x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.857334, -0.369795, 0.0289606, -0.241926, -0.586473, -0.0166166, 0.63463, 1000.15, 237.536
-0.862079, -0.373361, 0.0342001, -0.364406, -0.581899, -0.0672954, 0.689875, 1000.8, 1281.99
-0.871692, -0.377915, 0.0528292, -0.542985, -0.75925, -0.197776, 0.954153, 999.645, -567.34
-0.881947, -0.359831, 0.0777673, -1.10987, -1.04995, -0.230272, 1.54506, 1000.58, 923.861
-0.874011, -0.33962, 0.0815699, -1.67924, -0.754589, -0.510036, 1.91034, 1001.4, 2237.2
-0.833954, -0.330936, 0.097894, -1.69518, -1.11166, -0.470546, 2.08107, 998.107, -3028.43
-0.806334, -0.320607, 0.115025, -1.31466, -1.43995, -0.950174, 2.16901, 1001.16, 1858.86
-0.779705, -0.293309, 0.144696, -1.03621, -1.06337, -1.33024, 1.9935, 999.335, -1063.88
-0.762786, -0.276936, 0.181154, -0.618029, -0.727539, -1.76215, 2.00411, 1001.26, 2022.24
-0.75334, -0.265918, 0.222604, -0.354632, -0.527737, -2.11146, 2.20511, 1000.41, 654.214
-0.747423, -0.258526, 0.270136, -0.0165772, -0.343528, -2.16372, 2.19088, 1000.35, 562.265
-0.745371, -0.25449, 0.317632, 0.053388, -0.249631, -2.3523, 2.36611, 999.747, -404.426
-0.744332, -0.251886, 0.367559, 0.142066, -0.140731, -2.35524, 2.36371, 999.739, -417.684
-0.744332, -0.250503, 0.416794, 0.145008, -0.103359, -2.37671, 2.38337, 999.891, -173.98
-0.744833, -0.249772, 0.467146, 0.147092, -0.0592517, -2.36477, 2.37008, 999.875, -200.002
-0.745311, -0.249296, 0.516637, 0.115406, -0.0365871, -2.37817, 2.38125, 1000.11, 172.729
-0.746196, -0.249209, 0.567061, 0.0830532, -0.024408, -2.3587, 2.36029, 999.89, -176.215
-0.746702, -0.249135, 0.616599, 0.0608026, -0.00908641, -2.37291, 2.3737, 1000.02, 29.4288
-0.74775, -0.249316, 0.667042, 0.0321442, -0.00578309, -2.35599, 2.35622, 999.935, -104.444
-0.748422, -0.249495, 0.716516, 0.031494, -0.000230536, -2.37059, 2.3708, 999.982, -28.4679
-0.74913, -0.249352, 0.766692, 0.0106219, 0.0101156, -2.36987, 2.36992, 1000.04, 64.7816
-0.944203, -0.238614, 0.0306547, -0.492151, -0.5832, -0.0592644, 0.765406, 1000.43, 685.378
-0.960521, -0.232501, 0.0374934, -0.977699, -0.297981, -0.0467047, 1.02317, 998.578, -2275.79
