x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.950863, -0.450863, 0.0495654, -0.088288, -0.0882704, -0.0328291, 0.12909, 1000.25, 405.798
-0.950487, -0.450487, 0.0984053, -0.0488888, -0.048863, -0.162357, 0.176458, 999.979, -33.9066
-0.950178, -0.450178, 0.148162, -0.0160643, -0.0160395, -0.184407, 0.185799, 1000.05, 78.0889
-0.950094, -0.450094, 0.198063, -0.0107429, -0.0107235, -0.194443, 0.195035, 999.985, -24.4246
-0.950052, -0.450052, 0.248053, -0.004496, -0.00448297, -0.19435, 0.194454, 999.977, -36.7424
-0.950033, -0.450033, 0.298043, -0.00431388, -0.00430597, -0.196606, 0.196701, 1000.03, 50.2153
-0.950023, -0.450023, 0.348042, -0.00328378, -0.00327923, -0.195464, 0.195519, 999.975, -40.0207
-0.950015, -0.450015, 0.39804, -0.00177009, -0.00176749, -0.196097, 0.196113, 1000, 1.64708
-0.95001, -0.45001, 0.44804, -0.00196259, -0.00196109, -0.196137, 0.196157, 1000, 7.66401
-0.950007, -0.450007, 0.498039, -0.00124418, -0.00124329, -0.19604, 0.196048, 999.994, -10.3216
-0.950004, -0.450004, 0.548039, -0.000954189, -0.000953652, -0.196117, 0.196122, 1000, 2.00315
-0.950003, -0.450003, 0.598039, -0.000736127, -0.000735806, -0.19616, 0.196162, 1000, -0.723655
-0.950002, -0.450002, 0.648038, -0.000484504, -0.000484316, -0.196125, 0.196126, 999.999, -1.7168
-0.950001, -0.450001, 0.698038, -0.000321623, -0.000321516, -0.196165, 0.196165, 1000, 0.336489
-0.950001, -0.450001, 0.748038, -0.000202251, -0.000202193, -0.196167, 0.196167, 1000, -0.388308
-0.95, -0.45, 0.798038, -0.000113278, -0.000113248, -0.196176, 0.196176, 1000, 0.0482725
-0.95, -0.45, 0.848038, -6.30953e-05, -6.30802e-05, -0.196187, 0.196187, 1000, 0.0713375
-0.95, -0.45, 0.898038, -3.18352e-05, -3.1828e-05, -0.196191, 0.196191, 1000, 0.0414879
-0.95, -0.45, 0.948038, -1.51999e-05, -1.51965e-05, -0.196196, 0.196196, 1000, 0.0554026
-0.95, -0.45, 0.998038, -7.03874e-06, -7.03728e-06, -0.196198, 0.196198, 1000, 0.024059
-0.95, -0.45, 1.04804, -2.91788e-06, -2.91727e-06, -0.196199, 0.196199, 1000, 0.0179161
-0.95, -0.45, 1.09804, -1.24559e-06, -1.24534e-06, -0.1962, 0.1962, 1000, 0.00714837
-0.95, -0.45, 1.14804, -4.51974e-07, -4.51878e-07, -0.1962, 0.1962, 1000, 0.00405075
-0.95, -0.45, 1.19804, -1.81591e-07, -1.81555e-07, -0.1962, 0.1962, 1000, 0.00146702
-0.95, -0.45, 1.24804, -5.67846e-08, -5.67718e-08, -0.1962, 0.1962, 1000, 0.000667856
-0.95, -0.45, 1.29804, -2.22909e-08, -2.22865e-08, -0.1962, 0.1962, 1000, 0.000243189
-0.95, -0.45, 1.34804, -5.75901e-09, -5.75758e-09, -0.1962, 0.1962, 1000, 8.00648e-05
-0.95, -0.45, 1.39804, -2.2674e-09, -2.26696e-09, -0.1962, 0.1962, 1000, 3.46421e-05
-0.95, -0.45, 1.44804, -4.01128e-10, -4.00998e-10, -0.1962, 0.1962, 1000, 6.94672e-06
-0.95, -0.45, 1.49804, -1.1564e-10, -1.15602e-10, -0.1962, 0.1962, 1000, 4.19586e-06
-0.95, -0.45, 1.54804, 6.49916e-11, 6.50005e-11, -0.1962, 0.1962, 1000, 3.47973e-07
-0.95, -0.45, 1.59804, 8.16321e-11, 8.16335e-11, -0.1962, 0.1962, 1000, 4.48199e-07
-0.95, -0.45, 1.64804, 9.77044e-11, 9.77045e-11, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 1.69804, 9.96207e-11, 9.96207e-11, -0.1962, 0.1962, 1000, 4.01997e-08
-0.95, -0.45, 1.74804, 9.99343e-11, 9.99343e-11, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 1.79804, 9.99999e-11, 9.99999e-11, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 1.84804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 1.89804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 1.94804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 1.99804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.04804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.09804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.14804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.19804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.24804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.29804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.34804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.39804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.44804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.49804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.54804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.59804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.64804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.69804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.74804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.79804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.84804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.89804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.94804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 2.99804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.04804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.09804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.14804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.19804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.24804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.29804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.34804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.39804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.44804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.49804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.54804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
-0.95, -0.45, 3.59804, 1e-10, 1e-10, -0.1962, 0.1962, 1000, 1e-20
