x,y,z,v_x,v_y,v_z,|U|,rho,pressure
0.0017948, -0.124917, 2.98699, 0.0236212, 0.0070445, -1.93821, 1.93836, 1000, 1e-20
0.0267716, -0.124791, 2.98806, 0.0232491, 0.00291951, -1.92903, 1.92918, 1000, 1e-20
-0.0116183, -0.125052, 3.00808, 0.0158272, 0.0140176, -1.94312, 1.94323, 1000, 1e-20
-0.00977032, -0.124907, 2.96482, 0.0317865, 0.00419714, -1.94247, 1.94273, 1000, 1e-20
0.0767252, -0.124541, 2.9902, 0.0225048, -0.00533048, -1.91069, 1.91083, 1000, 1e-20
0.0571339, -0.12479, 3.03761, 0.004998, 0.00849875, -1.91785, 1.91788, 1000, 1e-20
0.0116503, -0.125098, 3.06134, -0.0037953, 0.0216476, -1.93454, 1.93466, 1000, 1e-20
-0.0384445, -0.125322, 3.05028, 0.000239169, 0.0279638, -1.95294, 1.95314, 1000, 1e-20
-0.069712, -0.125355, 3.0096, 0.0152137, 0.0244923, -1.96445, 1.96466, 1000, 1e-20
-0.0675225, -0.125184, 2.95835, 0.034122, 0.0128572, -1.96368, 1.96402, 1000, 1e-20
-0.0329005, -0.124887, 2.92049, 0.0481172, -0.00149759, -1.95099, 1.95159, 1000, 1e-20
0.0179549, -0.124604, 2.91375, 0.050651, -0.0118556, -1.93232, 1.93302, 1000, 1e-20
0.0612492, -0.124468, 2.94127, 0.040538, -0.0133706, -1.91641, 1.91688, 1000, 1e-20
0.00153742, -0.0749175, 2.98714, 0.0322912, 0.00712377, -1.94928, 1.94956, 1000, 1e-20
0.0265142, -0.0747923, 2.98821, 0.0319191, 0.00299877, -1.94011, 1.94037, 1000, 1e-20
-0.0118757, -0.0750526, 3.00824, 0.0244972, 0.0140969, -1.95419, 1.95439, 1000, 1e-20
-0.0100277, -0.0749077, 2.96498, 0.0404566, 0.0042764, -1.95354, 1.95396, 1000, 1e-20
0.0764678, -0.0745419, 2.99035, 0.0311748, -0.00525122, -1.92176, 1.92202, 1000, 1e-20
0.0568765, -0.074791, 3.03776, 0.013668, 0.00857801, -1.92892, 1.92899, 1000, 1e-20
0.0113929, -0.0750994, 3.06149, 0.00487473, 0.0217268, -1.94561, 1.94574, 1000, 1e-20
-0.0387019, -0.0753227, 3.05043, 0.00890919, 0.0280431, -1.96401, 1.96423, 1000, 1e-20
-0.0699694, -0.0753564, 3.00976, 0.0238838, 0.0245715, -1.97552, 1.97582, 1000, 1e-20
-0.0677799, -0.0751848, 2.95851, 0.0427921, 0.0129364, -1.97475, 1.97526, 1000, 1e-20
-0.0331579, -0.0748881, 2.92065, 0.0567872, -0.00141833, -1.96206, 1.96289, 1000, 1e-20
0.0176975, -0.0746053, 2.91391, 0.059321, -0.0117764, -1.94339, 1.94434, 1000, 1e-20
0.0609918, -0.0744685, 2.94143, 0.0492081, -0.0132913, -1.92748, 1.92815, 1000, 1e-20
0.00128004, -0.0249184, 2.9873, 0.0409613, 0.00720303, -1.96035, 1.96079, 1000, 1e-20
0.0262568, -0.0247932, 2.98837, 0.0405891, 0.00307804, -1.95118, 1.9516, 1000, 1e-20
-0.0121331, -0.0250535, 3.0084, 0.0331672, 0.0141761, -1.96526, 1.96559, 1000, 1e-20
-0.0102851, -0.0249086, 2.96514, 0.0491266, 0.00435567, -1.96461, 1.96523, 1000, 1e-20
0.0762104, -0.0245428, 2.99051, 0.0398449, -0.00517195, -1.93283, 1.93325, 1000, 1e-20
0.0566191, -0.0247919, 3.03792, 0.0223381, 0.00865728, -1.94, 1.94014, 1000, 1e-20
0.0111355, -0.0251003, 3.06165, 0.0135448, 0.0218061, -1.95668, 1.95685, 1000, 1e-20
-0.0389593, -0.0253236, 3.05059, 0.0175792, 0.0281224, -1.97508, 1.97536, 1000, 1e-20
-0.0702268, -0.0253573, 3.00992, 0.0325538, 0.0246508, -1.98659, 1.98701, 1000, 1e-20
-0.0680373, -0.0251857, 2.95866, 0.0514621, 0.0130157, -1.98582, 1.98653, 1000, 1e-20
-0.0334153, -0.024889, 2.92081, 0.0654572, -0.00133906, -1.97314, 1.97422, 1000, 1e-20
0.0174401, -0.0246062, 2.91406, 0.0679911, -0.0116971, -1.95447, 1.95568, 1000, 1e-20
0.0607345, -0.0244694, 2.94158, 0.0578781, -0.0132121, -1.93855, 1.93946, 1000, 1e-20
0.00102267, 0.0250807, 2.98746, 0.0496313, 0.0072823, -1.97142, 1.97206, 1000, 1e-20
0.0259995, 0.0252059, 2.98853, 0.0492592, 0.0031573, -1.96225, 1.96287, 1000, 1e-20
-0.0123904, 0.0249456, 3.00855, 0.0418373, 0.0142554, -1.97633, 1.97683, 1000, 1e-20
-0.0105425, 0.0250905, 2.96529, 0.0577966, 0.00443493, -1.97568, 1.97653, 1000, 1e-20
0.075953, 0.0254563, 2.99066, 0.0485149, -0.00509269, -1.94391, 1.94452, 1000, 1e-20
0.0563618, 0.0252072, 3.03808, 0.0310081, 0.00873654, -1.95107, 1.95133, 1000, 1e-20
0.0108782, 0.0248988, 3.06181, 0.0222148, 0.0218854, -1.96775, 1.968, 1000, 1e-20
-0.0392167, 0.0246755, 3.05075, 0.0262492, 0.0282016, -1.98615, 1.98653, 1000, 1e-20
-0.0704841, 0.0246418, 3.01007, 0.0412238, 0.0247301, -1.99766, 1.99824, 1000, 1e-20
-0.0682947, 0.0248134, 2.95882, 0.0601321, 0.013095, -1.99689, 1.99784, 1000, 1e-20
-0.0336727, 0.02511, 2.92096, 0.0741272, -0.0012598, -1.98421, 1.98559, 1000, 1e-20
0.0171827, 0.0253929, 2.91422, 0.0766611, -0.0116178, -1.96554, 1.96707, 1000, 1e-20
0.0604771, 0.0255297, 2.94174, 0.0665481, -0.0131328, -1.94962, 1.9508, 1000, 1e-20
0.000765288, 0.0750797, 2.98761, 0.0583013, 0.00736156, -1.98249, 1.98337, 1000, 1e-20
0.0257421, 0.075205, 2.98868, 0.0579292, 0.00323657, -1.97332, 1.97418, 1000, 1e-20
-0.0126478, 0.0749447, 3.00871, 0.0505073, 0.0143347, -1.98741, 1.9881, 1000, 1e-20
-0.0107998, 0.0750895, 2.96545, 0.0664666, 0.0045142, -1.98676, 1.98787, 1000, 1e-20
0.0756957, 0.0754554, 2.99082, 0.0571849, -0.00501342, -1.95498, 1.95582, 1000, 1e-20
0.0561044, 0.0752063, 3.03823, 0.0396781, 0.00881581, -1.96214, 1.96256, 1000, 1e-20
0.0106208, 0.0748979, 3.06196, 0.0308848, 0.0219646, -1.97882, 1.97919, 1000, 1e-20
-0.039474, 0.0746746, 3.0509, 0.0349193, 0.0282809, -1.99723, 1.99773, 1000, 1e-20
-0.0707415, 0.0746409, 3.01023, 0.0498938, 0.0248093, -2.00874, 2.00951, 1000, 1e-20
