x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.796767, -0.301519, 0.0383697, -0.668845, -0.782854, 0.0362384, 1.0303, 999.608, -627.531
-0.792045, -0.298235, 0.0525928, -0.860116, -1.02627, -0.290496, 1.37018, 999.649, -561.248
-0.781298, -0.288179, 0.0775239, -0.877676, -1.07519, -0.714293, 1.56095, 999.415, -935.425
-0.764089, -0.270101, 0.115391, -0.573674, -0.710485, -0.96238, 1.32667, 999.644, -569.046
-0.75504, -0.260089, 0.155962, -0.323839, -0.390465, -1.24663, 1.34589, 1000.12, 198.177
-0.749466, -0.253491, 0.204657, -0.110948, -0.140126, -1.30486, 1.31704, 1000.29, 461.637
-0.747695, -0.251475, 0.253554, -0.0264028, -0.0494174, -1.35527, 1.35643, 1000.18, 293.598
-0.746958, -0.250212, 0.303477, 0.0226706, 0.00202686, -1.36803, 1.36822, 1000.04, 68.0227
-0.746749, -0.249917, 0.353452, 0.0400832, 0.0167854, -1.37822, 1.37891, 1000.02, 33.0664
-0.746928, -0.24966, 0.403461, 0.0538526, 0.0272467, -1.38287, 1.38419, 1000.02, 32.1188
-0.747072, -0.249703, 0.453542, 0.056518, 0.0269767, -1.38296, 1.38438, 1000.04, 66.9803
-0.747448, -0.249667, 0.503562, 0.0580311, 0.0258453, -1.38346, 1.38492, 1000.04, 71.9013
-0.747693, -0.249773, 0.553636, 0.0538621, 0.0225572, -1.38244, 1.38368, 1000.07, 113.643
-0.748093, -0.249785, 0.603646, 0.0496654, 0.0177642, -1.38169, 1.3827, 1000.05, 78.9676
-0.74836, -0.249885, 0.653706, 0.0423107, 0.0150994, -1.38082, 1.38155, 1000.06, 100.914
-0.748731, -0.249903, 0.703701, 0.0357209, 0.0099543, -1.37986, 1.38036, 1000.04, 70.7122
-0.748995, -0.249983, 0.753753, 0.0284149, 0.00864232, -1.37897, 1.37929, 1000.05, 77.7998
-0.749325, -0.25, 0.803736, 0.0216614, 0.00410255, -1.37863, 1.37881, 1000.02, 38.9921
-0.749579, -0.250053, 0.853788, 0.0148763, 0.00411809, -1.37713, 1.37722, 1000.04, 60.0175
-0.749842, -0.250057, 0.903786, 0.00864092, 0.000173905, -1.37741, 1.37744, 1000.02, 25.7043
-0.749981, -0.250067, 0.953876, 0.00205148, 0.00165282, -1.37737, 1.37737, 1000.02, 27.9666
-0.838571, -0.204942, 0.035539, -0.967423, -0.16562, 0.0580092, 0.98321, 1000.25, 393.567
-0.835216, -0.206643, 0.0525186, -1.27129, -0.0201269, -0.375945, 1.32587, 999.908, -147.661
-0.819293, -0.209551, 0.0814039, -1.52525, -0.242678, -0.616754, 1.66303, 999.975, -39.8471
-0.792401, -0.205615, 0.120194, -1.10446, -0.14196, -0.826769, 1.38692, 999.848, -242.857
-0.777465, -0.203173, 0.158933, -0.782286, -0.0907986, -1.19064, 1.42753, 999.838, -259.208
-0.765019, -0.201203, 0.20682, -0.426378, -0.0130649, -1.25561, 1.3261, 1000.1, 156.956
-0.759706, -0.200324, 0.254485, -0.272131, 0.000985967, -1.3449, 1.37216, 1000.16, 249.421
-0.755814, -0.199962, 0.304251, -0.1512, 0.0210826, -1.34601, 1.35464, 1000.12, 189.366
-0.754007, -0.199702, 0.353776, -0.105842, 0.0217515, -1.36642, 1.37068, 999.936, -102.506
-0.752556, -0.199719, 0.403736, -0.0656541, 0.027022, -1.37418, 1.37601, 999.867, -213.432
-0.751861, -0.199635, 0.453619, -0.048568, 0.0240828, -1.37862, 1.37969, 999.791, -335.111
-0.751203, -0.199749, 0.50365, -0.0324415, 0.0237461, -1.38331, 1.38389, 999.726, -438.239
-0.750923, -0.199716, 0.553619, -0.0241874, 0.0196006, -1.38338, 1.38373, 999.781, -349.653
-0.750581, -0.199843, 0.603671, -0.0176839, 0.0166024, -1.38487, 1.38508, 999.711, -462.45
-0.750474, -0.199824, 0.653657, -0.0120768, 0.013227, -1.38339, 1.3835, 999.839, -257.944
-0.750275, -0.199938, 0.703708, -0.00995301, 0.00988179, -1.38348, 1.38355, 999.766, -374.852
-0.75024, -0.199928, 0.753691, -0.00556951, 0.00730683, -1.38195, 1.38198, 999.912, -140.814
-0.750105, -0.200023, 0.803741, -0.00579293, 0.00466191, -1.38092, 1.38094, 999.833, -267.001
-0.750076, -0.200026, 0.85372, -0.00188399, 0.00317605, -1.3797, 1.3797, 999.967, -52.8914
-0.750043, -0.200105, 0.903852, -0.00404248, 0.00135285, -1.3784, 1.3784, 999.864, -217.122
-0.750365, -0.200092, 0.95375, 0.00138018, -0.000570822, -1.37681, 1.37681, 1000.01, 21.3633
-0.845173, -0.159007, 0.0348013, -0.998301, -0.1392, 0.0451628, 1.00897, 1000.15, 244.371
-0.844216, -0.162027, 0.0531843, -1.23725, -0.2683, -0.431569, 1.33754, 999.873, -202.762
-0.827711, -0.162716, 0.0859245, -1.56988, -0.321446, -0.546784, 1.69317, 1000.1, 167.66
-0.801031, -0.160113, 0.12232, -1.18166, -0.291339, -0.773446, 1.44202, 1000.03, 49.6865
-0.783812, -0.156242, 0.161877, -0.866677, -0.17849, -1.10396, 1.41482, 999.75, -400.597
-0.770312, -0.153883, 0.207879, -0.540783, -0.106947, -1.21461, 1.33385, 999.755, -392.47
-0.76332, -0.152406, 0.255376, -0.366932, -0.0606187, -1.33166, 1.38262, 999.76, -383.671
-0.758241, -0.151572, 0.304608, -0.217595, -0.0396405, -1.33238, 1.35062, 999.971, -46.888
-0.755596, -0.151045, 0.354071, -0.156455, -0.0271512, -1.36368, 1.37289, 999.951, -78.4995
-0.753541, -0.150722, 0.403839, -0.0972003, -0.019569, -1.36785, 1.37144, 1000.1, 152.713
-0.752464, -0.150502, 0.453729, -0.0702901, -0.0138957, -1.37641, 1.37827, 1000.04, 59.0395
-0.751531, -0.15036, 0.503657, -0.0438359, -0.00921538, -1.38016, 1.38089, 1000.06, 102.318
-0.751094, -0.150259, 0.55366, -0.0315977, -0.00692829, -1.38279, 1.38317, 1000.05, 77.642
-0.750638, -0.150196, 0.60364, -0.0194476, -0.00394928, -1.38356, 1.3837, 1000.01, 20.9726
-0.750479, -0.150145, 0.653676, -0.0134016, -0.00354599, -1.38338, 1.38345, 1000.04, 71.2976
-0.750238, -0.150118, 0.703662, -0.00787188, -0.00148278, -1.3833, 1.38333, 999.986, -22.3413
-0.750197, -0.150089, 0.753706, -0.00478224, -0.00194631, -1.38193, 1.38193, 1000.05, 76.7436
-0.750052, -0.15008, 0.803685, -0.00245058, -0.00041854, -1.38124, 1.38124, 999.977, -36.812
-0.750039, -0.150061, 0.853729, 0.000164812, -0.000977756, -1.37909, 1.37909, 1000.05, 74.2804
-0.750024, -0.150062, 0.903766, -0.00130475, 6.09553e-06, -1.37957, 1.37957, 999.971, -46.082
-0.750317, -0.150034, 0.953789, 0.0027016, -0.000786958, -1.37881, 1.37882, 1000.03, 44.6216
-0.853914, -0.101697, 0.0339611, -1.05392, -0.0757377, 0.0527969, 1.05795, 1000.45, 727.111
-0.854238, -0.101438, 0.0511206, -1.30119, -0.00259968, -0.424792, 1.36878, 999.838, -258.902
-0.840141, -0.102027, 0.0846273, -1.67223, -0.074102, -0.592247, 1.77555, 1000.11, 169.261
-0.811346, -0.100835, 0.123909, -1.28173, -0.0351637, -0.764902, 1.49303, 1000.23, 367.003
-0.793089, -0.100768, 0.161928, -0.992112, -0.0281379, -1.07674, 1.4644, 1000.04, 70.0069
-0.776986, -0.10037, 0.208872, -0.644387, -0.00582589, -1.19019, 1.35345, 1000.29, 461.871
