x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.824484, -0.331701, 0.0354362, -0.532248, -0.566735, -0.0617171, 0.779926, 998.981, -1630.41
-0.824896, -0.333052, 0.0429956, -0.714193, -0.689928, -0.18377, 1.00987, 999.807, -308.698
-0.822687, -0.326256, 0.0608226, -1.13625, -0.879894, -0.170902, 1.44723, 1000.31, 493.167
-0.802789, -0.303614, 0.0875764, -1.30402, -0.511633, -1.00495, 1.724, 997.739, -3617.57
-0.780916, -0.287649, 0.113122, -1.28045, -1.1186, -0.967256, 1.95612, 1000.85, 1353.2
-0.762766, -0.269419, 0.15103, -0.509983, -0.667068, -1.3391, 1.58059, 999.46, -864.215
-0.75472, -0.260134, 0.194093, -0.332913, -0.441225, -1.62461, 1.71607, 999.442, -892.508
-0.749757, -0.253846, 0.242055, -0.150175, -0.204011, -1.72452, 1.74303, 1000.01, 15.5303
-0.747634, -0.251341, 0.291306, -0.0539499, -0.0855427, -1.73236, 1.73531, 1000.01, 18.3287
-0.746744, -0.249856, 0.340845, -0.0139027, -0.0390687, -1.76225, 1.76274, 999.974, -41.5266
-0.746433, -0.249329, 0.390828, 0.00780372, -0.00895579, -1.75764, 1.75768, 1000.03, 43.0142
-0.74647, -0.248932, 0.440629, 0.0212787, 0.00829534, -1.76663, 1.76678, 1000, 1.59629
-0.746677, -0.248952, 0.490716, 0.0227878, 0.017262, -1.76517, 1.7654, 1000.02, 31.9974
-0.746963, -0.248934, 0.540586, 0.0276315, 0.0248697, -1.7721, 1.77249, 1000, 0.214128
-0.747351, -0.249113, 0.590733, 0.0222224, 0.0243435, -1.77007, 1.77038, 1000.02, 38.0363
-0.747695, -0.249241, 0.640629, 0.0229751, 0.0262683, -1.775, 1.77535, 1000.01, 11.9423
-0.748156, -0.249425, 0.690797, 0.0154253, 0.0217844, -1.77077, 1.77097, 1000.03, 49.9923
-0.748493, -0.249598, 0.740694, 0.0150511, 0.020529, -1.77482, 1.77501, 1000.01, 11.0262
-0.749, -0.249741, 0.790875, 0.00789537, 0.01359, -1.7692, 1.76927, 1000.03, 44.4436
-0.749365, -0.249936, 0.840766, 0.00680554, 0.00951954, -1.77319, 1.77323, 1000, 2.84666
-0.749818, -0.249915, 0.890876, 0.00579687, 0.00434265, -1.76928, 1.7693, 1000, 4.71782
-0.880167, -0.214269, 0.033626, -0.864364, -0.334594, 0.0737278, 0.929792, 1000.16, 256.464
-0.884097, -0.213395, 0.0432612, -1.16122, -0.196957, -0.106675, 1.18263, 999.876, -198.213
-0.87859, -0.219306, 0.0624714, -1.69639, -0.207576, -0.459468, 1.76973, 999.82, -288.713
-0.848238, -0.220263, 0.0914976, -1.79365, -0.57685, -0.562017, 1.96616, 999.591, -654.543
-0.821041, -0.21198, 0.118312, -1.47858, -0.351172, -0.83692, 1.73492, 999.949, -81.5087
-0.793404, -0.206596, 0.155805, -1.06394, -0.241513, -1.26205, 1.66826, 999.972, -44.0219
-0.777978, -0.203363, 0.196793, -0.716522, -0.134608, -1.50102, 1.66871, 1000.02, 25.6656
-0.766366, -0.201128, 0.243998, -0.449321, -0.064414, -1.68553, 1.74558, 999.878, -195.909
-0.760622, -0.200066, 0.292268, -0.256732, -0.0246015, -1.69756, 1.71704, 999.996, -5.73274
-0.75661, -0.199448, 0.341624, -0.170952, -0.00214818, -1.75156, 1.75989, 999.929, -114.2
-0.754533, -0.199156, 0.391231, -0.101481, 0.00421084, -1.74164, 1.7446, 1000.07, 114.223
-0.752889, -0.199022, 0.440978, -0.0697391, 0.0196024, -1.75921, 1.76071, 999.96, -64.7636
-0.752082, -0.199027, 0.490854, -0.04662, 0.018481, -1.75618, 1.75689, 1000.04, 58.4229
-0.751303, -0.199084, 0.540726, -0.0301049, 0.0265954, -1.76629, 1.76675, 999.902, -156.831
-0.750979, -0.199215, 0.590718, -0.0219187, 0.0207956, -1.76532, 1.76557, 999.937, -100.942
-0.750585, -0.199329, 0.640661, -0.0117563, 0.0250771, -1.77212, 1.77234, 999.864, -217.161
-0.750452, -0.199502, 0.690711, -0.00944702, 0.0168592, -1.76943, 1.76954, 999.911, -142.072
-0.750252, -0.199614, 0.740685, -0.00267009, 0.0193849, -1.77459, 1.7747, 999.891, -173.747
-0.750199, -0.1998, 0.790751, -0.00490866, 0.00980108, -1.771, 1.77103, 999.932, -108.869
-0.75016, -0.199897, 0.840702, -0.000559729, 0.0101594, -1.78344, 1.78347, 999.936, -103.033
-0.75022, -0.200085, 0.890694, -0.00104921, -0.000405202, -1.78218, 1.78218, 1000, 1.4389
-0.889634, -0.165535, 0.034186, -1.12066, -0.0921293, 0.167521, 1.13685, 1000.6, 955.456
-0.893337, -0.172191, 0.0443306, -1.18552, -0.33152, -0.0899328, 1.23429, 999.787, -340.729
-0.889119, -0.175945, 0.0683645, -1.76249, -0.48941, -0.466246, 1.88767, 1000, -0.526034
-0.859698, -0.173684, 0.0956098, -1.82631, -0.455621, -0.493323, 1.94586, 1000.27, 432.777
-0.830182, -0.166323, 0.121963, -1.53565, -0.347452, -0.936556, 1.83196, 1000.17, 264.849
-0.804072, -0.160458, 0.15855, -1.21008, -0.246467, -1.23471, 1.74629, 1000.42, 665.527
-0.78676, -0.156441, 0.198776, -0.881594, -0.182654, -1.44251, 1.70042, 1000.39, 631.464
-0.77294, -0.153798, 0.245377, -0.585492, -0.0925097, -1.65657, 1.75943, 1000, 1.746
-0.765541, -0.152347, 0.292913, -0.362444, -0.0501919, -1.66609, 1.7058, 1000.04, 70.0782
-0.760024, -0.151495, 0.342072, -0.256769, -0.0299584, -1.74727, 1.76629, 1000.04, 70.0138
-0.757008, -0.150975, 0.391445, -0.157711, -0.0143913, -1.73403, 1.74124, 1000.06, 95.1261
-0.754616, -0.150653, 0.441091, -0.110232, -0.0098451, -1.75513, 1.75862, 1000.01, 16.1078
-0.753356, -0.150437, 0.490923, -0.0785397, -0.00458002, -1.75587, 1.75763, 1000.03, 40.0744
