x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.810536, -0.317798, 0.0371493, -0.612547, -0.703119, -0.00473391, 0.93253, 999.811, -303.196
-0.808447, -0.317476, 0.0472758, -0.810481, -0.894697, -0.26982, 1.237, 999.893, -171.15
-0.79991, -0.309274, 0.0670288, -1.22673, -1.04687, -0.449325, 1.67413, 1000.73, 1165.74
-0.779046, -0.287014, 0.0995189, -0.98028, -0.932784, -0.752646, 1.54839, 1001, 1597.09
-0.764395, -0.271183, 0.1328, -0.542294, -0.669576, -1.1664, 1.45014, 999.991, -15.1419
-0.754185, -0.258845, 0.177832, -0.304685, -0.373229, -1.41196, 1.4919, 999.769, -370.202
-0.749824, -0.253935, 0.224998, -0.137322, -0.173148, -1.52065, 1.53662, 999.871, -206.149
-0.747623, -0.25101, 0.274494, -0.0508464, -0.0662116, -1.55667, 1.5589, 999.931, -109.611
-0.746822, -0.250077, 0.324203, -0.0114814, -0.0182769, -1.5589, 1.55905, 1000.02, 27.2242
-0.746593, -0.249404, 0.374054, 0.00686338, 0.00950077, -1.566, 1.56605, 1000.01, 10.2235
-0.746582, -0.249318, 0.424068, 0.0124189, 0.0210151, -1.56851, 1.5687, 999.996, -6.64715
-0.746798, -0.249207, 0.474008, 0.0194435, 0.0284712, -1.57551, 1.57589, 999.983, -27.0962
-0.747021, -0.249334, 0.524099, 0.0196494, 0.028663, -1.57358, 1.57396, 999.999, -2.15703
-0.747367, -0.249395, 0.57407, 0.0255599, 0.0267641, -1.57812, 1.57855, 1000, 3.72235
-0.747686, -0.249549, 0.624166, 0.0239672, 0.0237673, -1.57379, 1.57415, 1000.02, 38.8753
-0.74807, -0.249652, 0.674137, 0.0291253, 0.0184948, -1.57778, 1.57816, 1000.03, 43.9986
-0.748437, -0.249772, 0.724225, 0.0246971, 0.0158731, -1.57329, 1.57356, 1000.05, 80.0403
-0.748823, -0.249874, 0.774189, 0.0280716, 0.0101855, -1.57697, 1.57725, 1000.04, 59.485
-0.749217, -0.249944, 0.824281, 0.0197649, 0.00887661, -1.57257, 1.57272, 1000.07, 104.684
-0.749589, -0.250035, 0.874251, 0.0179048, 0.00207, -1.57603, 1.57614, 1000.03, 53.4916
-0.749908, -0.250012, 0.924335, 0.00395022, 0.00514548, -1.57649, 1.57651, 1000.03, 41.3303
-0.859252, -0.208945, 0.0345276, -0.881591, -0.268671, 0.079065, 0.925007, 999.781, -350.965
-0.859712, -0.209223, 0.046982, -1.18702, -0.1179, -0.237143, 1.21621, 999.882, -188.254
-0.848417, -0.214246, 0.0708754, -1.57673, -0.239058, -0.608142, 1.70677, 999.985, -24.7516
-0.817172, -0.210852, 0.104548, -1.40865, -0.40133, -0.769123, 1.65436, 1000.44, 700.475
-0.795723, -0.206393, 0.136932, -1.06364, -0.167823, -1.07907, 1.52443, 999.882, -189.268
-0.776029, -0.202881, 0.18127, -0.704267, -0.0934309, -1.32499, 1.50344, 999.901, -158.667
-0.766572, -0.201149, 0.226379, -0.437291, -0.0411042, -1.48873, 1.55217, 999.922, -124.187
-0.759617, -0.200125, 0.27574, -0.245993, -0.0062194, -1.51935, 1.53915, 999.829, -273.589
-0.756509, -0.199616, 0.32472, -0.158782, 0.00662351, -1.55061, 1.55873, 999.987, -21.228
-0.75404, -0.199419, 0.374553, -0.0936581, 0.0188573, -1.55229, 1.55522, 1000.06, 102.184
-0.752887, -0.199296, 0.424268, -0.0631447, 0.021777, -1.56084, 1.56227, 1000.04, 63.583
-0.751837, -0.199351, 0.474189, -0.0376873, 0.0259354, -1.56719, 1.56786, 1000.02, 28.9626
-0.751376, -0.199365, 0.52412, -0.0258928, 0.0228496, -1.57029, 1.57067, 999.971, -46.3468
-0.750873, -0.199498, 0.574105, -0.0150611, 0.0238609, -1.57593, 1.57618, 999.939, -97.7596
-0.750683, -0.199554, 0.624106, -0.0110647, 0.0180609, -1.57437, 1.57451, 999.928, -115.14
-0.750427, -0.199696, 0.674123, -0.00702876, 0.0183599, -1.57901, 1.57913, 999.866, -214.904
-0.750339, -0.199757, 0.724139, -0.00575175, 0.0119143, -1.57561, 1.57567, 999.912, -141.506
-0.7502, -0.199882, 0.774176, -0.00515008, 0.0122698, -1.57925, 1.5793, 999.811, -301.638
-0.75013, -0.199943, 0.824193, -0.0047747, 0.00627061, -1.57543, 1.57545, 999.93, -112.164
-0.750119, -0.200042, 0.874296, -0.00580833, 0.00670983, -1.58194, 1.58197, 999.79, -335.384
