Time,x,y,z,q0,q1,q2,q3,Vx,Vy,Vz,Fx,Fy,Fz,Tx,Ty,Tz
0.00155,0,0,4.01999,1,0,0,0,0,0,-0.0150584,0,0,0,0,0,0
0.0016,0,0,4.01999,1,0,0,0,0,0,-0.0155489,0,0,0,0,0,0
0.00165,0,0,4.01999,1,0,0,0,0,0,-0.0160394,0,0,0,0,0,0
0.0017,0,0,4.01999,1,0,0,0,0,0,-0.0165299,0,0,0,0,0,0
0.00175,0,0,4.01999,1,0,0,0,0,0,-0.0170204,0,0,0,0,0,0
0.0018,0,0,4.01998,1,0,0,0,0,0,-0.0175109,0,0,0,0,0,0
0.00185,0,0,4.01998,1,0,0,0,0,0,-0.0180014,0,0,0,0,0,0
0.0019,0,0,4.01998,1,0,0,0,0,0,-0.0184919,0,0,0,0,0,0
0.00195,0,0,4.01998,1,0,0,0,0,0,-0.0189824,0,0,0,0,0,0
0.002,0,0,4.01998,1,0,0,0,0,0,-0.0194729,0,0,0,0,0,0
0.00205,0,0,4.01998,1,0,0,0,0,0,-0.0199634,0,0,0,0,0,0
0.0021,0,0,4.01998,1,0,0,0,0,0,-0.0204539,0,0,0,0,0,0
0.00215,0,0,4.01998,1,0,0,0,0,0,-0.0209444,0,0,0,0,0,0
0.0022,0,0,4.01998,1,0,0,0,0,0,-0.0214349,0,0,0,0,0,0
0.00225,0,0,4.01998,1,0,0,0,0,0,-0.0219254,0,0,0,0,0,0
0.0023,0,0,4.01997,1,0,0,0,0,0,-0.0224159,0,0,0,0,0,0
0.00235,0,0,4.01997,1,0,0,0,0,0,-0.0229064,0,0,0,0,0,0
0.0024,0,0,4.01997,1,0,0,0,0,0,-0.0233969,0,0,0,0,0,0
0.00245,0,0,4.01997,1,0,0,0,0,0,-0.0238874,0,0,0,0,0,0
0.0025,0,0,4.01997,1,0,0,0,0,0,-0.0243779,0,0,0,0,0,0
0.00255,0,0,4.01997,1,0,0,0,0,0,-0.0248684,0,0,0,0,0,0
0.0026,0,0,4.01997,1,0,0,0,0,0,-0.0253589,0,0,0,0,0,0
0.00265,0,0,4.01997,1,0,0,0,0,0,-0.0258494,0,0,0,0,0,0
0.0027,0,0,4.01996,1,0,0,0,0,0,-0.0263399,0,0,0,0,0,0
0.00275,0,0,4.01996,1,0,0,0,0,0,-0.0268304,0,0,0,0,0,0
0.0028,0,0,4.01996,1,0,0,0,0,0,-0.0273209,0,0,0,0,0,0
0.00285,0,0,4.01996,1,0,0,0,0,0,-0.0278114,0,0,0,0,0,0
0.0029,0,0,4.01996,1,0,0,0,0,0,-0.0283019,0,0,0,0,0,0
0.00295,0,0,4.01996,1,0,0,0,0,0,-0.0287924,0,0,0,0,0,0
0.003,0,0,4.01996,1,0,0,0,0,0,-0.0292829,0,0,0,0,0,0
0.00305,0,0,4.01995,1,0,0,0,0,0,-0.0297734,0,0,0,0,0,0
0.0031,0,0,4.01995,1,0,0,0,0,0,-0.0302639,0,0,0,0,0,0
0.00315,0,0,4.01995,1,0,0,0,0,0,-0.0307544,0,0,0,0,0,0
0.0032,0,0,4.01995,1,0,0,0,0,0,-0.0312449,0,0,0,0,0,0
0.00325,0,0,4.01995,1,0,0,0,0,0,-0.0317354,0,0,0,0,0,0
0.0033,0,0,4.01995,1,0,0,0,0,0,-0.0322259,0,0,0,0,0,0
0.00335,0,0,4.01995,1,0,0,0,0,0,-0.0327164,0,0,0,0,0,0
0.0034,0,0,4.01994,1,0,0,0,0,0,-0.0332069,0,0,0,0,0,0
0.00345,0,0,4.01994,1,0,0,0,0,0,-0.0336974,0,0,0,0,0,0
0.0035,0,0,4.01994,1,0,0,0,0,0,-0.0341879,0,0,0,0,0,0
0.00355,0,0,4.01994,1,0,0,0,0,0,-0.0346784,0,0,0,0,0,0
0.0036,0,0,4.01994,1,0,0,0,0,0,-0.0351689,0,0,0,0,0,0
0.00365,0,0,4.01994,1,0,0,0,0,0,-0.0356594,0,0,0,0,0,0
0.0037,0,0,4.01993,1,0,0,0,0,0,-0.0361499,0,0,0,0,0,0
0.00375,0,0,4.01993,1,0,0,0,0,0,-0.0366404,0,0,0,0,0,0
0.0038,0,0,4.01993,1,0,0,0,0,0,-0.0371309,0,0,0,0,0,0
0.00385,0,0,4.01993,1,0,0,0,0,0,-0.0376214,0,0,0,0,0,0
0.0039,0,0,4.01993,1,0,0,0,0,0,-0.0381119,0,0,0,0,0,0
0.00395,0,0,4.01992,1,0,0,0,0,0,-0.0386024,0,0,0,0,0,0
0.004,0,0,4.01992,1,0,0,0,0,0,-0.0390929,0,0,0,0,0,0
0.00405,0,0,4.01992,1,0,0,0,0,0,-0.0395834,0,0,0,0,0,0
0.0041,0,0,4.01992,1,0,0,0,0,0,-0.0400739,0,0,0,0,0,0
0.00415,0,0,4.01992,1,0,0,0,0,0,-0.0405644,0,0,0,0,0,0
0.0042,0,0,4.01991,1,0,0,0,0,0,-0.0410549,0,0,0,0,0,0
0.00425,0,0,4.01991,1,0,0,0,0,0,-0.0415454,0,0,0,0,0,0
0.0043,0,0,4.01991,1,0,0,0,0,0,-0.0420359,0,0,0,0,0,0
0.00435,0,0,4.01991,1,0,0,0,0,0,-0.0425264,0,0,0,0,0,0
0.0044,0,0,4.01991,1,0,0,0,0,0,-0.0430169,0,0,0,0,0,0
0.00445,0,0,4.0199,1,0,0,0,0,0,-0.0435074,0,0,0,0,0,0
0.0045,0,0,4.0199,1,0,0,0,0,0,-0.0439979,0,0,0,0,0,0
0.00455,0,0,4.0199,1,0,0,0,0,0,-0.0444884,0,0,0,0,0,0
0.0046,0,0,4.0199,1,0,0,0,0,0,-0.0449789,0,0,0,0,0,0
0.00465,0,0,4.01989,1,0,0,0,0,0,-0.0454694,0,0,0,0,0,0
0.0047,0,0,4.01989,1,0,0,0,0,0,-0.0459599,0,0,0,0,0,0
0.00475,0,0,4.01989,1,0,0,0,0,0,-0.0464504,0,0,0,0,0,0
0.0048,0,0,4.01989,1,0,0,0,0,0,-0.0469409,0,0,0,0,0,0
0.00485,0,0,4.01989,1,0,0,0,0,0,-0.0474314,0,0,0,0,0,0
0.0049,0,0,4.01988,1,0,0,0,0,0,-0.0479219,0,0,0,0,0,0
0.00495,0,0,4.01988,1,0,0,0,0,0,-0.0484124,0,0,0,0,0,0
0.005,0,0,4.01988,1,0,0,0,0,0,-0.0489029,0,0,0,0,0,0
0.00505,0,0,4.01988,1,0,0,0,0,0,-0.0493934,0,0,0,0,0,0
0.0051,0,0,4.01987,1,0,0,0,0,0,-0.0498839,0,0,0,0,0,0
0.00515,0,0,4.01987,1,0,0,0,0,0,-0.0503744,0,0,0,0,0,0
0.0052,0,0,4.01987,1,0,0,0,0,0,-0.0508649,0,0,0,0,0,0
0.00525,0,0,4.01987,1,0,0,0,0,0,-0.0513554,0,0,0,0,0,0
0.0053,0,0,4.01986,1,0,0,0,0,0,-0.0518459,0,0,0,0,0,0
0.00535,0,0,4.01986,1,0,0,0,0,0,-0.0523364,0,0,0,0,0,0
0.0054,0,0,4.01986,1,0,0,0,0,0,-0.0528269,0,0,0,0,0,0
0.00545,0,0,4.01986,1,0,0,0,0,0,-0.0533174,0,0,0,0,0,0
0.0055,0,0,4.01985,1,0,0,0,0,0,-0.0538079,0,0,0,0,0,0
0.00555,0,0,4.01985,1,0,0,0,0,0,-0.0542984,0,0,0,0,0,0
0.0056,0,0,4.01985,1,0,0,0,0,0,-0.0547889,0,0,0,0,0,0
0.00565,0,0,4.01984,1,0,0,0,0,0,-0.0552794,0,0,0,0,0,0
0.0057,0,0,4.01984,1,0,0,0,0,0,-0.0557699,0,0,0,0,0,0
0.00575,0,0,4.01984,1,0,0,0,0,0,-0.0562604,0,0,0,0,0,0
0.0058,0,0,4.01984,1,0,0,0,0,0,-0.0567509,0,0,0,0,0,0
0.00585,0,0,4.01983,1,0,0,0,0,0,-0.0572414,0,0,0,0,0,0
0.0059,0,0,4.01983,1,0,0,0,0,0,-0.0577319,0,0,0,0,0,0
0.00595,0,0,4.01983,1,0,0,0,0,0,-0.0582224,0,0,0,0,0,0
0.006,0,0,4.01982,1,0,0,0,0,0,-0.0587129,0,0,0,0,0,0
0.00605,0,0,4.01982,1,0,0,0,0,0,-0.0592034,0,0,0,0,0,0
0.0061,0,0,4.01982,1,0,0,0,0,0,-0.0596939,0,0,0,0,0,0
0.00615,0,0,4.01982,1,0,0,0,0,0,-0.0601844,0,0,0,0,0,0
0.0062,0,0,4.01981,1,0,0,0,0,0,-0.0606749,0,0,0,0,0,0
0.00625,0,0,4.01981,1,0,0,0,0,0,-0.0611654,0,0,0,0,0,0
0.0063,0,0,4.01981,1,0,0,0,0,0,-0.0616559,0,0,0,0,0,0
0.00635,0,0,4.0198,1,0,0,0,0,0,-0.0621464,0,0,0,0,0,0
0.0064,0,0,4.0198,1,0,0,0,0,0,-0.0626369,0,0,0,0,0,0
0.00645,0,0,4.0198,1,0,0,0,0,0,-0.0631274,0,0,0,0,0,0
0.0065,0,0,4.01979,1,0,0,0,0,0,-0.0636179,0,0,0,0,0,0
0.00655,0,0,4.01979,1,0,0,0,0,0,-0.0641084,0,0,0,0,0,0
0.0066,0,0,4.01979,1,0,0,0,0,0,-0.0645989,0,0,0,0,0,0
0.00665,0,0,4.01978,1,0,0,0,0,0,-0.0650894,0,0,0,0,0,0
0.0067,0,0,4.01978,1,0,0,0,0,0,-0.0655799,0,0,0,0,0,0
0.00675,0,0,4.01978,1,0,0,0,0,0,-0.0660704,0,0,0,0,0,0
0.0068,0,0,4.01977,1,0,0,0,0,0,-0.0665609,0,0,0,0,0,0
0.00685,0,0,4.01977,1,0,0,0,0,0,-0.0670514,0,0,0,0,0,0
0.0069,0,0,4.01977,1,0,0,0,0,0,-0.0675419,0,0,0,0,0,0
0.00695,0,0,4.01976,1,0,0,0,0,0,-0.0680324,0,0,0,0,0,0
0.007,0,0,4.01976,1,0,0,0,0,0,-0.0685229,0,0,0,0,0,0
0.00705,0,0,4.01976,1,0,0,0,0,0,-0.0690134,0,0,0,0,0,0
0.0071,0,0,4.01975,1,0,0,0,0,0,-0.0695039,0,0,0,0,0,0
0.00715,0,0,4.01975,1,0,0,0,0,0,-0.0699944,0,0,0,0,0,0
0.0072,0,0,4.01975,1,0,0,0,0,0,-0.0704849,0,0,0,0,0,0
0.00725,0,0,4.01974,1,0,0,0,0,0,-0.0709754,0,0,0,0,0,0
0.0073,0,0,4.01974,1,0,0,0,0,0,-0.0714659,0,0,0,0,0,0
0.00735,0,0,4.01974,1,0,0,0,0,0,-0.0719564,0,0,0,0,0,0
0.0074,0,0,4.01973,1,0,0,0,0,0,-0.0724469,0,0,0,0,0,0
0.00745,0,0,4.01973,1,0,0,0,0,0,-0.0729374,0,0,0,0,0,0
0.0075,0,0,4.01973,1,0,0,0,0,0,-0.0734279,0,0,0,0,0,0
0.00755,0,0,4.01972,1,0,0,0,0,0,-0.0739184,0,0,0,0,0,0
0.0076,0,0,4.01972,1,0,0,0,0,0,-0.0744089,0,0,0,0,0,0
0.00765,0,0,4.01971,1,0,0,0,0,0,-0.0748994,0,0,0,0,0,0
0.0077,0,0,4.01971,1,0,0,0,0,0,-0.0753899,0,0,0,0,0,0
0.00775,0,0,4.01971,1,0,0,0,0,0,-0.0758804,0,0,0,0,0,0
0.0078,0,0,4.0197,1,0,0,0,0,0,-0.0763709,0,0,0,0,0,0
0.00785,0,0,4.0197,1,0,0,0,0,0,-0.0768614,0,0,0,0,0,0
0.0079,0,0,4.0197,1,0,0,0,0,0,-0.0773519,0,0,0,0,0,0
0.00795,0,0,4.01969,1,0,0,0,0,0,-0.0778424,0,0,0,0,0,0
0.008,0,0,4.01969,1,0,0,0,0,0,-0.0783329,0,0,0,0,0,0
0.00805,0,0,4.01968,1,0,0,0,0,0,-0.0788234,0,0,0,0,0,0
0.0081,0,0,4.01968,1,0,0,0,0,0,-0.0793139,0,0,0,0,0,0
0.00815,0,0,4.01968,1,0,0,0,0,0,-0.0798044,0,0,0,0,0,0
0.0082,0,0,4.01967,1,0,0,0,0,0,-0.0802949,0,0,0,0,0,0
0.00825,0,0,4.01967,1,0,0,0,0,0,-0.0807854,0,0,0,0,0,0
0.0083,0,0,4.01966,1,0,0,0,0,0,-0.0812759,0,0,0,0,0,0
0.00835,0,0,4.01966,1,0,0,0,0,0,-0.0817664,0,0,0,0,0,0
0.0084,0,0,4.01966,1,0,0,0,0,0,-0.0822569,0,0,0,0,0,0
0.00845,0,0,4.01965,1,0,0,0,0,0,-0.0827474,0,0,0,0,0,0
0.0085,0,0,4.01965,1,0,0,0,0,0,-0.0832379,0,0,0,0,0,0
0.00855,0,0,4.01964,1,0,0,0,0,0,-0.0837284,0,0,0,0,0,0
0.0086,0,0,4.01964,1,0,0,0,0,0,-0.0842189,0,0,0,0,0,0
0.00865,0,0,4.01963,1,0,0,0,0,0,-0.0847094,0,0,0,0,0,0
0.0087,0,0,4.01963,1,0,0,0,0,0,-0.0851999,0,0,0,0,0,0
0.00875,0,0,4.01963,1,0,0,0,0,0,-0.0856904,0,0,0,0,0,0
0.0088,0,0,4.01962,1,0,0,0,0,0,-0.0861809,0,0,0,0,0,0
0.00885,0,0,4.01962,1,0,0,0,0,0,-0.0866714,0,0,0,0,0,0
0.0089,0,0,4.01961,1,0,0,0,0,0,-0.0871619,0,0,0,0,0,0
0.00895,0,0,4.01961,1,0,0,0,0,0,-0.0876524,0,0,0,0,0,0
0.009,0,0,4.0196,1,0,0,0,0,0,-0.0881429,0,0,0,0,0,0
0.00905,0,0,4.0196,1,0,0,0,0,0,-0.0886334,0,0,0,0,0,0
0.0091,0,0,4.0196,1,0,0,0,0,0,-0.0891239,0,0,0,0,0,0
0.00915,0,0,4.01959,1,0,0,0,0,0,-0.0896144,0,0,0,0,0,0
0.0092,0,0,4.01959,1,0,0,0,0,0,-0.0901049,0,0,0,0,0,0
0.00925,0,0,4.01958,1,0,0,0,0,0,-0.0905954,0,0,0,0,0,0
0.0093,0,0,4.01958,1,0,0,0,0,0,-0.0910859,0,0,0,0,0,0
0.00935,0,0,4.01957,1,0,0,0,0,0,-0.0915764,0,0,0,0,0,0
0.0094,0,0,4.01957,1,0,0,0,0,0,-0.0920669,0,0,0,0,0,0
0.00945,0,0,4.01956,1,0,0,0,0,0,-0.0925574,0,0,0,0,0,0
0.0095,0,0,4.01956,1,0,0,0,0,0,-0.0930479,0,0,0,0,0,0
0.00955,0,0,4.01955,1,0,0,0,0,0,-0.0935384,0,0,0,0,0,0
0.0096,0,0,4.01955,1,0,0,0,0,0,-0.0940289,0,0,0,0,0,0
0.00965,0,0,4.01954,1,0,0,0,0,0,-0.0945194,0,0,0,0,0,0
0.0097,0,0,4.01954,1,0,0,0,0,0,-0.0950099,0,0,0,0,0,0
0.00975,0,0,4.01954,1,0,0,0,0,0,-0.0955004,0,0,0,0,0,0
0.0098,0,0,4.01953,1,0,0,0,0,0,-0.0959909,0,0,0,0,0,0
0.00985,0,0,4.01953,1,0,0,0,0,0,-0.0964814,0,0,0,0,0,0
0.0099,0,0,4.01952,1,0,0,0,0,0,-0.0969719,0,0,0,0,0,0
0.00995,0,0,4.01952,1,0,0,0,0,0,-0.0974624,0,0,0,0,0,0
0.01,0,0,4.01951,1,0,0,0,0,0,-0.0979529,0,0,0,0,0,0
0.01005,0,0,4.01951,1,0,0,0,0,0,-0.0984434,0,0,0,0,0,0
0.0101,0,0,4.0195,1,0,0,0,0,0,-0.0989339,0,0,0,0,0,0
0.01015,0,0,4.0195,1,0,0,0,0,0,-0.0994244,0,0,0,0,0,0
0.0102,0,0,4.01949,1,0,0,0,0,0,-0.0999149,0,0,0,0,0,0
0.01025,0,0,4.01949,1,0,0,0,0,0,-0.100405,0,0,0,0,0,0
0.0103,0,0,4.01948,1,0,0,0,0,0,-0.100896,0,0,0,0,0,0
0.01035,0,0,4.01948,1,0,0,0,0,0,-0.101386,0,0,0,0,0,0
0.0104,0,0,4.01947,1,0,0,0,0,0,-0.101877,0,0,0,0,0,0
0.01045,0,0,4.01947,1,0,0,0,0,0,-0.102367,0,0,0,0,0,0
0.0105,0,0,4.01946,1,0,0,0,0,0,-0.102858,0,0,0,0,0,0
0.01055,0,0,4.01946,1,0,0,0,0,0,-0.103348,0,0,0,0,0,0
0.0106,0,0,4.01945,1,0,0,0,0,0,-0.103839,0,0,0,0,0,0
0.01065,0,0,4.01945,1,0,0,0,0,0,-0.104329,0,0,0,0,0,0
0.0107,0,0,4.01944,1,0,0,0,0,0,-0.10482,0,0,0,0,0,0
0.01075,0,0,4.01943,1,0,0,0,0,0,-0.10531,0,0,0,0,0,0
0.0108,0,0,4.01943,1,0,0,0,0,0,-0.105801,0,0,0,0,0,0
0.01085,0,0,4.01942,1,0,0,0,0,0,-0.106291,0,0,0,0,0,0
0.0109,0,0,4.01942,1,0,0,0,0,0,-0.106782,0,0,0,0,0,0
0.01095,0,0,4.01941,1,0,0,0,0,0,-0.107272,0,0,0,0,0,0
0.011,0,0,4.01941,1,0,0,0,0,0,-0.107763,0,0,0,0,0,0
0.01105,0,0,4.0194,1,0,0,0,0,0,-0.108253,0,0,0,0,0,0
0.0111,0,0,4.0194,1,0,0,0,0,0,-0.108744,0,0,0,0,0,0
0.01115,0,0,4.01939,1,0,0,0,0,0,-0.109234,0,0,0,0,0,0
0.0112,0,0,4.01939,1,0,0,0,0,0,-0.109725,0,0,0,0,0,0
0.01125,0,0,4.01938,1,0,0,0,0,0,-0.110215,0,0,0,0,0,0
0.0113,0,0,4.01938,1,0,0,0,0,0,-0.110706,0,0,0,0,0,0
0.01135,0,0,4.01937,1,0,0,0,0,0,-0.111196,0,0,0,0,0,0
0.0114,0,0,4.01936,1,0,0,0,0,0,-0.111687,0,0,0,0,0,0
0.01145,0,0,4.01936,1,0,0,0,0,0,-0.112177,0,0,0,0,0,0
0.0115,0,0,4.01935,1,0,0,0,0,0,-0.112668,0,0,0,0,0,0
0.01155,0,0,4.01935,1,0,0,0,0,0,-0.113158,0,0,0,0,0,0
0.0116,0,0,4.01934,1,0,0,0,0,0,-0.113649,0,0,0,0,0,0
0.01165,0,0,4.01934,1,0,0,0,0,0,-0.114139,0,0,0,0,0,0
0.0117,0,0,4.01933,1,0,0,0,0,0,-0.11463,0,0,0,0,0,0
0.01175,0,0,4.01932,1,0,0,0,0,0,-0.11512,0,0,0,0,0,0
0.0118,0,0,4.01932,1,0,0,0,0,0,-0.115611,0,0,0,0,0,0
0.01185,0,0,4.01931,1,0,0,0,0,0,-0.116101,0,0,0,0,0,0
0.0119,0,0,4.01931,1,0,0,0,0,0,-0.116592,0,0,0,0,0,0
0.01195,0,0,4.0193,1,0,0,0,0,0,-0.117082,0,0,0,0,0,0
0.012,0,0,4.0193,1,0,0,0,0,0,-0.117573,0,0,0,0,0,0
0.01205,0,0,4.01929,1,0,0,0,0,0,-0.118063,0,0,0,0,0,0
0.0121,0,0,4.01928,1,0,0,0,0,0,-0.118554,0,0,0,0,0,0
0.01215,0,0,4.01928,1,0,0,0,0,0,-0.119044,0,0,0,0,0,0
0.0122,0,0,4.01927,1,0,0,0,0,0,-0.119535,0,0,0,0,0,0
0.01225,0,0,4.01927,1,0,0,0,0,0,-0.120025,0,0,0,0,0,0
0.0123,0,0,4.01926,1,0,0,0,0,0,-0.120516,0,0,0,0,0,0
0.01235,0,0,4.01925,1,0,0,0,0,0,-0.121006,0,0,0,0,0,0
0.0124,0,0,4.01925,1,0,0,0,0,0,-0.121497,0,0,0,0,0,0
0.01245,0,0,4.01924,1,0,0,0,0,0,-0.121987,0,0,0,0,0,0
0.0125,0,0,4.01924,1,0,0,0,0,0,-0.122478,0,0,0,0,0,0
0.01255,0,0,4.01923,1,0,0,0,0,0,-0.122968,0,0,0,0,0,0
0.0126,0,0,4.01922,1,0,0,0,0,0,-0.123459,0,0,0,0,0,0
0.01265,0,0,4.01922,1,0,0,0,0,0,-0.123949,0,0,0,0,0,0
0.0127,0,0,4.01921,1,0,0,0,0,0,-0.12444,0,0,0,0,0,0
0.01275,0,0,4.0192,1,0,0,0,0,0,-0.12493,0,0,0,0,0,0
0.0128,0,0,4.0192,1,0,0,0,0,0,-0.125421,0,0,0,0,0,0
0.01285,0,0,4.01919,1,0,0,0,0,0,-0.125911,0,0,0,0,0,0
0.0129,0,0,4.01919,1,0,0,0,0,0,-0.126402,0,0,0,0,0,0
0.01295,0,0,4.01918,1,0,0,0,0,0,-0.126892,0,0,0,0,0,0
0.013,0,0,4.01917,1,0,0,0,0,0,-0.127383,0,0,0,0,0,0
0.01305,0,0,4.01917,1,0,0,0,0,0,-0.127873,0,0,0,0,0,0
0.0131,0,0,4.01916,1,0,0,0,0,0,-0.128364,0,0,0,0,0,0
0.01315,0,0,4.01915,1,0,0,0,0,0,-0.128854,0,0,0,0,0,0
0.0132,0,0,4.01915,1,0,0,0,0,0,-0.129345,0,0,0,0,0,0
0.01325,0,0,4.01914,1,0,0,0,0,0,-0.129835,0,0,0,0,0,0
0.0133,0,0,4.01913,1,0,0,0,0,0,-0.130326,0,0,0,0,0,0
0.01335,0,0,4.01913,1,0,0,0,0,0,-0.130816,0,0,0,0,0,0
0.0134,0,0,4.01912,1,0,0,0,0,0,-0.131307,0,0,0,0,0,0
0.01345,0,0,4.01911,1,0,0,0,0,0,-0.131797,0,0,0,0,0,0
0.0135,0,0,4.01911,1,0,0,0,0,0,-0.132288,0,0,0,0,0,0
0.01355,0,0,4.0191,1,0,0,0,0,0,-0.132778,0,0,0,0,0,0
0.0136,0,0,4.01909,1,0,0,0,0,0,-0.133269,0,0,0,0,0,0
0.01365,0,0,4.01909,1,0,0,0,0,0,-0.133759,0,0,0,0,0,0
0.0137,0,0,4.01908,1,0,0,0,0,0,-0.13425,0,0,0,0,0,0
0.01375,0,0,4.01907,1,0,0,0,0,0,-0.13474,0,0,0,0,0,0
0.0138,0,0,4.01907,1,0,0,0,0,0,-0.135231,0,0,0,0,0,0
0.01385,0,0,4.01906,1,0,0,0,0,0,-0.135721,0,0,0,0,0,0
0.0139,0,0,4.01905,1,0,0,0,0,0,-0.136212,0,0,0,0,0,0
0.01395,0,0,4.01905,1,0,0,0,0,0,-0.136702,0,0,0,0,0,0
0.014,0,0,4.01904,1,0,0,0,0,0,-0.137193,0,0,0,0,0,0
0.01405,0,0,4.01903,1,0,0,0,0,0,-0.137683,0,0,0,0,0,0
0.0141,0,0,4.01903,1,0,0,0,0,0,-0.138174,0,0,0,0,0,0
0.01415,0,0,4.01902,1,0,0,0,0,0,-0.138664,0,0,0,0,0,0
0.0142,0,0,4.01901,1,0,0,0,0,0,-0.139155,0,0,0,0,0,0
0.01425,0,0,4.01901,1,0,0,0,0,0,-0.139645,0,0,0,0,0,0
0.0143,0,0,4.019,1,0,0,0,0,0,-0.140136,0,0,0,0,0,0
0.01435,0,0,4.01899,1,0,0,0,0,0,-0.140626,0,0,0,0,0,0
0.0144,0,0,4.01899,1,0,0,0,0,0,-0.141117,0,0,0,0,0,0
0.01445,0,0,4.01898,1,0,0,0,0,0,-0.141607,0,0,0,0,0,0
0.0145,0,0,4.01897,1,0,0,0,0,0,-0.142098,0,0,0,0,0,0
0.01455,0,0,4.01896,1,0,0,0,0,0,-0.142588,0,0,0,0,0,0
0.0146,0,0,4.01896,1,0,0,0,0,0,-0.143079,0,0,0,0,0,0
0.01465,0,0,4.01895,1,0,0,0,0,0,-0.143569,0,0,0,0,0,0
0.0147,0,0,4.01894,1,0,0,0,0,0,-0.14406,0,0,0,0,0,0
0.01475,0,0,4.01894,1,0,0,0,0,0,-0.14455,0,0,0,0,0,0
0.0148,0,0,4.01893,1,0,0,0,0,0,-0.145041,0,0,0,0,0,0
0.01485,0,0,4.01892,1,0,0,0,0,0,-0.145531,0,0,0,0,0,0
0.0149,0,0,4.01891,1,0,0,0,0,0,-0.146022,0,0,0,0,0,0
0.01495,0,0,4.01891,1,0,0,0,0,0,-0.146512,0,0,0,0,0,0
0.015,0,0,4.0189,1,0,0,0,0,0,-0.147003,0,0,0,0,0,0
0.01505,0,0,4.01889,1,0,0,0,0,0,-0.147493,0,0,0,0,0,0
0.0151,0,0,4.01888,1,0,0,0,0,0,-0.147984,0,0,0,0,0,0
0.01515,0,0,4.01888,1,0,0,0,0,0,-0.148474,0,0,0,0,0,0
0.0152,0,0,4.01887,1,0,0,0,0,0,-0.148965,0,0,0,0,0,0
0.01525,0,0,4.01886,1,0,0,0,0,0,-0.149455,0,0,0,0,0,0
0.0153,0,0,4.01885,1,0,0,0,0,0,-0.149946,0,0,0,0,0,0
0.01535,0,0,4.01885,1,0,0,0,0,0,-0.150436,0,0,0,0,0,0
0.0154,0,0,4.01884,1,0,0,0,0,0,-0.150927,0,0,0,0,0,0
0.01545,0,0,4.01883,1,0,0,0,0,0,-0.151417,0,0,0,0,0,0
0.0155,0,0,4.01882,1,0,0,0,0,0,-0.151908,0,0,0,0,0,0
