x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-7.88838e-10, -0.12505, 1.1239, -9.26241e-08, -8.40614e-09, -1.37311, 1.37311, 1000, 1e-20
0.025, -0.12505, 1.1239, -9.26241e-08, -8.36749e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0124987, -0.12505, 1.14555, -4.59942e-08, -3.23322e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0125027, -0.12505, 1.10225, -1.39249e-07, -1.36172e-08, -1.37311, 1.37311, 1000, 1e-20
0.075, -0.12505, 1.1239, -9.26241e-08, -8.29018e-09, -1.37311, 1.37311, 1000, 1e-20
0.0574543, -0.12505, 1.17211, 1.11997e-08, 3.24347e-09, -1.37311, 1.37311, 1000, 1e-20
0.0130267, -0.12505, 1.19776, 6.6446e-08, 9.32645e-09, -1.37311, 1.37311, 1000, 1e-20
-0.037496, -0.12505, 1.18886, 4.72658e-08, 7.11262e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704748, -0.12505, 1.14956, -3.73667e-08, -2.3622e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704796, -0.12505, 1.09826, -1.47853e-07, -1.46649e-08, -1.37311, 1.37311, 1000, 1e-20
-0.037508, -0.12505, 1.05896, -2.32499e-07, -2.40392e-08, -1.37311, 1.37311, 1000, 1e-20
0.013013, -0.12505, 1.05004, -2.51699e-07, -2.6099e-08, -1.37311, 1.37311, 1000, 1e-20
0.0574454, -0.12505, 1.07568, -1.96471e-07, -1.98807e-08, -1.37311, 1.37311, 1000, 1e-20
-7.89624e-10, -0.07505, 1.1239, -9.27014e-08, -8.40614e-09, -1.37311, 1.37311, 1000, 1e-20
0.025, -0.07505, 1.1239, -9.27014e-08, -8.36749e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0124987, -0.07505, 1.14555, -4.60715e-08, -3.23322e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0125027, -0.07505, 1.10225, -1.39326e-07, -1.36172e-08, -1.37311, 1.37311, 1000, 1e-20
0.075, -0.07505, 1.1239, -9.27014e-08, -8.29018e-09, -1.37311, 1.37311, 1000, 1e-20
0.0574543, -0.07505, 1.17211, 1.11224e-08, 3.24347e-09, -1.37311, 1.37311, 1000, 1e-20
0.0130267, -0.07505, 1.19776, 6.63687e-08, 9.32645e-09, -1.37311, 1.37311, 1000, 1e-20
-0.037496, -0.07505, 1.18886, 4.71885e-08, 7.11262e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704748, -0.07505, 1.14956, -3.74441e-08, -2.3622e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704796, -0.07505, 1.09826, -1.47931e-07, -1.46649e-08, -1.37311, 1.37311, 1000, 1e-20
-0.037508, -0.07505, 1.05896, -2.32576e-07, -2.40392e-08, -1.37311, 1.37311, 1000, 1e-20
0.013013, -0.07505, 1.05004, -2.51777e-07, -2.6099e-08, -1.37311, 1.37311, 1000, 1e-20
0.0574454, -0.07505, 1.07568, -1.96548e-07, -1.98807e-08, -1.37311, 1.37311, 1000, 1e-20
-7.90409e-10, -0.02505, 1.1239, -9.27788e-08, -8.40614e-09, -1.37311, 1.37311, 1000, 1e-20
0.025, -0.02505, 1.1239, -9.27788e-08, -8.36749e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0124987, -0.02505, 1.14555, -4.61488e-08, -3.23322e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0125027, -0.02505, 1.10225, -1.39404e-07, -1.36172e-08, -1.37311, 1.37311, 1000, 1e-20
0.075, -0.02505, 1.1239, -9.27788e-08, -8.29018e-09, -1.37311, 1.37311, 1000, 1e-20
0.0574543, -0.02505, 1.17211, 1.10451e-08, 3.24347e-09, -1.37311, 1.37311, 1000, 1e-20
0.0130267, -0.02505, 1.19776, 6.62914e-08, 9.32645e-09, -1.37311, 1.37311, 1000, 1e-20
-0.037496, -0.02505, 1.18886, 4.71112e-08, 7.11262e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704748, -0.02505, 1.14956, -3.75214e-08, -2.3622e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704796, -0.02505, 1.09826, -1.48008e-07, -1.46649e-08, -1.37311, 1.37311, 1000, 1e-20
-0.037508, -0.02505, 1.05896, -2.32654e-07, -2.40392e-08, -1.37311, 1.37311, 1000, 1e-20
0.013013, -0.02505, 1.05004, -2.51854e-07, -2.6099e-08, -1.37311, 1.37311, 1000, 1e-20
0.0574454, -0.02505, 1.07568, -1.96626e-07, -1.98807e-08, -1.37311, 1.37311, 1000, 1e-20
-7.91195e-10, 0.02495, 1.1239, -9.28561e-08, -8.40614e-09, -1.37311, 1.37311, 1000, 1e-20
0.025, 0.02495, 1.1239, -9.28561e-08, -8.36749e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0124987, 0.02495, 1.14555, -4.62261e-08, -3.23322e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0125027, 0.02495, 1.10225, -1.39481e-07, -1.36172e-08, -1.37311, 1.37311, 1000, 1e-20
0.075, 0.02495, 1.1239, -9.28561e-08, -8.29018e-09, -1.37311, 1.37311, 1000, 1e-20
0.0574543, 0.02495, 1.17211, 1.09678e-08, 3.24347e-09, -1.37311, 1.37311, 1000, 1e-20
0.0130267, 0.02495, 1.19776, 6.62141e-08, 9.32645e-09, -1.37311, 1.37311, 1000, 1e-20
-0.037496, 0.02495, 1.18886, 4.70339e-08, 7.11262e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704748, 0.02495, 1.14956, -3.75987e-08, -2.3622e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704796, 0.02495, 1.09826, -1.48085e-07, -1.46649e-08, -1.37311, 1.37311, 1000, 1e-20
-0.037508, 0.02495, 1.05896, -2.32731e-07, -2.40392e-08, -1.37311, 1.37311, 1000, 1e-20
0.013013, 0.02495, 1.05004, -2.51931e-07, -2.6099e-08, -1.37311, 1.37311, 1000, 1e-20
0.0574454, 0.02495, 1.07568, -1.96703e-07, -1.98807e-08, -1.37311, 1.37311, 1000, 1e-20
-7.91981e-10, 0.07495, 1.1239, -9.29334e-08, -8.40614e-09, -1.37311, 1.37311, 1000, 1e-20
0.025, 0.07495, 1.1239, -9.29334e-08, -8.36749e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0124987, 0.07495, 1.14555, -4.63034e-08, -3.23322e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0125027, 0.07495, 1.10225, -1.39558e-07, -1.36172e-08, -1.37311, 1.37311, 1000, 1e-20
0.075, 0.07495, 1.1239, -9.29334e-08, -8.29018e-09, -1.37311, 1.37311, 1000, 1e-20
0.0574543, 0.07495, 1.17211, 1.08905e-08, 3.24347e-09, -1.37311, 1.37311, 1000, 1e-20
0.0130267, 0.07495, 1.19776, 6.61368e-08, 9.32645e-09, -1.37311, 1.37311, 1000, 1e-20
-0.037496, 0.07495, 1.18886, 4.69566e-08, 7.11262e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704748, 0.07495, 1.14956, -3.7676e-08, -2.3622e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704796, 0.07495, 1.09826, -1.48163e-07, -1.46649e-08, -1.37311, 1.37311, 1000, 1e-20
-0.037508, 0.07495, 1.05896, -2.32808e-07, -2.40392e-08, -1.37311, 1.37311, 1000, 1e-20
0.013013, 0.07495, 1.05004, -2.52009e-07, -2.6099e-08, -1.37311, 1.37311, 1000, 1e-20
0.0574454, 0.07495, 1.07568, -1.9678e-07, -1.98807e-08, -1.37311, 1.37311, 1000, 1e-20
-7.92766e-10, 0.12495, 1.1239, -9.30107e-08, -8.40614e-09, -1.37311, 1.37311, 1000, 1e-20
0.025, 0.12495, 1.1239, -9.30107e-08, -8.36749e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0124987, 0.12495, 1.14555, -4.63807e-08, -3.23322e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0125027, 0.12495, 1.10225, -1.39636e-07, -1.36172e-08, -1.37311, 1.37311, 1000, 1e-20
0.075, 0.12495, 1.1239, -9.30107e-08, -8.29018e-09, -1.37311, 1.37311, 1000, 1e-20
0.0574543, 0.12495, 1.17211, 1.08132e-08, 3.24347e-09, -1.37311, 1.37311, 1000, 1e-20
0.0130267, 0.12495, 1.19776, 6.60595e-08, 9.32645e-09, -1.37311, 1.37311, 1000, 1e-20
-0.037496, 0.12495, 1.18886, 4.68793e-08, 7.11262e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704748, 0.12495, 1.14956, -3.77533e-08, -2.3622e-09, -1.37311, 1.37311, 1000, 1e-20
-0.0704796, 0.12495, 1.09826, -1.4824e-07, -1.46649e-08, -1.37311, 1.37311, 1000, 1e-20
-0.037508, 0.12495, 1.05896, -2.32886e-07, -2.40392e-08, -1.37311, 1.37311, 1000, 1e-20
0.013013, 0.12495, 1.05004, -2.52086e-07, -2.6099e-08, -1.37311, 1.37311, 1000, 1e-20
0.0574454, 0.12495, 1.07568, -1.96857e-07, -1.98807e-08, -1.37311, 1.37311, 1000, 1e-20
