x,y,z,v_x,v_y,v_z,|U|,rho,pressure
0, -0.12505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.025, -0.12505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0124987, -0.12505, 3.84546, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0125027, -0.12505, 3.80216, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.075, -0.12505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574543, -0.12505, 3.87202, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0130267, -0.12505, 3.89767, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037496, -0.12505, 3.88877, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704748, -0.12505, 3.84947, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704796, -0.12505, 3.79817, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037508, -0.12505, 3.75886, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.013013, -0.12505, 3.74995, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574454, -0.12505, 3.77559, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0, -0.07505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.025, -0.07505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0124987, -0.07505, 3.84546, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0125027, -0.07505, 3.80216, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.075, -0.07505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574543, -0.07505, 3.87202, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0130267, -0.07505, 3.89767, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037496, -0.07505, 3.88877, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704748, -0.07505, 3.84947, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704796, -0.07505, 3.79817, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037508, -0.07505, 3.75886, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.013013, -0.07505, 3.74995, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574454, -0.07505, 3.77559, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0, -0.02505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.025, -0.02505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0124987, -0.02505, 3.84546, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0125027, -0.02505, 3.80216, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.075, -0.02505, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574543, -0.02505, 3.87202, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0130267, -0.02505, 3.89767, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037496, -0.02505, 3.88877, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704748, -0.02505, 3.84947, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704796, -0.02505, 3.79817, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037508, -0.02505, 3.75886, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.013013, -0.02505, 3.74995, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574454, -0.02505, 3.77559, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0, 0.02495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.025, 0.02495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0124987, 0.02495, 3.84546, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0125027, 0.02495, 3.80216, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.075, 0.02495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574543, 0.02495, 3.87202, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0130267, 0.02495, 3.89767, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037496, 0.02495, 3.88877, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704748, 0.02495, 3.84947, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704796, 0.02495, 3.79817, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037508, 0.02495, 3.75886, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.013013, 0.02495, 3.74995, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574454, 0.02495, 3.77559, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0, 0.07495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.025, 0.07495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0124987, 0.07495, 3.84546, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0125027, 0.07495, 3.80216, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.075, 0.07495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574543, 0.07495, 3.87202, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0130267, 0.07495, 3.89767, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037496, 0.07495, 3.88877, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704748, 0.07495, 3.84947, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704796, 0.07495, 3.79817, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037508, 0.07495, 3.75886, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.013013, 0.07495, 3.74995, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574454, 0.07495, 3.77559, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0, 0.12495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.025, 0.12495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0124987, 0.12495, 3.84546, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0125027, 0.12495, 3.80216, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.075, 0.12495, 3.82381, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574543, 0.12495, 3.87202, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0130267, 0.12495, 3.89767, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037496, 0.12495, 3.88877, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704748, 0.12495, 3.84947, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.0704796, 0.12495, 3.79817, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
-0.037508, 0.12495, 3.75886, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.013013, 0.12495, 3.74995, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
0.0574454, 0.12495, 3.77559, 2e-20, 2e-20, -1.96194, 1.96194, 1000, 1e-20
