x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.910266, -0.429717, 0.0285955, 0.0736899, -0.489385, -0.354669, 0.608866, 993.448, -10483.8
-0.917624, -0.433841, 0.0299568, -0.0879905, -0.139545, -0.391709, 0.42503, 1003.72, 5947.5
-0.943236, -0.465952, 0.0465283, -1.1791, -1.7795, 0.113425, 2.1377, 1008.52, 13627.3
-0.997876, -0.484022, 0.0613907, -0.408842, -2.53929, -0.0608256, 2.57271, 1003.84, 6148.66
-1.00945, -0.466204, 0.0706951, -0.963767, -1.44949, -0.156468, 1.74767, 1001.99, 3176.58
-0.9921, -0.462452, 0.106529, -1.20674, -2.11206, 0.60543, 2.50671, 1005.6, 8962.54
-0.974942, -0.471979, 0.121455, -1.68404, -2.47445, 1.12136, 3.1963, 1002.98, 4762.52
-0.965193, -0.439526, 0.130467, -1.62164, -1.76319, 1.09863, 2.63544, 1007.41, 11862.9
-0.924786, -0.412703, 0.119486, -1.74789, -2.07516, 0.620368, 2.78321, 993.098, -11043.6
-0.913313, -0.396429, 0.132243, -2.28328, -1.93761, 0.768912, 3.09175, 1000.82, 1317.95
-0.881556, -0.37468, 0.136527, -2.60284, -1.70546, 0.447415, 3.14382, 1000.35, 560.221
-0.848907, -0.351392, 0.141222, -2.40648, -1.73926, -0.270924, 2.98154, 996.493, -5610.75
-0.824579, -0.324365, 0.152224, -2.24748, -1.72731, -1.12321, 3.04899, 997.594, -3850.39
-0.798199, -0.298902, 0.175851, -2.07544, -1.37629, -1.63198, 2.97741, 1000.01, 9.70115
-0.778329, -0.280299, 0.207446, -1.35808, -0.915118, -2.34065, 2.85665, 1001.04, 1657.12
-0.762308, -0.26821, 0.246258, -1.01549, -0.474002, -2.68984, 2.91396, 999.151, -1358.76
-0.754817, -0.260754, 0.290253, -0.631114, -0.339959, -2.92946, 3.01589, 998.455, -2471.87
-0.748169, -0.255586, 0.333036, -0.286261, -0.191451, -3.09779, 3.11687, 1000.31, 502.707
-0.747243, -0.251983, 0.383138, -0.154552, -0.131474, -3.2282, 3.23457, 999.331, -1069.83
-0.745777, -0.250219, 0.428418, -0.024728, -0.0514289, -3.35804, 3.35853, 999.913, -139.263
-0.74565, -0.246208, 0.478709, 0.0213887, 0.0196286, -3.4309, 3.43102, 1000.11, 171.573
-0.977549, -0.299666, 0.0559021, -0.282649, -0.829115, 0.650555, 1.09112, 1014.28, 22850.1
-1.00504, -0.297789, 0.0544609, -0.29976, -0.79718, 0.332542, 0.914296, 1002.68, 4289.19
-1.01084, -0.336014, 0.06222, 0.083025, -0.967902, 0.316478, 1.02171, 1005.84, 9348.96
-1.02067, -0.384384, 0.0516476, 0.871423, -1.20453, -0.743675, 1.66232, 1000.39, 625.061
-1.01079, -0.412325, 0.133307, 0.835516, -1.77571, 2.03537, 2.82736, 993.356, -10630.9
-0.998872, -0.386404, 0.150531, 0.66119, -0.440055, 1.91011, 2.06865, 1001.37, 2195.14
-0.988807, -0.384291, 0.152302, -0.727221, -1.20261, 1.96096, 2.41257, 1000.03, 54.2217
-0.980871, -0.364992, 0.157924, -1.53507, -2.43454, 2.03977, 3.52762, 998.381, -2590.99
-0.965497, -0.345412, 0.15467, -1.95303, -2.84368, 1.8794, 3.92849, 998.689, -2097.36
-0.941806, -0.335628, 0.148877, -2.08783, -2.56734, 1.63635, 3.6916, 994.811, -8302.27
-0.917417, -0.300763, 0.14365, -1.79501, -2.33177, 0.756335, 3.0383, 998.404, -2554.39
-0.897624, -0.266272, 0.142937, -1.88712, -1.74383, -0.181209, 2.57585, 999.243, -1210.73
-0.870835, -0.248284, 0.152955, -2.03836, -1.36254, -1.20955, 2.73394, 994.998, -8003.23
-0.844482, -0.232349, 0.176005, -1.95871, -1.29553, -2.00145, 3.08557, 994.503, -8795.27
-0.818405, -0.219214, 0.20926, -1.53861, -1.01818, -2.52225, 3.12502, 998.403, -2555.33
-0.798944, -0.208933, 0.248569, -1.04586, -0.553133, -2.76245, 3.00515, 1000.85, 1355.6
-0.783314, -0.204602, 0.292727, -0.861148, -0.340179, -3.01422, 3.15322, 1000.53, 847.692
-0.772795, -0.20032, 0.336008, -0.53609, -0.118443, -3.03722, 3.08644, 999.723, -443.066
-0.763744, -0.200636, 0.385986, -0.397198, 0.006717, -3.1925, 3.21712, 997.779, -3553.84
-0.758514, -0.19866, 0.429095, -0.215989, 0.0355165, -3.36303, 3.37014, 1001.19, 1905.49
-0.748711, -0.199566, 0.480714, -0.0841353, -0.0159916, -3.35963, 3.36072, 1000.85, 1364.99
-0.992963, -0.19701, -0.000309965, -0.530347, 0.29125, 0.187445, 0.633428, 1007.14, 11429
-1.00172, -0.256455, 0.0420636, -0.90403, 0.0307724, 0.0981154, 0.909859, 989.914, -16137
-1.01491, -0.261937, 0.0824687, -0.126814, -0.876255, 0.0162344, 0.885533, 1008.96, 14328.5
-0.998249, -0.329112, 0.132063, 0.303521, -1.48401, -0.783352, 1.7053, 1000.92, 1468.28
-1.01488, -0.335598, 0.169084, -0.298646, -1.20704, 1.38966, 1.86475, 1000.78, 1254.49
-1.02349, -0.326157, 0.18215, -0.381898, -1.95476, 1.11131, 2.28078, 1005.22, 8352.85
-1.01328, -0.313389, 0.186087, -0.554217, -2.2898, 1.28918, 2.68558, 999.732, -428.96
-0.990383, -0.291658, 0.164617, -0.809805, -1.81436, 1.56469, 2.52902, 1007.7, 12312.8
-0.97773, -0.272419, 0.164266, -0.636111, -2.33751, 1.49597, 2.8472, 1008.04, 12869.9
-0.967634, -0.25471, 0.158248, -1.28633, -2.21793, 1.43946, 2.94039, 994.702, -8476.52
-0.942383, -0.226635, 0.139055, -2.07658, -1.60152, -0.119609, 2.62514, 995.793, -6731.15
-0.916412, -0.209059, 0.145058, -2.41709, -1.25375, -0.462797, 2.76196, 1015.07, 24112.3
-0.888762, -0.192502, 0.159253, -2.235, -0.828304, -0.928205, 2.5579, 993.407, -10548.9
-0.85703, -0.179494, 0.179965, -2.22781, -0.625648, -1.69747, 2.86984, 1008.36, 13380.4
-0.830434, -0.169657, 0.212175, -1.79721, -0.302705, -2.38348, 3.00043, 1004.01, 6413.78
-0.809386, -0.163675, 0.249307, -1.26399, -0.199645, -2.66182, 2.95344, 1001.56, 2495
-0.792646, -0.159462, 0.293761, -0.899094, -0.134723, -2.97155, 3.10751, 1001.35, 2166.68
-0.780464, -0.156577, 0.33698, -0.669895, -0.0950754, -3.05035, 3.12449, 1002.1, 3354.15
-0.769144, -0.154098, 0.386197, -0.476597, -0.0992589, -3.15658, 3.1939, 999.924, -121.99
-0.761684, -0.152482, 0.432189, -0.306037, -0.0388796, -3.33751, 3.35174, 1001.65, 2644.97
-0.74976, -0.150755, 0.482678, -0.0892986, 0.00793074, -3.31407, 3.31528, 999.857, -228.252
-0.998789, -0.14587, 0.0566238, 0.144449, 0.0464139, -0.0373771, 0.156259, 993.654, -10153
-1.0138, -0.125745, 0.032314, -0.327289, -0.0895936, -0.285718, 0.443599, 1003.74, 5985.72
-1.00383, -0.254866, 0.137907, -0.369452, -1.15756, 1.38214, 1.84031, 1010.39, 16631.9
-0.998181, -0.249951, 0.265952, 0.458948, -1.0213, 1.46862, 1.84676, 1002.8, 4477.27
-0.999627, -0.258352, 0.264121, 0.606529, -1.06599, 1.32593, 1.80619, 999.395, -968.092
-0.999607, -0.258321, 0.269209, 0.740641, -1.14999, 1.62686, 2.12549, 1002.23, 3574.83
-0.986463, -0.26058, 0.273217, 0.0749276, -1.41106, 2.13981, 2.56427, 986.949, -20881.2
-1.01179, -0.223955, 0.221849, 0.460341, -1.58507, 2.06945, 2.64707, 995.599, -7041.85
-0.9854, -0.189053, 0.169454, -1.4012, -1.70029, 2.01157, 2.98342, 1001.39, 2226.31
-0.978421, -0.177758, 0.181023, -1.0491, -1.14716, 1.82536, 2.39761, 995.429, -7313.85
-0.961028, -0.170084, 0.174431, -1.87095, -1.57154, 1.35383, 2.79339, 1002.05, 3284.46
-0.939089, -0.150815, 0.171485, -1.68485, -1.3052, 0.182756, 2.13908, 1006.77, 10830.9
-0.916827, -0.135174, 0.181886, -1.93258, -1.04801, -0.536676, 2.26301, 995.841, -6654.04
-0.890263, -0.124321, 0.197838, -2.06329, -1.00483, -1.64003, 2.82074, 993.094, -11049.2
-0.860751, -0.114416, 0.226696, -1.91078, -0.739727, -2.18185, 2.99311, 999.007, -1589.42
-0.837019, -0.108343, 0.25823, -1.68775, -0.37987, -2.50868, 3.04734, 1004.39, 7020.71
-0.812345, -0.104935, 0.30029, -1.49256, -0.161623, -2.67246, 3.06527, 1000.75, 1207.72
-0.795359, -0.103427, 0.33857, -0.973281, -0.043993, -3.02208, 3.17525, 999.425, -920.507
-0.778344, -0.102801, 0.389358, -0.719581, -0.0179473, -3.014, 3.09876, 1001.78, 2847.75
-0.767947, -0.102099, 0.431799, -0.46011, -0.0104983, -3.3953, 3.42635, 1000.32, 515.923
-0.751922, -0.101172, 0.484294, -0.120757, 0.0391062, -3.25828, 3.26076, 1000.67, 1076.74
-0.986037, -0.0682571, 0.0465828, -0.399735, 0.923908, 0.19734, 1.02584, 1007.07, 11304.2
-1.00837, -0.0924992, 0.0560085, -1.10081, 0.773955, 0.193428, 1.35949, 1008.65, 13845
-0.996264, -0.0837853, 0.158662, -0.219762, 2.04537, 1.35498, 2.46329, 1009.22, 14746.2
-1.01328, -0.144351, 0.253465, -0.409017, -0.0590157, 1.88374, 1.92853, 991.84, -13056.1
-1.01683, -0.150295, 0.25489, 0.388627, -0.435511, 1.19062, 1.326, 1010.3, 16474.5
-1.00964, -0.154599, 0.260909, 0.137531, -0.273163, 1.44346, 1.4755, 998.285, -2743.54
-1.01087, -0.151305, 0.257571, -0.0934734, -0.37843, 1.57011, 1.61778, 1001.92, 3070.47
-1.01371, -0.0887401, 0.206289, -0.960113, 0.657378, 1.29706, 1.7425, 992.197, -12485.1
-0.993078, -0.109217, 0.225232, -0.800634, -0.995773, 1.72063, 2.14317, 1003.67, 5876.63
-0.992692, -0.117038, 0.229737, -1.05234, -0.972129, 1.77625, 2.282, 996.293, -5931.43
-0.977389, -0.0953422, 0.188616, -2.10498, -0.334639, 0.36118, 2.1618, 990.381, -15390.6
-0.954785, -0.0862469, 0.17944, -2.26386, 0.524172, -0.457006, 2.36826, 1003.04, 4870.21
-0.933393, -0.0863511, 0.193114, -2.42676, -0.375591, -0.727419, 2.56113, 1007.69, 12300.9
-0.904055, -0.080185, 0.208581, -2.45118, -0.247772, -1.36583, 2.81694, 1012.11, 19379.2
-0.87102, -0.0750347, 0.235816, -1.9973, -0.530699, -1.81077, 2.74768, 1007.1, 11358.5
-0.845423, -0.0679798, 0.267577, -1.73702, -0.555154, -2.02988, 2.72871, 996.148, -6163.5
-0.820987, -0.0621376, 0.302944, -1.64213, -0.441935, -2.62573, 3.12832, 1000.06, 93.6859
-0.79807, -0.0569084, 0.344752, -1.22059, -0.230033, -2.87776, 3.13436, 1003.01, 4809.38
-0.78071, -0.0544094, 0.389756, -0.796463, -0.207552, -2.99938, 3.11026, 999.883, -187.186
-0.766651, -0.0519743, 0.436483, -0.464418, -0.0612218, -3.26476, 3.29819, 999.753, -394.903
-0.752759, -0.0510726, 0.485878, -0.0557, 0.00426398, -3.17485, 3.17534, 999.818, -290.597
-0.921051, 0.000238006, 0.00403989, 0.464926, 0.0394162, 0.0544791, 0.469763, 992.041, -12734.3
-1.00064, 6.03275e-05, 0.0175193, -0.350465, 0.019588, 0.182288, 0.395523, 1019.39, 31025.9
-1.01091, -2.09129e-05, 0.40324, 0.144825, -0.156153, 1.80748, 1.81999, 1000.8, 1283.56
-1.00075, 0.00364771, 0.342246, 2.13953, 0.49584, 1.87543, 2.88802, 989.49, -16816.7
-1.01219, -3.57416e-05, 0.402394, 0.205449, -0.158151, 1.87511, 1.89295, 996.735, -5223.49
-1.00923, -1.84618e-06, 0.411164, -0.160267, 0.0216153, 2.10906, 2.11525, 996.758, -5186.77
-1.0103, -5.76627e-06, 0.40974, -0.270807, 0.00701176, 2.41697, 2.43211, 996.206, -6070.46
-0.996099, 1.36606e-05, 0.415969, 0.984368, -0.0615902, 2.88543, 3.04934, 997.153, -4555.13
-0.992893, 1.6216e-05, 0.425406, 0.125593, -0.00724194, 4.66048, 4.66218, 991.579, -13473.9
-0.976693, 7.12764e-06, 0.432435, -0.695631, -0.000107341, 4.09853, 4.15715, 1024.72, 39554.5
-0.989354, -0.00191972, 0.332388, -1.69717, -2.12754, 0.991234, 2.89644, 981.148, -30163
-0.985371, -0.000702301, 0.321575, -1.74506, 0.0737696, 0.804175, 1.92286, 976.126, -38198.9
-0.961251, 0.00103373, 0.295462, -3.00648, -2.97881, 2.25195, 4.79411, 927.431, -116110
-0.946012, 0.000233032, 0.29269, -3.04691, 0.0190888, 1.88456, 3.58268, 984.925, -24119.7
-0.913356, -0.000322555, 0.284301, -3.01367, -0.0517428, -0.657875, 3.08507, 1001.16, 1858.86
-0.88549, -0.000121742, 0.293585, -3.24428, -0.067031, -0.479652, 3.28023, 986.551, -21517.9
-0.849134, 4.23291e-05, 0.31565, -2.44536, 0.00488532, -2.18886, 3.28191, 999.064, -1498.3
-0.817682, 3.76781e-05, 0.350934, -1.91665, 0.0130953, -2.48997, 3.14224, 1005.78, 9255.96
-0.792628, 2.68769e-05, 0.393058, -1.23875, 0.0146738, -2.78437, 3.04753, 996.691, -5293.69
-0.774232, 1.57077e-05, 0.435947, -0.858541, 0.00254579, -3.28739, 3.39765, 999.063, -1499.27
-0.755251, 7.53225e-06, 0.48679, -0.0818079, 0.00138065, -3.10137, 3.10245, 998.424, -2520.81
-0.985868, 0.0682106, 0.0464193, -0.306749, -0.852558, 0.102956, 0.911893, 1008.29, 13265.5
-1.00825, 0.0927024, 0.0559741, -1.05484, -0.701312, 0.23125, 1.28764, 1007.76, 12420.8
-0.99707, 0.0832967, 0.158944, -0.551148, -1.94091, 1.53363, 2.53435, 1023.7, 37912.3
-1.01321, 0.144351, 0.253489, -0.425066, 0.0730696, 1.88777, 1.93641, 991.62, -13408
-1.0168, 0.150319, 0.254931, 0.365839, 0.450682, 1.20381, 1.33646, 1009.74, 15587.3
-1.00962, 0.154632, 0.260942, 0.115936, 0.293475, 1.46329, 1.49693, 998.3, -2719.28
-1.01085, 0.15132, 0.257605, -0.128444, 0.392054, 1.58091, 1.63386, 1002.23, 3570.88
-1.01411, 0.0881985, 0.207353, -0.932705, -0.640912, 1.53393, 1.90622, 989.845, -16248.7
-0.993608, 0.108811, 0.225603, -0.823274, 0.879355, 1.72819, 2.10658, 1004.84, 7743.47
-0.993071, 0.116713, 0.230007, -1.02209, 0.891451, 1.76503, 2.22591, 997.632, -3788.33
-0.977852, 0.0959749, 0.189411, -2.17636, 0.77696, 0.645725, 2.39941, 984.101, -25438.4
-0.954472, 0.0855909, 0.180171, -2.12996, -0.578273, -0.246089, 2.22074, 1011.61, 18570.5
-0.932903, 0.0866513, 0.194212, -2.35777, 0.596061, -0.414363, 2.467, 1008.86, 14174.8
-0.903801, 0.080301, 0.209034, -2.29427, 0.387749, -1.3022, 2.66641, 1011.22, 17946.5
-0.871044, 0.0750294, 0.235811, -1.96215, 0.556419, -1.86572, 2.76416, 1004.78, 7641.37
-0.845327, 0.0679847, 0.267536, -1.75628, 0.567245, -2.06035, 2.76611, 995.886, -6582.89
-0.820988, 0.0621534, 0.302917, -1.63671, 0.45379, -2.62384, 3.12558, 999.949, -81.4876
-0.798078, 0.0569073, 0.344723, -1.22393, 0.241529, -2.8751, 3.13409, 1002.53, 4048.5
-0.780703, 0.0544033, 0.389748, -0.788809, 0.211023, -3.0111, 3.11985, 999.692, -493.099
-0.766646, 0.05197, 0.436463, -0.473157, 0.0608053, -3.26964, 3.30426, 999.989, -18.3723
-0.752743, 0.0510766, 0.485878, -0.055047, -0.00130714, -3.1836, 3.18408, 999.723, -443.811
-0.998851, 0.145884, 0.0567048, 0.140385, -0.0296605, -0.0145372, 0.144218, 994.101, -9438.33
-1.01406, 0.125588, 0.032244, -0.387363, 0.023901, -0.307842, 0.495366, 1004.81, 7688.48
-1.00383, 0.25485, 0.137893, -0.36387, 1.15823, 1.38464, 1.8415, 1010.51, 16808.7
-0.998191, 0.249943, 0.265922, 0.459516, 1.02222, 1.47447, 1.85206, 1002.71, 4338.11
-0.999637, 0.258341, 0.264094, 0.608406, 1.0685, 1.32973, 1.81108, 999.389, -977.604
-0.999618, 0.25831, 0.269181, 0.742247, 1.15075, 1.63123, 2.1298, 1002.25, 3592.12
-0.986475, 0.260569, 0.273193, 0.0718745, 1.4101, 2.13832, 2.56241, 986.975, -20840.8
-1.01181, 0.223961, 0.221803, 0.466367, 1.58551, 2.06583, 2.64556, 995.978, -6434.99
-0.985209, 0.188879, 0.169341, -1.39251, 1.68908, 1.99487, 2.96168, 1000.06, 93.8176
-0.978247, 0.177643, 0.180928, -1.0365, 1.12988, 1.88298, 2.42828, 994.892, -8173.16
-0.960724, 0.170098, 0.174492, -1.81263, 1.5333, 1.37651, 2.74434, 1002.37, 3798.71
-0.938962, 0.151105, 0.171639, -1.67891, 1.32675, 0.246176, 2.15397, 1008.95, 14325.1
-0.916694, 0.135632, 0.181893, -1.94063, 1.13163, -0.547911, 2.31233, 996.053, -6315.14
-0.890323, 0.124558, 0.197942, -2.09082, 1.06322, -1.59582, 2.83701, 994.222, -9244.47
