x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.499354, -0.273615, 0.0502013, 0.000948326, 0.00227547, -0.00256149, 0.00355504, 1000.94, 14230.8
-0.4988, -0.275073, 0.0995184, 0.00336517, -0.00238412, -0.00508281, 0.00654549, 1000.15, 13559.4
-0.499016, -0.275044, 0.149256, 0.00179322, -0.000221968, -0.00611907, 0.00638028, 1001.13, 13174.6
-0.499001, -0.275002, 0.199187, 0.00202485, -0.000191024, -0.00798839, 0.00824323, 1000.54, 12626.1
-0.49903, -0.275052, 0.249111, 0.00218849, -0.000268988, -0.0097389, 0.00998539, 1000.86, 12172.9
-0.499077, -0.275019, 0.299136, 0.00197876, -0.00059103, -0.0109997, 0.0111919, 1000.66, 11668.9
-0.49913, -0.275048, 0.349248, 0.00153842, -0.000711352, -0.0118735, 0.0119939, 1000.8, 11197.9
-0.499172, -0.275024, 0.399454, 0.00037465, -0.00105721, -0.0123453, 0.0123961, 1000.6, 10689.4
-0.499278, -0.275042, 0.449798, 2.86324e-05, -0.000713474, -0.0127963, 0.0128162, 1000.77, 10214.5
-0.499316, -0.275053, 0.500278, -0.00102934, -0.00137636, -0.0116487, 0.0117749, 1000.4, 9684.51
-0.499553, -0.275099, 0.551065, -0.000197103, -0.000435071, -0.0111867, 0.0111968, 1000.79, 9228.38
-0.499598, -0.275145, 0.602085, -0.00214329, -0.00238292, -0.00724028, 0.00791793, 1000.05, 8653.6
-0.500103, -0.275301, 0.653764, -0.000325898, 0.0002792, -0.00528928, 0.00530666, 1000.85, 8241.44
-0.50026, -0.27544, 0.706102, -0.00282879, -0.0017629, -0.0014709, 0.00364327, 999.662, 7614.91
-0.501079, -0.275725, 0.759683, 0.000393001, 0.00421769, -0.00198751, 0.00467905, 1000.91, 7255.74
-0.50142, -0.275997, 0.814368, -0.000938192, 0.00455843, -0.00999642, 0.0110267, 999.328, 6598.11
-0.502537, -0.276009, 0.87107, 0.00174766, 0.0135507, -0.0298467, 0.0328253, 1001.38, 6333.17
-0.502075, -0.276547, 0.92761, -0.00720109, -0.00513437, -0.0657211, 0.0663135, 998.994, 5565.89
-0.504323, -0.279701, 0.986956, -0.0121924, -0.0116358, -0.0507798, 0.0535036, 998.757, 5076.5
-0.477373, -0.255934, 1.03786, -0.0349164, -0.0300939, -0.246573, 0.250845, 1000.48, 4704.78
-0.467821, -0.247531, 1.05477, -0.00208508, 0.00283172, -0.305452, 0.305472, 996.686, 4220
-0.499285, -0.222698, 0.0502949, 0.00182796, 0.0043331, -0.00156233, 0.00495561, 1001.2, 14274.8
-0.499019, -0.2251, 0.0999109, 0.00290752, -0.00411116, -0.00413191, 0.00651367, 999.657, 13500.7
-0.499102, -0.225243, 0.149514, 0.00240629, -0.000812584, -0.00595025, 0.00646962, 1001.06, 13160.6
-0.499109, -0.225174, 0.199364, 0.00217222, -0.00014469, -0.00840692, 0.00868423, 1000.39, 12608
