x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.00046108, -0.12502, 1.11448, 0.087732, 0.000171743, -0.797803, 0.802612, 1343.04, 4103.49
0.0244936, -0.125036, 1.11297, 0.0872933, -0.000126379, -0.805079, 0.809798, 1189.33, 4103.49
-0.0116347, -0.125016, 1.13684, 0.0942532, 0.000285889, -0.794544, 0.800115, 1189.37, 4103.49
-0.0142434, -0.125007, 1.09362, 0.0816501, 0.000355732, -0.793784, 0.797972, 1189.39, 4887.03
0.0744031, -0.125069, 1.10997, 0.0864159, -0.000722624, -0.819633, 0.824176, 681.322, 4103.49
0.059789, -0.125067, 1.15914, 0.100755, -0.000591099, -0.815371, 0.821573, 650.409, 3599.57
0.0169849, -0.125043, 1.18742, 0.109001, -0.000102651, -0.80289, 0.810255, 650.335, 4972.35
-0.033982, -0.125008, 1.18157, 0.107296, 0.000514181, -0.788028, 0.795299, 702.946, 2849.78
-0.0692649, -0.124979, 1.14433, 0.0964366, 0.000970792, -0.77774, 0.783696, 652.56, 2938.9
-0.0723556, -0.124969, 1.09312, 0.0815047, 0.00105354, -0.776839, 0.781103, 650.281, 5179.79
-0.041808, -0.124983, 1.0519, 0.0694864, 0.000723709, -0.785746, 0.788813, 764.281, 5435.18
0.00808526, -0.125014, 1.03997, 0.066005, 0.000135622, -0.800295, 0.803012, 810.194, 5779.49
0.0539798, -0.125048, 1.06289, 0.0726893, -0.000435565, -0.813677, 0.816918, 664.68, 4653.17
-0.000427911, -0.0750199, 1.11448, 0.0883342, 0.000171338, -0.797768, 0.802643, 1591.9, 4103.49
0.0245268, -0.0750362, 1.11298, 0.0878955, -0.000126784, -0.805044, 0.809828, 1406.36, 4103.49
-0.0116015, -0.0750159, 1.13685, 0.0948555, 0.000285484, -0.794509, 0.800152, 1409.85, 3166.29
-0.0142102, -0.0750075, 1.09363, 0.0822524, 0.000355327, -0.793749, 0.797999, 1408.79, 4780.16
0.0744363, -0.0750688, 1.10997, 0.0870181, -0.000723029, -0.819598, 0.824204, 806.543, 4103.49
0.0598222, -0.0750667, 1.15915, 0.101358, -0.000591504, -0.815336, 0.821612, 845.597, 2874.63
0.0170181, -0.0750427, 1.18743, 0.109604, -0.000103056, -0.802855, 0.810302, 799.696, 2498.09
-0.0339488, -0.075008, 1.18158, 0.107898, 0.000513776, -0.787993, 0.795346, 1033.6, 2486.26
-0.0692317, -0.0749788, 1.14433, 0.0970389, 0.000970387, -0.777705, 0.783736, 833.017, 2882.16
-0.0723224, -0.0749689, 1.09313, 0.0821069, 0.00105314, -0.776804, 0.781132, 769.963, 5123.71
-0.0417748, -0.0749828, 1.05191, 0.0700887, 0.000723304, -0.785711, 0.788831, 983.319, 5352.98
0.00811843, -0.075014, 1.03997, 0.0666072, 0.000135217, -0.80026, 0.803027, 940.693, 4676.85
0.0540129, -0.075048, 1.0629, 0.0732915, -0.00043597, -0.813642, 0.816937, 779.361, 4515.77
-0.000394743, -0.0250199, 1.11449, 0.0889365, 0.000170933, -0.797733, 0.802675, 1591.9, 4103.49
0.02456, -0.0250362, 1.11299, 0.0884978, -0.000127189, -0.805009, 0.809859, 1406.36, 4103.49
-0.0115684, -0.0250159, 1.13686, 0.0954578, 0.000285079, -0.794475, 0.800189, 1409.93, 3165.07
-0.014177, -0.0250075, 1.09363, 0.0828547, 0.000354922, -0.793714, 0.798027, 1406.42, 3675.9
0.0744694, -0.0250688, 1.10998, 0.0876204, -0.000723434, -0.819563, 0.824234, 806.929, 3387.28
0.0598554, -0.0250667, 1.15916, 0.10196, -0.000591908, -0.815301, 0.821652, 966.581, 2915.94
0.0170512, -0.0250427, 1.18744, 0.110206, -0.000103461, -0.80282, 0.810349, 846.004, 2554.96
-0.0339156, -0.025008, 1.18158, 0.1085, 0.000513372, -0.787958, 0.795393, 983.721, 2460.95
-0.0691986, -0.0249788, 1.14434, 0.0976411, 0.000969982, -0.77767, 0.783776, 811.574, 2860.07
-0.0722893, -0.0249689, 1.09313, 0.0827092, 0.00105273, -0.776769, 0.78116, 768.239, 4103.49
-0.0417416, -0.0249828, 1.05192, 0.0706909, 0.000722899, -0.785676, 0.78885, 898.208, 4716.67
0.0081516, -0.0250141, 1.03998, 0.0672095, 0.000134812, -0.800225, 0.803042, 907.461, 4575.79
0.0540461, -0.025048, 1.06291, 0.0738938, -0.000436375, -0.813607, 0.816956, 776.605, 3980.31
-0.000361574, 0.0249801, 1.1145, 0.0895388, 0.000170529, -0.797698, 0.802707, 1591.9, 4103.49
0.0245931, 0.0249638, 1.113, 0.0891001, -0.000127594, -0.804974, 0.809891, 1406.36, 4103.49
-0.0115352, 0.0249841, 1.13686, 0.09606, 0.000284675, -0.79444, 0.800226, 1409.93, 3169.65
-0.0141439, 0.0249925, 1.09364, 0.0834569, 0.000354517, -0.793679, 0.798055, 1406.42, 3679.84
0.0745026, 0.0249311, 1.10999, 0.0882227, -0.000723839, -0.819528, 0.824263, 806.922, 3453.31
0.0598886, 0.0249333, 1.15916, 0.102562, -0.000592313, -0.815266, 0.821693, 966.687, 2969.91
0.0170844, 0.0249573, 1.18744, 0.110808, -0.000103866, -0.802785, 0.810396, 846.554, 2610.49
-0.0338825, 0.024992, 1.18159, 0.109103, 0.000512967, -0.787923, 0.795441, 983.744, 2465.3
-0.0691654, 0.0250212, 1.14435, 0.0982434, 0.000969578, -0.777635, 0.783817, 811.54, 2862.84
-0.0722561, 0.0250311, 1.09314, 0.0833115, 0.00105233, -0.776734, 0.78119, 768.239, 4103.49
-0.0417084, 0.0250172, 1.05193, 0.0712932, 0.000722494, -0.785641, 0.78887, 898.568, 4719.08
0.00818477, 0.0249859, 1.03999, 0.0678118, 0.000134407, -0.80019, 0.803058, 907.429, 4575.78
0.0540793, 0.024952, 1.06291, 0.0744961, -0.00043678, -0.813572, 0.816976, 776.592, 3982.38
-0.000328405, 0.0749801, 1.11451, 0.090141, 0.000170124, -0.797663, 0.80274, 1591.9, 4103.49
