x,y,z,v_x,v_y,v_z,|U|,rho,pressure
0.0032171, -0.125006, 1.04133, 0.01122, 3.51678e-05, -0.634437, 0.634536, 1343.08, 6043.67
0.028125, -0.125053, 1.03919, 0.0111393, -0.000286039, -0.635367, 0.635465, 1189.45, 6420.57
-0.00737908, -0.124984, 1.06397, 0.0120669, 0.000365621, -0.634041, 0.634156, 1189.37, 4255.11
-0.0110957, -0.124981, 1.02083, 0.010454, 2.59564e-05, -0.633902, 0.633988, 1199.52, 5811.59
0.0779408, -0.125146, 1.0349, 0.0109779, -0.000928452, -0.637229, 0.637324, 729.283, 4755.53
0.0645932, -0.125117, 1.08444, 0.0128303, -0.000324803, -0.63673, 0.63686, 650.271, 4255.11
0.0225287, -0.125036, 1.1138, 0.0139293, 0.00044727, -0.635158, 0.635311, 650.356, 1867.93
-0.0285714, -0.124941, 1.10926, 0.0137606, 0.00102653, -0.633249, 0.633399, 681.574, 1894.98
-0.0647982, -0.124876, 1.07294, 0.0124033, 0.00114194, -0.631895, 0.632017, 650.271, 4255.11
-0.0692016, -0.124872, 1.02182, 0.0104923, 0.000739515, -0.63173, 0.631818, 759.605, 4483.14
-0.0397214, -0.12493, 0.979839, 0.00892182, 7.53373e-06, -0.632832, 0.632895, 965.958, 5363.16
0.00984902, -0.125024, 0.966625, 0.00842662, -0.000711518, -0.634684, 0.634741, 984.837, 6128.08
0.0563165, -0.125109, 0.988365, 0.00923842, -0.00108121, -0.636421, 0.636489, 922.887, 5733.49
0.00331067, -0.0750059, 1.04133, 0.0118263, 3.39973e-05, -0.634886, 0.634996, 1591.9, 4255.11
0.0282186, -0.0750527, 1.03918, 0.0117456, -0.000287209, -0.635817, 0.635925, 1406.36, 4255.11
-0.00728552, -0.0749842, 1.06397, 0.0126732, 0.000364451, -0.63449, 0.634617, 1406.41, 4255.11
-0.0110022, -0.0749807, 1.02083, 0.0110602, 2.47859e-05, -0.634351, 0.634447, 1408.97, 5015.02
0.0780343, -0.0751462, 1.0349, 0.0115842, -0.000929622, -0.637679, 0.637784, 831.161, 3769.66
0.0646867, -0.0751173, 1.08443, 0.0134366, -0.000325974, -0.63718, 0.637322, 768.239, 4255.11
0.0226222, -0.0750362, 1.1138, 0.0145355, 0.0004461, -0.635608, 0.635774, 788.575, 2806.29
-0.0284779, -0.0749409, 1.10926, 0.0143669, 0.00102536, -0.633698, 0.633862, 833.495, 3137.26
-0.0647046, -0.0748761, 1.07293, 0.0130096, 0.00114077, -0.632344, 0.632479, 768.239, 4255.11
-0.069108, -0.0748719, 1.02182, 0.0110986, 0.000738344, -0.63218, 0.632277, 832.826, 4977.1
-0.0396279, -0.0749304, 0.979835, 0.00952808, 6.36321e-06, -0.633281, 0.633353, 1048.1, 5546.46
0.00994259, -0.0750243, 0.966621, 0.00903289, -0.000712688, -0.635134, 0.635198, 1019.65, 6547.57
0.0564101, -0.0751095, 0.988361, 0.00984468, -0.00108238, -0.63687, 0.636947, 972.986, 5450.75
0.00340423, -0.025006, 1.04132, 0.0124326, 3.28268e-05, -0.635335, 0.635457, 1591.9, 4255.11
0.0283121, -0.0250527, 1.03918, 0.0123518, -0.00028838, -0.636266, 0.636386, 1406.36, 4255.11
-0.00719195, -0.0249843, 1.06397, 0.0132794, 0.00036328, -0.634939, 0.635078, 1406.41, 4255.11
-0.0109086, -0.0249808, 1.02083, 0.0116665, 2.36154e-05, -0.6348, 0.634908, 1407.96, 4162.64
0.0781279, -0.0251463, 1.03489, 0.0121904, -0.000930793, -0.638128, 0.638245, 832.927, 3862.08
0.0647803, -0.0251174, 1.08443, 0.0140428, -0.000327144, -0.637629, 0.637784, 768.239, 4255.11
0.0227158, -0.0250363, 1.11379, 0.0151418, 0.000444929, -0.636057, 0.636238, 795.011, 5531.8
-0.0283843, -0.024941, 1.10925, 0.0149732, 0.00102419, -0.634147, 0.634325, 824.285, 4010.91
-0.064611, -0.0248761, 1.07293, 0.0136158, 0.0011396, -0.632794, 0.632941, 768.239, 4255.11
-0.0690145, -0.024872, 1.02182, 0.0117048, 0.000737174, -0.632629, 0.632738, 790.775, 4148.25
-0.0395343, -0.0249305, 0.979831, 0.0101343, 5.1927e-06, -0.633731, 0.633812, 1043.15, 4877.83
0.0100362, -0.0250244, 0.966617, 0.00963915, -0.000713859, -0.635583, 0.635657, 1016.17, 5957.03
0.0565036, -0.0251096, 0.988357, 0.0104509, -0.00108355, -0.63732, 0.637406, 970.748, 5407.74
0.0034978, 0.024994, 1.04132, 0.0130388, 3.16562e-05, -0.635785, 0.635918, 1591.9, 4255.11
0.0284057, 0.0249472, 1.03918, 0.0129581, -0.00028955, -0.636716, 0.636848, 1406.36, 4255.11
-0.00709838, 0.0250156, 1.06396, 0.0138857, 0.000362109, -0.635389, 0.635541, 1406.41, 4255.11
-0.010815, 0.0250191, 1.02082, 0.0122727, 2.24449e-05, -0.63525, 0.635368, 1407.97, 4198.23
0.0782215, 0.0248536, 1.03489, 0.0127967, -0.000931963, -0.638577, 0.638706, 832.94, 3867.26
0.0648739, 0.0248825, 1.08442, 0.0146491, -0.000328315, -0.638079, 0.638247, 768.239, 4255.11
0.0228094, 0.0249636, 1.11379, 0.0157481, 0.000443759, -0.636507, 0.636702, 794.826, 5262.9
-0.0282907, 0.0250589, 1.10925, 0.0155794, 0.00102302, -0.634597, 0.634789, 824.502, 4053.05
-0.0645175, 0.0251238, 1.07292, 0.0142221, 0.00113843, -0.633243, 0.633404, 768.239, 4255.11
-0.0689209, 0.0251279, 1.02181, 0.0123111, 0.000736003, -0.633078, 0.633198, 791.244, 4173
-0.0394407, 0.0250694, 0.979827, 0.0107406, 4.02218e-06, -0.63418, 0.634271, 1043.67, 4895.77
0.0101297, 0.0249756, 0.966613, 0.0102454, -0.000715029, -0.636033, 0.636116, 1016.07, 5965.18
0.0565972, 0.0248903, 0.988353, 0.0110572, -0.00108472, -0.637769, 0.637866, 970.727, 5416.47
0.00359137, 0.0749939, 1.04132, 0.0136451, 3.04857e-05, -0.636234, 0.636381, 1591.9, 4255.11
0.0284993, 0.0749471, 1.03917, 0.0135644, -0.000290721, -0.637165, 0.63731, 1406.36, 4255.11
-0.00700481, 0.0750155, 1.06396, 0.014492, 0.000360939, -0.635838, 0.636003, 1406.41, 4255.11
-0.0107215, 0.075019, 1.02082, 0.012879, 2.12744e-05, -0.635699, 0.63583, 1409.02, 4987.61
0.078315, 0.0748535, 1.03488, 0.0134029, -0.000933134, -0.639027, 0.639168, 831.282, 3764.09
0.0649674, 0.0748825, 1.08442, 0.0152553, -0.000329485, -0.638528, 0.63871, 768.239, 4255.11
0.0229029, 0.0749635, 1.11379, 0.0163543, 0.000442588, -0.636956, 0.637166, 788.249, 2597.44
-0.0281972, 0.0750588, 1.10925, 0.0161857, 0.00102185, -0.635046, 0.635253, 833.656, 3095.06
-0.0644239, 0.0751237, 1.07292, 0.0148283, 0.00113726, -0.633692, 0.633867, 768.239, 4255.11
-0.0688273, 0.0751278, 1.02181, 0.0129174, 0.000734833, -0.633528, 0.63366, 835.478, 4943.04
-0.0393472, 0.0750693, 0.979823, 0.0113469, 2.85166e-06, -0.634629, 0.634731, 1048.32, 5526.76
0.0102233, 0.0749755, 0.966609, 0.0108517, -0.0007162, -0.636482, 0.636575, 1020.04, 6579.37
0.0566908, 0.0748903, 0.988349, 0.0116635, -0.00108589, -0.638219, 0.638326, 972.979, 5469.11
0.00368494, 0.124994, 1.04131, 0.0142513, 2.93152e-05, -0.636684, 0.636843, 1343.08, 6118.3
0.0285928, 0.124947, 1.03917, 0.0141706, -0.000291891, -0.637614, 0.637772, 1189.46, 6508.72
-0.00691124, 0.125015, 1.06395, 0.0150982, 0.000359768, -0.636288, 0.636467, 1189.37, 4255.11
-0.0106279, 0.125019, 1.02081, 0.0134853, 2.01039e-05, -0.636149, 0.636292, 1199.62, 5858.57
0.0784086, 0.124853, 1.03488, 0.0140092, -0.000934304, -0.639476, 0.63963, 729.573, 4773.06
0.065061, 0.124882, 1.08442, 0.0158616, -0.000330656, -0.638977, 0.639174, 650.271, 4255.11
0.0229965, 0.124963, 1.11378, 0.0169606, 0.000441418, -0.637405, 0.637631, 650.35, 1690
-0.0281036, 0.125059, 1.10924, 0.016792, 0.00102067, -0.635496, 0.635718, 681.578, 1715.75
-0.0643303, 0.125124, 1.07292, 0.0154346, 0.00113609, -0.634142, 0.634331, 650.271, 4255.11
-0.0687338, 0.125128, 1.0218, 0.0135236, 0.000733662, -0.633977, 0.634122, 760.881, 4505.75
-0.0392536, 0.125069, 0.979819, 0.0119531, 1.68114e-06, -0.635079, 0.635191, 966.353, 5377.9
0.0103169, 0.124975, 0.966605, 0.0114579, -0.00071737, -0.636931, 0.637035, 983.427, 6143.2
0.0567843, 0.12489, 0.988345, 0.0122697, -0.00108706, -0.638668, 0.638787, 923.61, 5774.55
