x,y,z,v_x,v_y,v_z,|U|,rho,pressure
0.00252769, -0.12501, 1.06913, 0.0272085, 0.000140014, -0.731374, 0.731879, 1343.04, 1268.02
0.0274424, -0.125044, 1.06707, 0.0268135, -0.000173414, -0.736138, 0.736626, 1189.33, 1268.02
-0.00814155, -0.124996, 1.09174, 0.0315324, 0.000337819, -0.729333, 0.730015, 1189.37, 1268.02
-0.0117189, -0.124989, 1.04858, 0.02328, 0.000255659, -0.728649, 0.729021, 1191.16, 4255.62
0.0772718, -0.125113, 1.06294, 0.0260235, -0.000800269, -0.745667, 0.746122, 685.552, 2315.31
0.0637643, -0.125096, 1.11243, 0.0354884, -0.00048877, -0.743084, 0.743931, 650.271, 1268.02
0.0216052, -0.125039, 1.14166, 0.0410792, 0.000116928, -0.735022, 0.736169, 651.238, 3444.66
-0.02948, -0.124968, 1.13696, 0.0401801, 0.000733428, -0.725253, 0.726365, 685.781, 3475.31
-0.0655893, -0.124917, 1.10051, 0.0332118, 0.00107228, -0.718347, 0.719115, 650.271, 1268.02
-0.0698277, -0.124909, 1.04939, 0.0234346, 0.000974937, -0.717537, 0.71792, 669.662, 2391.5
-0.0402121, -0.124948, 1.0075, 0.0154231, 0.000486948, -0.7232, 0.723365, 927.391, 2855.9
0.00940077, -0.125016, 0.994444, 0.0129258, -0.000163366, -0.732688, 0.732802, 970.666, 3591.52
0.0557979, -0.125081, 1.01633, 0.0171112, -0.000671733, -0.741561, 0.741758, 857.113, 3131.47
0.00259669, -0.0750097, 1.06913, 0.0278257, 0.000139169, -0.731533, 0.732062, 1591.9, 1268.02
0.0275114, -0.075044, 1.06707, 0.0274308, -0.000174259, -0.736298, 0.736808, 1406.36, 1268.02
-0.00807255, -0.0749959, 1.09174, 0.0321496, 0.000336974, -0.729493, 0.730201, 1406.5, 4133.38
-0.0116499, -0.0749892, 1.04859, 0.0238973, 0.000254814, -0.728809, 0.7292, 1408.95, 1977.35
0.0773408, -0.0751126, 1.06294, 0.0266408, -0.000801115, -0.745827, 0.746303, 808.017, 764.771
0.0638333, -0.075096, 1.11243, 0.0361057, -0.000489615, -0.743244, 0.74412, 768.239, 1268.02
0.0216742, -0.075039, 1.14166, 0.0416965, 0.000116083, -0.735181, 0.736363, 845.63, 3104.76
-0.029411, -0.0749683, 1.13696, 0.0407974, 0.000732583, -0.725412, 0.726559, 920.031, 3875.68
-0.0655203, -0.074917, 1.10052, 0.0338291, 0.00107143, -0.718507, 0.719303, 768.263, 3671.61
-0.0697587, -0.0749091, 1.04939, 0.0240518, 0.000974092, -0.717696, 0.7181, 787.186, 2166.33
-0.0401431, -0.0749482, 1.0075, 0.0160404, 0.000486103, -0.72336, 0.723538, 1058.4, 2585.75
