Time,x,y,z,q0,q1,q2,q3,Vx,Vy,Vz,Fx,Fy,Fz,Tx,Ty,Tz
0.069,1.87386e-06,-0.0428439,2.49996,0.999999,-0.000423612,-2.55527e-05,0.00103885,0.000120048,-1.12613,-0.00112245,0,0,-3.68769,-1.08605e-10,4.92303e-08,0
0.0695,1.93378e-06,-0.043408,2.49996,0.999999,-0.000459385,-2.7277e-05,0.00104611,0.000119606,-1.13043,-0.00112818,0,0,-3.68769,-1.09853e-10,4.92302e-08,0
0.07,1.99345e-06,-0.0439743,2.49996,0.999999,-0.000493391,-2.90171e-05,0.00105131,0.000119035,-1.13466,-0.00113413,0,0,-3.68769,-1.10871e-10,4.92302e-08,0
0.0705,2.0528e-06,-0.0445427,2.49996,0.999999,-0.000525561,-3.07723e-05,0.00105447,0.000118354,-1.13881,-0.00114028,0,0,-3.68769,-1.11663e-10,4.92302e-08,0
0.071,2.11178e-06,-0.0451131,2.49996,0.999999,-0.000555829,-3.25421e-05,0.00105566,0.000117582,-1.14289,-0.00114663,0,0,-3.68769,-1.12232e-10,4.92302e-08,0
0.0715,2.17037e-06,-0.0456855,2.49996,0.999999,-0.000584134,-3.4326e-05,0.00105491,0.000116736,-1.14689,-0.00115316,0,0,-3.68769,-1.1258e-10,4.92301e-08,0
0.072,2.2285e-06,-0.04626,2.49996,0.999999,-0.000610276,-3.61232e-05,0.00105235,0.000115757,-1.15081,-0.00115992,0,0,-3.68769,-1.12718e-10,4.92301e-08,0
0.0725,2.28612e-06,-0.0468363,2.49995,0.999999,-0.000633884,-3.79324e-05,0.00104825,0.000114724,-1.15465,-0.00116685,0,0,-3.68769,-1.12666e-10,4.92301e-08,0
0.073,2.34322e-06,-0.0474146,2.49995,0.999999,-0.000654905,-3.9753e-05,0.00104265,0.000113674,-1.15842,-0.00117393,0,0,-3.68769,-1.12428e-10,4.92301e-08,0
0.0735,2.39979e-06,-0.0479947,2.49995,0.999999,-0.000673301,-4.15847e-05,0.00103557,0.000112621,-1.16211,-0.00118113,0,0,-3.68769,-1.12006e-10,4.923e-08,0
0.074,2.45584e-06,-0.0485767,2.49995,0.999999,-0.000689038,-4.34272e-05,0.00102706,0.000111577,-1.16572,-0.00118842,0,0,-3.68769,-1.11403e-10,4.923e-08,0
0.0745,2.51137e-06,-0.0491604,2.49995,0.999999,-0.000702086,-4.52802e-05,0.00101715,0.000110555,-1.16926,-0.0011958,0,0,-3.68769,-1.10622e-10,4.923e-08,0
0.075,2.5664e-06,-0.0497459,2.49995,0.999999,-0.000712416,-4.71432e-05,0.00100586,0.000109566,-1.17272,-0.00120323,0,0,-3.68769,-1.09664e-10,4.92299e-08,0
0.0755,2.62095e-06,-0.0503331,2.49995,0.999999,-0.000720001,-4.90161e-05,0.000993233,0.000108622,-1.1761,-0.00121069,0,0,-3.68769,-1.08534e-10,4.92299e-08,0
0.076,2.67503e-06,-0.050922,2.49995,0.999999,-0.000724817,-5.08985e-05,0.000979289,0.000107734,-1.17941,-0.00121816,0,0,-3.68769,-1.07234e-10,4.92299e-08,0
0.0765,2.72869e-06,-0.0515125,2.49995,0.999999,-0.000726842,-5.27901e-05,0.000964058,0.000106912,-1.18264,-0.00122562,0,0,-3.68769,-1.05764e-10,4.92299e-08,0
0.077,2.78196e-06,-0.0521046,2.49995,0.999999,-0.000726056,-5.46905e-05,0.000947564,0.000106167,-1.18579,-0.00123304,0,0,-3.68769,-1.04128e-10,4.92298e-08,0
0.0775,2.83487e-06,-0.0526983,2.49995,0.999999,-0.000722441,-5.65995e-05,0.000929834,0.000105509,-1.18887,-0.0012404,0,0,-3.68769,-1.02329e-10,4.92298e-08,0
0.078,2.88748e-06,-0.0532935,2.49995,0.999999,-0.000715981,-5.85168e-05,0.00091089,0.000104948,-1.19186,-0.00124767,0,0,-3.68769,-1.00367e-10,4.92298e-08,0
0.0785,2.93984e-06,-0.0538902,2.49995,0.999999,-0.000706661,-6.04419e-05,0.000890753,0.000104493,-1.19479,-0.00125484,0,0,-3.68769,-9.82456e-11,4.92298e-08,0
0.079,2.99199e-06,-0.0544883,2.49995,0.999999,-0.00069447,-6.23745e-05,0.000869445,0.000104155,-1.19763,-0.00126187,0,0,-3.68769,-9.59661e-11,4.92297e-08,0
0.0795,3.04401e-06,-0.0550878,2.49995,0.999999,-0.000679396,-6.43143e-05,0.000846983,0.000103941,-1.2004,-0.00126875,0,0,-3.68769,-9.35296e-11,4.92297e-08,0
0.08,3.09596e-06,-0.0556887,2.49995,0.999999,-0.000661431,-6.62608e-05,0.000823386,0.000103862,-1.20309,-0.00127545,0,0,-3.68769,-9.09385e-11,4.92297e-08,0
0.0805,3.1479e-06,-0.0562909,2.49994,0.999999,-0.00064057,-6.82135e-05,0.00079867,0.000103925,-1.20571,-0.00128194,0,0,-3.68769,-8.81936e-11,4.92297e-08,0
0.081,3.19991e-06,-0.0568944,2.49994,1,-0.000616807,-7.01721e-05,0.000772848,0.000104141,-1.20825,-0.0012882,0,0,-3.68769,-8.52969e-11,4.92297e-08,0
0.0815,3.25207e-06,-0.0574991,2.49994,1,-0.000590142,-7.2136e-05,0.000745933,0.000104517,-1.21071,-0.00129421,0,0,-3.68769,-8.22492e-11,4.92296e-08,0
0.082,3.30445e-06,-0.0581051,2.49994,1,-0.000560574,-7.41045e-05,0.000717935,0.000105062,-1.21309,-0.00129994,0,0,-3.68769,-7.90514e-11,4.92296e-08,0
0.0825,3.35716e-06,-0.0587122,2.49994,1,-0.000528109,-7.60771e-05,0.000688862,0.000105784,-1.2154,-0.00130537,0,0,-3.68769,-7.57045e-11,4.92296e-08,0
0.083,3.41027e-06,-0.0593204,2.49994,1,-0.000492751,-7.80531e-05,0.000658721,0.000106694,-1.21763,-0.00131047,0,0,-3.68769,-7.22093e-11,4.92296e-08,0
0.0835,3.46388e-06,-0.0599298,2.49994,1,-0.000454514,-8.00315e-05,0.000627515,0.000107798,-1.21979,-0.00131522,0,0,-3.68769,-6.85665e-11,4.92295e-08,0
0.084,3.5181e-06,-0.0605402,2.49994,1,-0.000413411,-8.20116e-05,0.000595245,0.000109107,-1.22187,-0.0013196,0,0,-3.68769,-6.4776e-11,4.92295e-08,0
0.0845,3.57303e-06,-0.0611517,2.49994,1,-0.000369465,-8.39922e-05,0.000561908,0.000110629,-1.22387,-0.00132358,0,0,-3.68769,-6.08376e-11,4.92295e-08,0
0.085,3.62877e-06,-0.0617641,2.49994,1,-0.000322704,-8.59721e-05,0.000527497,0.000112375,-1.22579,-0.00132714,0,0,-3.68769,-5.67523e-11,4.92295e-08,0
0.0855,3.68544e-06,-0.0623774,2.49994,1,-0.000273165,-8.79498e-05,0.000492002,0.000114355,-1.22764,-0.00133027,0,0,-3.68769,-5.25186e-11,4.92294e-08,0
0.086,3.74316e-06,-0.0629917,2.49994,1,-0.000220901,-8.99237e-05,0.000455407,0.000116578,-1.22942,-0.00133294,0,0,-3.68769,-4.81357e-11,4.92294e-08,0
0.0865,3.80206e-06,-0.0636068,2.49994,1,-0.00016598,-9.18917e-05,0.000417691,0.000119058,-1.23111,-0.00133514,0,0,-3.68769,-4.36025e-11,4.92294e-08,0
0.087,3.86227e-06,-0.0642228,2.49994,1,-0.000108496,-9.38512e-05,0.000378829,0.000121806,-1.23273,-0.00133685,0,0,-3.68769,-3.89186e-11,4.92293e-08,0
0.0875,3.92394e-06,-0.0648396,2.49994,1,-4.85044e-05,-9.58006e-05,0.000338792,0.000124937,-1.23428,-0.00133807,0,0,-3.68769,-3.40812e-11,4.92293e-08,0
0.088,3.98731e-06,-0.0654571,2.49993,1,1.33849e-05,-9.77299e-05,0.000297278,0.000128637,-1.23574,-0.00133867,0,0,-3.68769,-2.907e-11,4.92293e-08,0
0.0885,4.05266e-06,-0.0660753,2.49993,1,7.59217e-05,-9.96216e-05,0.000253926,0.000132835,-1.23711,-0.00133891,0,0,-3.68769,-2.3869e-11,4.92293e-08,0
0.089,4.1202e-06,-0.0666942,2.49993,1,0.000138085,-0.000101466,0.000208893,0.000137395,-1.23841,-0.00133889,0,0,-3.68769,-1.85071e-11,4.92292e-08,0
0.0895,4.19009e-06,-0.0673137,2.49993,1,0.000197943,-0.00010325,0.00016291,0.000142202,-1.23964,-0.00133885,0,0,-3.68769,-1.30863e-11,4.92292e-08,0
0.09,4.26245e-06,-0.0679338,2.49993,1,0.0002545,-0.000104973,0.000116727,0.000147298,-1.24079,-0.00133894,0,0,-3.68769,-7.69508e-12,4.92292e-08,0
0.0905,4.33742e-06,-0.0685545,2.49993,1,0.000307416,-0.00010664,7.08551e-05,0.000152585,-1.24185,-0.00133929,0,0,-3.68769,-2.38879e-12,4.92292e-08,0
0.091,4.41506e-06,-0.0691756,2.49993,1,0.000356548,-0.000108254,2.57086e-05,0.000157997,-1.24284,-0.00133994,0,0,-3.68769,2.78923e-12,4.92291e-08,0
0.0915,4.49544e-06,-0.0697973,2.49993,1,0.000401547,-0.000109825,-1.76095e-05,0.000163484,-1.24374,-0.00134113,0,0,-3.68769,7.726e-12,4.92291e-08,0
0.092,4.5785e-06,-0.0704194,2.49993,1,0.000442094,-0.000111366,-5.77076e-05,0.000168714,-1.24455,-0.00134274,0,0,-3.68769,1.2279e-11,4.92291e-08,0
0.0925,4.66409e-06,-0.0710418,2.49993,1,0.000478247,-0.000112884,-9.42269e-05,0.0001736,-1.24529,-0.00134483,0,0,-3.68769,1.64142e-11,4.92291e-08,0
0.093,4.75203e-06,-0.0716646,2.49993,1,0.000510072,-0.00011438,-0.000127012,0.000178086,-1.24595,-0.00134741,0,0,-3.68769,2.01175e-11,4.92291e-08,0
0.0935,4.8421e-06,-0.0722878,2.49993,1,0.000537632,-0.000115858,-0.000155958,0.000182122,-1.24653,-0.00135051,0,0,-3.68769,2.33786e-11,4.9229e-08,0
0.094,4.93407e-06,-0.0729112,2.49993,1,0.000560991,-0.00011732,-0.000180985,0.000185664,-1.24704,-0.00135415,0,0,-3.68769,2.61917e-11,4.9229e-08,0
0.0945,5.02768e-06,-0.0735348,2.49993,1,0.000580211,-0.000118769,-0.000202004,0.000188669,-1.24747,-0.00135832,0,0,-3.68769,2.85477e-11,4.9229e-08,0
0.095,5.12264e-06,-0.0741586,2.49993,1,0.00059536,-0.000120206,-0.000218875,0.000191075,-1.24781,-0.00136308,0,0,-3.68769,3.0435e-11,4.9229e-08,0
0.0955,5.21864e-06,-0.0747826,2.49992,1,0.00060649,-0.000121634,-0.000231564,0.000192836,-1.24809,-0.00136845,0,0,-3.68769,3.18509e-11,4.92289e-08,0
0.096,5.31536e-06,-0.0754067,2.49992,1,0.00061365,-0.000123054,-0.000240058,0.000193912,-1.24828,-0.00137448,0,0,-3.68769,3.27942e-11,4.92289e-08,0
0.0965,5.41244e-06,-0.0760309,2.49992,1,0.000616881,-0.000124468,-0.00024435,0.000194264,-1.2484,-0.00138118,0,0,-3.68769,3.3265e-11,4.92289e-08,0
0.097,5.5095e-06,-0.0766551,2.49992,1,0.000616224,-0.000125876,-0.000244444,0.000193857,-1.24844,-0.00138859,0,0,-3.68769,3.32644e-11,4.92289e-08,0
0.0975,5.60616e-06,-0.0772793,2.49992,1,0.000611714,-0.000127281,-0.000240353,0.000192655,-1.2484,-0.00139672,0,0,-3.68769,3.27944e-11,4.92289e-08,0
0.098,5.70201e-06,-0.0779035,2.49992,1,0.000603383,-0.000128684,-0.000232097,0.000190623,-1.24829,-0.00140562,0,0,-3.68769,3.18574e-11,4.92288e-08,0
