x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.499502, -0.272833, 0.0496233, -0.00134906, 0.00319705, -0.0018302, 0.0039231, 1000.65, 10552
-0.498156, -0.275839, 0.0986878, 0.00248871, -0.00374366, -0.00149488, 0.00473744, 1000.76, 9987.79
-0.499014, -0.274924, 0.148509, -0.000921246, 0.00102008, -0.000261879, 0.00139923, 1000.8, 9501.51
-0.498795, -0.275081, 0.198186, 0.000584487, -0.000620825, -0.000678735, 0.00108983, 1000.57, 8986.84
-0.498843, -0.275109, 0.247872, 0.000374604, -0.000400843, -0.000756863, 0.000934796, 1000.82, 8532.46
-0.498893, -0.275044, 0.297626, 0.000462069, -0.000172888, -0.00117107, 0.00127075, 1000.61, 8030.39
-0.498924, -0.275073, 0.34742, 0.000667368, -7.81315e-05, -0.00204055, 0.00214834, 1000.73, 7560.08
-0.498981, -0.275044, 0.397296, 0.000859571, 0.000214147, -0.00334933, 0.0034645, 1000.59, 7064.17
-0.499062, -0.275062, 0.447285, 0.00109984, 0.000438105, -0.00563295, 0.00575602, 1000.67, 6585.21
-0.499111, -0.2751, 0.497429, 0.00135899, 0.00052645, -0.00836216, 0.00848821, 1000.48, 6080.05
-0.499271, -0.275115, 0.547798, 0.00180269, 0.000634912, -0.0115669, 0.0117237, 1000.65, 5609.43
-0.499331, -0.275229, 0.598421, 0.00169526, 0.000238373, -0.0144259, 0.0145271, 1000.34, 5088.56
-0.499654, -0.275236, 0.649488, 0.00201863, 0.000128589, -0.0186101, 0.0187197, 1000.67, 4625.52
-0.499881, -0.275425, 0.701032, 0.000475251, -0.00151946, -0.0182673, 0.0183366, 999.936, 4053.21
-0.50055, -0.275526, 0.753728, 0.000277498, -0.000889111, -0.0188202, 0.0188433, 1000.94, 3647.83
-0.501209, -0.275826, 0.807293, -0.00469542, -0.00566325, -0.00737729, 0.0104184, 998.914, 2940.25
-0.502806, -0.276324, 0.864357, -0.00247019, -0.00397235, 0.0124848, 0.0133324, 1001.76, 2752.61
-0.503509, -0.276794, 0.923074, -0.00893171, 0.00721113, 0.0389981, 0.0406525, 998.811, 1845.41
-0.505596, -0.276786, 0.988655, -0.0198928, 0.0125545, 0.0483644, 0.0537816, 999.838, 1591.02
-0.493315, -0.27191, 1.04635, -0.0629442, -0.0491989, 0.153826, 0.173335, 1003.74, 1483.04
-0.48113, -0.259799, 1.05877, -0.0512628, -0.0304263, 0.171248, 0.181327, 996.432, 694.728
-0.499198, -0.221355, 0.0499446, -0.000151134, 0.00514646, -0.000972205, 0.00523966, 1001.01, 10601
-0.498579, -0.226565, 0.0992537, 0.00150028, -0.00740155, -0.00102636, 0.00762149, 999.968, 9896.23
-0.498811, -0.225212, 0.148719, 0.000571478, 0.000882663, -0.000511165, 0.00116918, 1000.87, 9498.73
-0.498844, -0.225281, 0.198181, 0.000721338, -0.00101353, -0.00135201, 0.00183725, 1000.44, 8974.24
-0.498868, -0.225351, 0.247626, 0.000990493, -0.000926335, -0.00237788, 0.00273742, 1000.69, 8521.15
-0.498953, -0.225219, 0.29716, 0.000934975, -0.000272725, -0.00376593, 0.00388984, 1000.55, 8028.39
-0.499006, -0.22526, 0.346775, 0.00113137, -2.02754e-05, -0.00549436, 0.00560967, 1000.59, 7553.39
-0.49913, -0.225201, 0.396523, 0.00117075, 0.000661324, -0.00760621, 0.00772414, 1000.56, 7068.31
-0.499188, -0.225256, 0.446422, 0.00145724, 0.000924563, -0.0103791, 0.0105216, 1000.53, 6581.54
-0.499361, -0.225309, 0.49652, 0.00144038, 0.00138035, -0.0135679, 0.0137138, 1000.49, 6091.66
