x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.5, -0.275, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.1, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.15, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.2, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.25, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.3, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.35, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.4, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.45, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.5, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.55, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.6, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.65, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.7, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.75, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.8, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.85, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.9, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 0.95, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 1, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.275, 1.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.1, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.15, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.2, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.25, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.3, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.35, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.4, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.45, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.5, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.55, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.6, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.65, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.7, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.75, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.8, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.85, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.9, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 0.95, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 1, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
-0.5, -0.225, 1.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20
