x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-7.28699e-06, -0.12505, 1.21798, -0.00118082, 4.71849e-06, -0.205325, 0.205329, 1343.04, 57327.5
0.0249927, -0.12505, 1.21798, -0.00118094, 4.7247e-06, -0.206031, 0.206035, 1189.33, 57327.5
-0.0125022, -0.12505, 1.23964, -0.000569137, 2.16352e-06, -0.204972, 0.204973, 1189.37, 57327.5
-0.0125137, -0.12505, 1.19634, -0.00179232, 7.267e-06, -0.204972, 0.20498, 1189.35, 57327.5
0.0749927, -0.12505, 1.21797, -0.00118119, 4.73711e-06, -0.207444, 0.207447, 681.322, 57327.5
0.0574553, -0.12505, 1.26618, 0.000180712, -9.49121e-07, -0.206948, 0.206949, 650.271, 57327.5
0.0130321, -0.12505, 1.29184, 0.000905569, -3.98356e-06, -0.205694, 0.205696, 650.271, 57327.5
-0.0374921, -0.12505, 1.28294, 0.000654236, -2.94644e-06, -0.204266, 0.204267, 681.396, 57327.5
-0.0704777, -0.12505, 1.24365, -0.000455693, 1.67698e-06, -0.203335, 0.203335, 650.271, 57327.5
-0.0704913, -0.12505, 1.19235, -0.0019049, 7.72348e-06, -0.203334, 0.203343, 650.271, 57327.5
-0.0375265, -0.12505, 1.15304, -0.00301532, 1.2364e-05, -0.204265, 0.204288, 681.397, 52010.5
0.012993, -0.12505, 1.14412, -0.00326741, 1.34273e-05, -0.205692, 0.205718, 650.985, 50525.6
0.0574298, -0.12505, 1.16976, -0.00254322, 1.04159e-05, -0.206948, 0.206963, 650.181, 57327.5
-7.28699e-06, -0.07505, 1.21798, -0.00118083, 4.71849e-06, -0.205319, 0.205323, 1591.9, 57327.5
0.0249927, -0.07505, 1.21798, -0.00118095, 4.7247e-06, -0.206026, 0.206029, 1406.36, 57327.5
-0.0125022, -0.07505, 1.23964, -0.000569147, 2.16351e-06, -0.204966, 0.204967, 1406.41, 57327.5
-0.0125137, -0.07505, 1.19634, -0.00179233, 7.26699e-06, -0.204966, 0.204974, 1406.39, 57327.5
0.0749927, -0.07505, 1.21797, -0.0011812, 4.73711e-06, -0.207438, 0.207441, 806.543, 57327.5
0.0574553, -0.07505, 1.26618, 0.000180701, -9.49125e-07, -0.206943, 0.206943, 768.239, 57327.5
0.0130321, -0.07505, 1.29184, 0.000905559, -3.98357e-06, -0.205688, 0.20569, 768.239, 57327.5
-0.0374921, -0.07505, 1.28294, 0.000654226, -2.94645e-06, -0.20426, 0.204262, 806.631, 57327.5
-0.0704777, -0.07505, 1.24365, -0.000455703, 1.67698e-06, -0.203329, 0.203329, 768.239, 57327.5
-0.0704913, -0.07505, 1.19235, -0.00190491, 7.72348e-06, -0.203328, 0.203337, 768.239, 57327.5
-0.0375265, -0.0750499, 1.15304, -0.00301533, 1.2364e-05, -0.204259, 0.204282, 806.632, 53652.6
0.012993, -0.0750499, 1.14412, -0.00326742, 1.34273e-05, -0.205687, 0.205713, 768.933, 52299.9
0.0574298, -0.0750499, 1.16976, -0.00254323, 1.04159e-05, -0.206942, 0.206958, 768.132, 57327.5
-7.28698e-06, -0.02505, 1.21798, -0.00118084, 4.71849e-06, -0.205313, 0.205317, 1591.9, 57327.5
0.0249927, -0.02505, 1.21798, -0.00118097, 4.72469e-06, -0.20602, 0.206023, 1406.36, 57327.5
