x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.499738, -0.272254, 0.0493036, -0.00159325, 0.00395589, -0.00221071, 0.00480362, 1000.3, 10211.7
-0.497615, -0.276618, 0.0984837, 0.00418587, -0.00580101, -0.00110828, 0.00723889, 1001.45, 9761.47
-0.499212, -0.274653, 0.148545, -0.00157287, 0.00232277, 0.000553386, 0.00285927, 1000.34, 9143.7
-0.498629, -0.275256, 0.198125, 0.00147142, -0.00163005, -0.000235524, 0.00220854, 1000.7, 8681.58
-0.49876, -0.275204, 0.247841, 0.000600907, -0.000825256, 0.000270632, 0.00105611, 1000.81, 8218.11
-0.498787, -0.275103, 0.297557, 0.000783845, -0.000671355, 0.000311251, 0.00107796, 1000.58, 7713.46
-0.498784, -0.275121, 0.347231, 0.000961842, -0.00066429, -5.85533e-05, 0.00117041, 1000.77, 7250.85
-0.498815, -0.275036, 0.39689, 0.00104914, -0.000278252, -0.00096414, 0.00145178, 1000.59, 6752.78
-0.498865, -0.275027, 0.446547, 0.00111593, -8.02931e-05, -0.00252258, 0.00275956, 1000.73, 6284.28
-0.498878, -0.275038, 0.496259, 0.0011828, 0.000157457, -0.00461485, 0.00476662, 1000.55, 5783.44
-0.49903, -0.275048, 0.546111, 0.000979446, 0.000286491, -0.0071051, 0.00717801, 1000.66, 5305.98
-0.499082, -0.27522, 0.596253, 0.00088398, 4.74478e-05, -0.00944025, 0.00948166, 1000.49, 4797.69
-0.499456, -0.275281, 0.646866, 0.000461388, -7.72406e-05, -0.011405, 0.0114146, 1000.45, 4295.64
-0.499806, -0.275632, 0.698373, 6.14222e-05, -0.000610282, -0.0122248, 0.0122402, 1000.37, 3785.48
-0.500629, -0.275748, 0.75117, -0.000780188, -0.000165958, -0.0120455, 0.0120719, 1000.09, 3244.86
-0.501771, -0.276229, 0.806092, -0.00112332, 0.00140462, -0.0113785, 0.0115197, 999.941, 2728.71
-0.503206, -0.276114, 0.864169, -0.00206809, 0.00491823, -0.014576, 0.0155218, 1000.24, 2228.69
-0.504946, -0.27587, 0.925155, -0.00600401, 0.00965668, -0.0201268, 0.0231169, 999.976, 1652.33
-0.506105, -0.274253, 0.991225, 0.00419936, 0.0144512, -0.0368272, 0.0397834, 999.615, 1034.44
-0.495496, -0.271946, 1.04757, -0.00152534, 0.0104012, -0.0740397, 0.0747823, 1001.74, 669.78
-0.48241, -0.258496, 1.06253, 0.00393294, 0.0148127, -0.0653016, 0.0670759, 998.248, 238.936
