x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0385899, 0.50439, 0.940153, 0.05, -0.0235154, 0.237911, -0.654657, 0.696944, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0815723, 0.483802, 0.955275, 0.05, -0.0256822, 0.246815, -0.636376, 0.683046, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0817355, 0.528708, 0.93329, 0.05, -0.0229215, 0.2355, -0.659467, 0.70063, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0387554, 0.549296, 0.918168, 0.05, -0.0207547, 0.226596, -0.677748, 0.714926, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00439015, 0.524981, 0.92503, 0.05, -0.0213484, 0.229007, -0.67294, 0.71116, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00455791, 0.480076, 0.947015, 0.05, -0.0241091, 0.240322, -0.64985, 0.693283, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0384199, 0.459483, 0.962139, 0.05, -0.0262761, 0.249226, -0.631567, 0.679471, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.124555, 0.463215, 0.970397, 0.05, -0.027849, 0.255719, -0.618095, 0.669484, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.138041, 0.508697, 0.949689, 0.05, -0.0253316, 0.245408, -0.639102, 0.685068, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.124881, 0.553025, 0.926426, 0.05, -0.0223275, 0.233089, -0.664276, 0.704338, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0886008, 0.584322, 0.906841, 0.05, -0.0196418, 0.222061, -0.686874, 0.722144, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0389209, 0.594203, 0.896182, 0.05, -0.0179939, 0.215281, -0.700839, 0.733379, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0108477, 0.580019, 0.897304, 0.05, -0.0178254, 0.214563, -0.702431, 0.734687, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0473702, 0.545572, 0.909907, 0.05, -0.0191815, 0.220102, -0.691223, 0.725673, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0608612, 0.500091, 0.930614, 0.05, -0.0216988, 0.230412, -0.670217, 0.70905, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0477058, 0.455762, 0.953877, 0.05, -0.0247028, 0.242732, -0.645043, 0.689644, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0114289, 0.424461, 0.973463, 0.05, -0.0273887, 0.25376, -0.622444, 0.672742, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0382498, 0.414577, 0.984125, 0.05, -0.0290368, 0.260541, -0.608477, 0.662547, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0880196, 0.428756, 0.983004, 0.05, -0.0292056, 0.26126, -0.606883, 0.661374, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.167537, 0.442627, 0.985519, 0.05, -0.0300158, 0.264623, -0.599814, 0.656279, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.185415, 0.487359, 0.965692, 0.05, -0.0276365, 0.254881, -0.619649, 0.670592, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.185585, 0.534146, 0.942786, 0.05, -0.0247601, 0.243091, -0.643707, 0.688524, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.168027, 0.577343, 0.919562, 0.05, -0.0217336, 0.230677, -0.669086, 0.708068, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.134857, 0.611741, 0.898821, 0.05, -0.018922, 0.219136, -0.692724, 0.726805, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0900764, 0.633193, 0.883066, 0.05, -0.0166644, 0.209859, -0.711771, 0.742251, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0390864, 0.639109, 0.874196, 0.05, -0.0152331, 0.203965, -0.72393, 0.752269, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0119636, 0.628778, 0.87328, 0.05, -0.0148007, 0.202166, -0.727734, 0.755438, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0569163, 0.603444, 0.88043, 0.05, -0.0154194, 0.204677, -0.722724, 0.751306, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0903503, 0.566164, 0.894784, 0.05, -0.0170145, 0.211197, -0.709505, 0.740467, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.108233, 0.521433, 0.914609, 0.05, -0.0193937, 0.220939, -0.689671, 0.724456, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.108408, 0.474646, 0.937515, 0.05, -0.02227, 0.232728, -0.665614, 0.705479, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0908536, 0.431447, 0.960739, 0.05, -0.0252965, 0.245142, -0.640236, 0.686029, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0576875, 0.397046, 0.981481, 0.05, -0.0281082, 0.256684, -0.616596, 0.668482, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0129095, 0.375591, 0.997238, 0.05, -0.0303659, 0.265962, -0.597548, 0.654768, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0380797, 0.36967, 1.00611, 0.05, -0.0317975, 0.271856, -0.585387, 0.646216, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0891304, 0.379997, 1.00703, 0.05, -0.0322302, 0.273657, -0.58158, 0.643555, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.134086, 0.405327, 0.999879, 0.05, -0.0316118, 0.271146, -0.586588, 0.646997, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.21052, 0.42204, 1.00064, 0.05, -0.0321826, 0.273527, -0.581532, 0.643454, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.22999, 0.464383, 0.982171, 0.05, -0.0299836, 0.264524, -0.599854, 0.656275, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
