x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0261114, 0.441081, 1.20525, 0.05, 0.128839, 0.237425, -1.11193, 1.14427, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0691436, 0.419481, 1.21873, 0.05, 0.132214, 0.236054, -1.1249, 1.15698, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0692598, 0.465739, 1.19975, 0.05, 0.127984, 0.235984, -1.1251, 1.15668, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0262299, 0.48734, 1.18627, 0.05, 0.124609, 0.237355, -1.11213, 1.14398, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0169184, 0.462684, 1.19177, 0.05, 0.125463, 0.238795, -1.09896, 1.13158, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0170392, 0.416427, 1.21074, 0.05, 0.129693, 0.238865, -1.09876, 1.13188, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0259883, 0.394822, 1.22422, 0.05, 0.133069, 0.237494, -1.11173, 1.14458, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.112176, 0.397882, 1.23221, 0.05, 0.13559, 0.234683, -1.13788, 1.16971, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.125623, 0.444612, 1.21446, 0.05, 0.13175, 0.234179, -1.14211, 1.1733, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.112408, 0.490396, 1.19425, 0.05, 0.12713, 0.234544, -1.13827, 1.16911, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0760712, 0.522967, 1.17699, 0.05, 0.122968, 0.235681, -1.12736, 1.15828, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0263484, 0.533598, 1.16729, 0.05, 0.120379, 0.237285, -1.11232, 1.1437, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0234379, 0.519441, 1.16777, 0.05, 0.120057, 0.238927, -1.09718, 1.12929, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0599482, 0.484288, 1.17829, 0.05, 0.122088, 0.240166, -1.08599, 1.11891, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0734003, 0.437559, 1.19603, 0.05, 0.125927, 0.240671, -1.08175, 1.11533, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0601898, 0.391773, 1.21624, 0.05, 0.130547, 0.240306, -1.08559, 1.11951, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0238563, 0.359199, 1.23351, 0.05, 0.134709, 0.239169, -1.0965, 1.13033, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0258652, 0.348564, 1.2432, 0.05, 0.137299, 0.237564, -1.11154, 1.1449, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
