x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.504188, -0.267841, 0.0518358, 0.05, 0.063038, 0.00262587, 0.0288168, 0.069362, 1005.34, 8539.02, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.502075, -0.27148, 0.112416, 0.05, 0.0506052, -0.0282652, -0.0140434, 0.0596408, 1007.55, 12074.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.501762, -0.266825, 0.191914, 0.05, -0.0692234, -0.0309831, 0.0198039, 0.0783839, 1003.87, 6195.91, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.501134, -0.275066, 0.246473, 0.05, 0.0739913, 0.0539642, -0.0547221, 0.106683, 1002.53, 4045.56, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499827, -0.27468, 0.295544, 0.05, -0.019678, -0.0145866, 0.0877114, 0.0910675, 999.899, -161.928, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.500419, -0.274662, 0.343154, 0.05, 0.0167486, -0.0131598, -0.0592914, 0.0630013, 1001.98, 3161.64, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.500171, -0.274869, 0.39046, 0.05, 0.0687941, 0.007209, 0.0323651, 0.0763682, 1001.67, 2677.53, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499344, -0.27529, 0.438564, 0.05, -0.00286626, -0.000510975, -0.0770663, 0.0771213, 1002.27, 3633.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499762, -0.274865, 0.485506, 0.05, -0.00663615, 0.0254834, -0.0754183, 0.0798834, 1003.84, 6145.73, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499047, -0.27577, 0.533179, 0.05, -0.0410875, 0.0134779, -0.031369, 0.0534214, 1000.39, 619.347, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.498901, -0.274709, 0.580899, 0.05, -0.0369033, -0.0173879, -0.107586, 0.11506, 1001.48, 2369.03, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499903, -0.274761, 0.629833, 0.05, 0.0149567, -0.00564701, -0.135189, 0.136131, 1001.07, 1719.71, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.498897, -0.275739, 0.678331, 0.05, 0.0729037, 0.0345235, -0.0635693, 0.102703, 1002.2, 3524.09, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.500152, -0.272674, 0.725513, 0.05, 0.00605764, 0.021309, -0.0204345, 0.0301386, 1001.22, 1959.96, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499901, -0.276418, 0.772277, 0.05, -0.0522401, -0.0158494, 0.00155854, 0.0546138, 1002.52, 4027.98, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.500488, -0.272259, 0.818323, 0.05, 0.00130914, -0.0641761, -0.126375, 0.141742, 1002.77, 4434.71, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499238, -0.276573, 0.864946, 0.05, 0.0162564, -0.0324141, -0.112367, 0.118073, 1001.67, 2675.08, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.501554, -0.273716, 0.914785, 0.05, 0.0234206, -0.0202038, -0.0407371, 0.0511491, 1001.9, 3044.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499432, -0.276553, 0.965198, 0.05, -0.0155371, -0.07917, -0.101032, 0.129293, 1000.76, 1217.93, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.503, -0.273972, 1.01428, 0.05, 0.0483568, -0.0106989, -0.153141, 0.16095, 1001.54, 2465.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499451, -0.271858, 1.06619, 0.05, 0.0642278, 0.0945757, 0.0472134, 0.123689, 998.985, -1623.37, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.49667, -0.219822, 0.0488213, 0.05, -0.0141795, 0.0075369, -0.0362589, 0.0396557, 1004.81, 7690.76, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.501469, -0.226344, 0.154728, 0.05, -0.00350652, -0.0914589, 0.0581646, 0.108444, 1005.28, 8449.09, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.503234, -0.216371, 0.225026, 0.05, -0.0921783, 0.026012, -0.0476531, 0.106978, 1004.93, 7895.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.499487, -0.224685, 0.272937, 0.05, -0.020029, -0.0117887, -0.00125225, 0.0232745, 1000.72, 1153.37, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
