x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.989621, -0.488979, 0.289246, 0.05, -0.0353734, -0.104402, -0.0348239, 0.115601, 1023.71, 37937, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.820148, 0.103699, 1.46307, 0.05, 0.101416, 0.304624, -0.120199, 0.342824, 1009.17, 14677.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.966921, -0.502432, 1.35408, 0.05, 0.804372, -0.142585, 0.322246, 0.878172, 1004.16, 6648.47, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991428, -0.492322, 0.55977, 0.05, -0.00218178, 0.0819379, 0.3347, 0.344591, 1011.07, 17712.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.094782, 0.105707, 1.34992, 0.05, 0.0667932, 0.179468, 0.304743, 0.359914, 1004.73, 7565.27, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.222198, 0.187197, 1.37293, 0.05, 0.0478716, 0.171201, 0.204841, 0.271222, 1002.05, 3280.16, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.987954, -0.49179, 1.00147, 0.05, 0.0150572, -0.0756851, 0.391894, 0.399419, 1002.86, 4581.77, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.00245168, 0.128544, 1.22193, 0.05, -0.0417979, 0.126257, -0.01382, 0.133712, 1003.26, 5214.82, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.631483, 0.0312374, 1.28671, 0.05, 0.146175, 0.285849, -0.268997, 0.418852, 1007.22, 11548.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0636997, 0.0616311, 1.16144, 0.05, 0.0525865, 0.12677, -0.02003, 0.138698, 1003.31, 5301.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.995492, -0.495882, 1.29357, 0.05, -0.114446, 0.325575, 0.178051, 0.388329, 998.895, -1767.56, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0127843, 0.0696606, 1.16054, 0.05, 0.147426, 0.159528, -0.0243433, 0.218577, 997.479, -4033.53, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.996502, -0.387675, 1.39549, 0.05, -0.135324, 0.000936714, -0.175268, 0.221432, 1000.87, 1396.82, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.607025, 0.0809503, 1.32257, 0.05, 0.132764, 0.108126, -0.0581129, 0.180817, 1001.91, 3048.56, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0231495, 0.153713, 1.26165, 0.05, -0.0202179, 0.0946503, 0.0102116, 0.0973228, 1003.61, 5778.25, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.581538, 0.161978, 1.34633, 0.05, -0.0688003, -0.209576, -0.218583, 0.310538, 1001.18, 1885.87, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
