x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.015466, 0.647635, 1.13605, 0.05, 0.0376296, 0.158106, 0.532944, 0.557174, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0591299, 0.631419, 1.15423, 0.05, 0.0491238, 0.156767, 0.504142, 0.530234, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0578245, 0.671486, 1.12435, 0.05, 0.0309123, 0.155395, 0.503098, 0.527456, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0141628, 0.687704, 1.10617, 0.05, 0.0194178, 0.156734, 0.531898, 0.55485, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0281958, 0.663855, 1.11787, 0.05, 0.0261342, 0.159446, 0.561744, 0.584519, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.026895, 0.623788, 1.14775, 0.05, 0.0443453, 0.160818, 0.562792, 0.586995, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0167645, 0.607566, 1.16593, 0.05, 0.0558412, 0.159479, 0.533993, 0.560089, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.102794, 0.615203, 1.17241, 0.05, 0.0606179, 0.155427, 0.47534, 0.503766, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.114795, 0.656451, 1.14354, 0.05, 0.0431454, 0.153429, 0.465223, 0.491767, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.100183, 0.695337, 1.11265, 0.05, 0.024195, 0.152683, 0.473251, 0.49786, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0628722, 0.721442, 1.08804, 0.05, 0.00884425, 0.153391, 0.497273, 0.520469, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0128596, 0.727772, 1.07629, 0.05, 0.00120605, 0.155362, 0.530852, 0.553121, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0364546, 0.712631, 1.08056, 0.05, 0.00332696, 0.158068, 0.564992, 0.586696, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
