Time,x,y,z,q0,q1,q2,q3,Vx,Vy,Vz,Fx,Fy,Fz,Tx,Ty,Tz
0.001,2.6772e-10,3.34213e-12,2.3,1,5.17737e-09,-1.2348e-09,5.2215e-11,3.12858e-07,1.19684e-08,-0.00956784,0.000497549,0.00023645,-0.114284,0.000510012,-0.000108542,-7.37747e-07
0.0011,2.99321e-10,4.68837e-12,2.29999,1,5.80874e-09,-1.38226e-09,5.78753e-11,3.19148e-07,1.49502e-08,-0.0105503,0.00054255,0.000258957,-0.124266,0.000555037,-0.000118308,-8.17207e-07
0.0012,3.31581e-10,6.34794e-12,2.29999,1,6.45942e-09,-1.53332e-09,6.35076e-11,3.26045e-07,1.82352e-08,-0.0115329,0.000585892,0.000280694,-0.133853,0.00059838,-0.000127712,-8.94729e-07
0.0013,3.6456e-10,8.35067e-12,2.29999,1,7.13112e-09,-1.6883e-09,6.9109e-11,3.33527e-07,2.18136e-08,-0.0125156,0.000627453,0.000301609,-0.143014,0.000639916,-0.000136727,-9.70159e-07
0.0014,3.98316e-10,1.07254e-11,2.29999,1,7.82547e-09,-1.84751e-09,7.46765e-11,3.41572e-07,2.56747e-08,-0.0134984,0.000667116,0.000321648,-0.151722,0.000679526,-0.000145328,-1.04335e-06
0.0015,4.32902e-10,1.34997e-11,2.29999,1,8.54404e-09,-2.01125e-09,8.02073e-11,3.50156e-07,2.98074e-08,-0.0144814,0.000704775,0.000340762,-0.15995,0.000717097,-0.000153492,-1.11413e-06
0.0016,4.68373e-10,1.67003e-11,2.29999,1,9.28835e-09,-2.1798e-09,8.56986e-11,3.59253e-07,3.41996e-08,-0.0154644,0.000740328,0.000358906,-0.167675,0.000752526,-0.000161196,-1.18237e-06
0.0017,5.04778e-10,2.03525e-11,2.29999,1,1.00598e-08,-2.35344e-09,9.11477e-11,3.68835e-07,3.88389e-08,-0.0164476,0.000773684,0.000376038,-0.174874,0.000785716,-0.000168422,-1.24789e-06
0.0018,5.42164e-10,2.44802e-11,2.29998,1,1.08597e-08,-2.53242e-09,9.6552e-11,3.78872e-07,4.37113e-08,-0.0174309,0.000804766,0.000392118,-0.181529,0.000816591,-0.000175153,-1.31046e-06
0.0019,5.80575e-10,2.91062e-11,2.29998,1,1.16894e-08,-2.71697e-09,1.01909e-10,3.89336e-07,4.88036e-08,-0.0184142,0.000833481,0.00040711,-0.18762,0.000845049,-0.000181369,-1.37011e-06
0.002,6.20052e-10,3.42517e-11,2.29998,1,1.255e-08,-2.90733e-09,1.07216e-10,4.00197e-07,5.41019e-08,-0.0193977,0.000859771,0.000420982,-0.193132,0.000871032,-0.000187058,-1.42658e-06
0.0021,6.60633e-10,3.99366e-11,2.29998,1,1.34426e-08,-3.10369e-09,1.12472e-10,4.11422e-07,5.95918e-08,-0.0203812,0.000883579,0.000433706,-0.198052,0.00089448,-0.000192208,-1.47971e-06
0.0022,7.02354e-10,4.61792e-11,2.29998,1,1.43682e-08,-3.30626e-09,1.17674e-10,4.2298e-07,6.5258e-08,-0.0213648,0.000904856,0.000445258,-0.202369,0.000915341,-0.000196809,-1.52934e-06
0.0023,7.45245e-10,5.29965e-11,2.29997,1,1.53276e-08,-3.51518e-09,1.22819e-10,4.34836e-07,7.10852e-08,-0.0223485,0.000923563,0.000455617,-0.206075,0.000933573,-0.000200852,-1.57533e-06
0.0024,7.89335e-10,6.04038e-11,2.29997,1,1.63216e-08,-3.73063e-09,1.27907e-10,4.46958e-07,7.70578e-08,-0.0233322,0.000939669,0.000464766,-0.209163,0.000949145,-0.000204333,-1.61752e-06
0.0025,8.34648e-10,6.84148e-11,2.29997,1,1.7351e-08,-3.95273e-09,1.32935e-10,4.59311e-07,8.31598e-08,-0.0243159,0.000953155,0.000472692,-0.21163,0.000962033,-0.000207247,-1.65576e-06
0.0026,8.81207e-10,7.70417e-11,2.29997,1,1.84164e-08,-4.1816e-09,1.37902e-10,4.71861e-07,8.93751e-08,-0.0252997,0.000964009,0.000479386,-0.213475,0.000972224,-0.000209592,-1.68989e-06
0.0027,9.29029e-10,8.62949e-11,2.29996,1,1.95181e-08,-4.41733e-09,1.42806e-10,4.84571e-07,9.56874e-08,-0.0262835,0.000972229,0.000484843,-0.214698,0.000979716,-0.000211369,-1.71977e-06
0.0028,9.78128e-10,9.61834e-11,2.29996,1,2.06567e-08,-4.66001e-09,1.47646e-10,4.97409e-07,1.0208e-07,-0.0272674,0.000977824,0.000489062,-0.215302,0.000984514,-0.00021258,-1.74525e-06
0.0029,1.02852e-09,1.06714e-10,2.29996,1,2.18324e-08,-4.90969e-09,1.52421e-10,5.10338e-07,1.08538e-07,-0.0282512,0.000980809,0.000492047,-0.215293,0.000986635,-0.00021323,-1.7662e-06
0.003,1.0802e-09,1.17893e-10,2.29996,1,2.30453e-08,-5.16641e-09,1.5713e-10,5.23324e-07,1.15043e-07,-0.0292351,0.000981211,0.000493803,-0.21468,0.000986104,-0.000213325,-1.78248e-06
0.0031,1.13318e-09,1.29724e-10,2.29995,1,2.42956e-08,-5.43019e-09,1.61772e-10,5.36333e-07,1.21579e-07,-0.0302189,0.000979065,0.000494341,-0.213471,0.000982956,-0.000212872,-1.79395e-06
0.0032,1.18746e-09,1.4221e-10,2.29995,1,2.55832e-08,-5.70105e-09,1.66346e-10,5.49331e-07,1.28131e-07,-0.0312028,0.000974413,0.000493676,-0.21168,0.000977233,-0.000211883,-1.8005e-06
0.0033,1.24305e-09,1.55351e-10,2.29995,1,2.69081e-08,-5.97895e-09,1.70853e-10,5.62283e-07,1.34682e-07,-0.0321866,0.000967308,0.000491826,-0.20932,0.000968987,-0.00021037,-1.80201e-06
0.0034,1.29992e-09,1.69146e-10,2.29994,1,2.82699e-08,-6.26388e-09,1.75291e-10,5.75158e-07,1.41216e-07,-0.0331704,0.000957809,0.000488811,-0.206408,0.000958279,-0.000208345,-1.79837e-06
0.0035,1.35807e-09,1.83592e-10,2.29994,1,2.96684e-08,-6.55577e-09,1.79662e-10,5.87923e-07,1.47719e-07,-0.0341541,0.000945983,0.000484657,-0.202961,0.000945178,-0.000205824,-1.78949e-06
0.0036,1.41749e-09,1.98687e-10,2.29994,1,3.11033e-08,-6.85457e-09,1.83964e-10,6.00547e-07,1.54173e-07,-0.0351379,0.000931906,0.000479393,-0.199,0.00092976,-0.000202824,-1.77527e-06
0.0037,1.47817e-09,2.14424e-10,2.29993,1,3.25739e-08,-7.16019e-09,1.88198e-10,6.12999e-07,1.60566e-07,-0.0361215,0.000915659,0.00047305,-0.194547,0.000912108,-0.000199363,-1.75563e-06
0.0038,1.54008e-09,2.30796e-10,2.29993,1,3.40797e-08,-7.47253e-09,1.92365e-10,6.2525e-07,1.66881e-07,-0.0371051,0.000897331,0.000465662,-0.189624,0.000892313,-0.000195462,-1.73051e-06
0.0039,1.60321e-09,2.47795e-10,2.29993,1,3.562e-08,-7.79148e-09,1.96466e-10,6.37272e-07,1.73106e-07,-0.0380887,0.000877017,0.000457267,-0.184256,0.000870472,-0.00019114,-1.69986e-06
0.004,1.66753e-09,2.65412e-10,2.29992,1,3.71942e-08,-8.1169e-09,2.00501e-10,6.49038e-07,1.79226e-07,-0.0390722,0.000854816,0.000447907,-0.17847,0.000846688,-0.000186421,-1.66363e-06
0.0041,1.733e-09,2.83634e-10,2.29992,1,3.88013e-08,-8.44866e-09,2.04472e-10,6.60521e-07,1.85228e-07,-0.0400556,0.000830841,0.000437622,-0.172293,0.000821077,-0.000181328,-1.62173e-06
0.0042,1.79961e-09,3.0245e-10,2.29991,1,4.04405e-08,-8.78659e-09,2.0838e-10,6.71698e-07,1.91099e-07,-0.0410389,0.000805189,0.00042646,-0.165752,0.000793738,-0.000175884,-1.57428e-06
0.0043,1.86733e-09,3.21847e-10,2.29991,1,4.21107e-08,-9.13053e-09,2.12227e-10,6.82545e-07,1.96829e-07,-0.0420221,0.000777982,0.000414468,-0.158877,0.000764797,-0.000170114,-1.52122e-06
0.0044,1.9361e-09,3.41808e-10,2.29991,1,4.38111e-08,-9.4803e-09,2.16013e-10,6.93042e-07,2.02404e-07,-0.0430053,0.000749337,0.000401695,-0.151698,0.000734377,-0.000164044,-1.46256e-06
0.0045,2.00591e-09,3.62319e-10,2.2999,1,4.55403e-08,-9.83571e-09,2.19743e-10,7.03169e-07,2.07816e-07,-0.0439883,0.000719375,0.000388193,-0.144245,0.000702602,-0.000157701,-1.39834e-06
0.0046,2.07672e-09,3.83362e-10,2.2999,1,4.72974e-08,-1.01966e-08,2.23417e-10,7.12908e-07,2.13053e-07,-0.0449713,0.000688222,0.000374016,-0.136552,0.000669602,-0.00015111,-1.32863e-06
0.0047,2.14847e-09,4.0492e-10,2.29989,1,4.90811e-08,-1.05626e-08,2.27038e-10,7.22241e-07,2.18107e-07,-0.0459542,0.000656002,0.000359217,-0.128648,0.000635507,-0.0001443,-1.25349e-06
0.0048,2.22114e-09,4.26974e-10,2.29989,1,5.08902e-08,-1.09337e-08,2.30609e-10,7.31153e-07,2.22969e-07,-0.0469369,0.000622845,0.000343854,-0.120566,0.000600452,-0.000137297,-1.17302e-06
0.0049,2.29468e-09,4.49504e-10,2.29988,1,5.27233e-08,-1.13096e-08,2.34132e-10,7.39633e-07,2.27631e-07,-0.0479196,0.000588878,0.000327982,-0.112337,0.00056457,-0.00013013,-1.08733e-06
0.005,2.36905e-09,4.72489e-10,2.29988,1,5.45792e-08,-1.169e-08,2.37611e-10,7.47667e-07,2.32085e-07,-0.0489021,0.000554233,0.000311661,-0.103995,0.000527995,-0.000122824,-9.96542e-07
0.0051,2.44419e-09,4.95909e-10,2.29987,1,5.64565e-08,-1.20747e-08,2.41049e-10,7.55247e-07,2.36326e-07,-0.0498845,0.000519036,0.000294947,-0.0955714,0.000490864,-0.000115409,-9.00821e-07
0.0052,2.52007e-09,5.19743e-10,2.29987,1,5.83537e-08,-1.24635e-08,2.44449e-10,7.62363e-07,2.40349e-07,-0.0508669,0.000483419,0.0002779,-0.0870971,0.000453312,-0.00010791,-8.00334e-07
0.0053,2.59664e-09,5.43968e-10,2.29986,1,6.02696e-08,-1.28561e-08,2.47815e-10,7.6901e-07,2.44147e-07,-0.0518491,0.000447509,0.00026058,-0.0786035,0.000415471,-0.000100356,-6.95274e-07
0.0054,2.67385e-09,5.68561e-10,2.29986,1,6.22026e-08,-1.32523e-08,2.51151e-10,7.75183e-07,2.47717e-07,-0.0528312,0.000411431,0.000243044,-0.0701216,0.000377475,-9.27706e-05,-5.85854e-07
0.0055,2.75165e-09,5.93499e-10,2.29985,1,6.41514e-08,-1.36518e-08,2.54461e-10,7.80878e-07,2.51057e-07,-0.0538132,0.000375311,0.000225351,-0.0616812,0.000339454,-8.51814e-05,-4.72305e-07
0.0056,2.83e-09,6.1876e-10,2.29985,1,6.61144e-08,-1.40544e-08,2.57748e-10,7.86095e-07,2.54162e-07,-0.054795,0.00033927,0.00020756,-0.0533116,0.000301537,-7.7613e-05,-3.54883e-07
0.0057,2.90885e-09,6.44319e-10,2.29984,1,6.80904e-08,-1.44598e-08,2.61017e-10,7.90833e-07,2.57033e-07,-0.0557768,0.000303428,0.000189728,-0.0450411,0.000263848,-7.009e-05,-2.3386e-07
0.0058,2.98814e-09,6.70154e-10,2.29984,1,7.00777e-08,-1.48678e-08,2.64274e-10,7.95095e-07,2.59667e-07,-0.0567585,0.0002679,0.000171912,-0.0368972,0.000226509,-6.26359e-05,-1.09528e-07
0.0059,3.06784e-09,6.9624e-10,2.29983,1,7.20751e-08,-1.52782e-08,2.67521e-10,7.98884e-07,2.62065e-07,-0.05774,0.000232798,0.000154167,-0.0289061,0.000189638,-5.52734e-05,1.78005e-08
0.006,3.1479e-09,7.22555e-10,2.29982,1,7.4081e-08,-1.56906e-08,2.70764e-10,8.02204e-07,2.64228e-07,-0.0587214,0.000198229,0.000136548,-0.0210928,0.000153349,-4.80242e-05,1.47797e-07
0.0061,3.22826e-09,7.49074e-10,2.29982,1,7.60942e-08,-1.61048e-08,2.74008e-10,8.05062e-07,2.66155e-07,-0.0597028,0.000164298,0.000119107,-0.0134812,0.000117751,-4.0909e-05,2.80113e-07
0.0062,3.30888e-09,7.75774e-10,2.29981,1,7.81131e-08,-1.65206e-08,2.77258e-10,8.07466e-07,2.67851e-07,-0.060684,0.000131102,0.000101896,-0.00609365,8.29487e-05,-3.39474e-05,4.14386e-07
0.0063,3.38973e-09,8.02632e-10,2.29981,1,8.01365e-08,-1.69378e-08,2.80518e-10,8.09425e-07,2.69316e-07,-0.0616651,9.87344e-05,8.4965e-05,0.00104869,4.90401e-05,-2.71579e-05,5.50235e-07
0.0064,3.47075e-09,8.29625e-10,2.2998,1,8.21631e-08,-1.73561e-08,2.83794e-10,8.1095e-07,2.70555e-07,-0.0626462,6.72841e-05,6.83605e-05,0.00792631,1.61187e-05,-2.05575e-05,6.87266e-07
0.0065,3.5519e-09,8.56731e-10,2.29979,1,8.41916e-08,-1.77753e-08,2.8709e-10,8.12051e-07,2.71572e-07,-0.0636271,3.68328e-05,5.21286e-05,0.0145212,-1.57283e-05,-1.41623e-05,8.25072e-07
0.0066,3.63314e-09,8.83928e-10,2.29979,1,8.62206e-08,-1.81952e-08,2.90413e-10,8.12742e-07,2.72371e-07,-0.064608,7.45729e-06,3.63125e-05,0.0208168,-4.64197e-05,-7.98699e-06,9.63232e-07
0.0067,3.71442e-09,9.11195e-10,2.29978,1,8.82491e-08,-1.86156e-08,2.93767e-10,8.13036e-07,2.72958e-07,-0.0655887,-2.07722e-05,2.09532e-05,0.0267984,-7.58808e-05,-2.04486e-06,1.10132e-06
0.0068,3.79572e-09,9.38509e-10,2.29977,1,9.02759e-08,-1.90362e-08,2.97158e-10,8.12948e-07,2.73338e-07,-0.0665694,-4.77912e-05,6.08935e-06,0.0324528,-0.000104043,3.65203e-06,1.23888e-06
0.0069,3.87699e-09,9.65852e-10,2.29977,1,9.22998e-08,-1.94569e-08,3.0059e-10,8.12494e-07,2.73517e-07,-0.06755,-7.3542e-05,-8.24307e-06,0.0377685,-0.000130846,9.09304e-06,1.37548e-06
0.007,3.9582e-09,9.93203e-10,2.29976,1,9.43197e-08,-1.98775e-08,3.0407e-10,8.11692e-07,2.73504e-07,-0.0685305,-9.79796e-05,-2.20109e-05,0.0427367,-0.000156242,1.42702e-05,1.5106e-06
0.0071,4.03932e-09,1.02054e-09,2.29975,1,9.63347e-08,-2.02978e-08,3.07601e-10,8.10556e-07,2.73304e-07,-0.069511,-0.000121045,-3.51832e-05,0.0473469,-0.000180167,1.91728e-05,1.6439e-06
0.0072,4.1203e-09,1.04785e-09,2.29975,1,9.83438e-08,-2.07176e-08,3.1119e-10,8.09106e-07,2.72926e-07,-0.0704914,-0.000142707,-4.77322e-05,0.051594,-0.000202589,2.37956e-05,1.77487e-06
0.0073,4.20112e-09,1.07512e-09,2.29974,1,1.00346e-07,-2.11368e-08,3.14841e-10,8.0736e-07,2.72378e-07,-0.0714718,-0.000162933,-5.9633e-05,0.0554731,-0.000223474,2.81335e-05,1.90303e-06
0.0074,4.28176e-09,1.10232e-09,2.29973,1,1.02341e-07,-2.15552e-08,3.18559e-10,8.05335e-07,2.71667e-07,-0.0724521,-0.000181699,-7.08634e-05,0.058981,-0.000242795,3.21825e-05,2.02792e-06
0.0075,4.36217e-09,1.12944e-09,2.29973,1,1.04327e-07,-2.19727e-08,3.22349e-10,8.03052e-07,2.70803e-07,-0.0734323,-0.000198984,-8.14043e-05,0.0621163,-0.000260533,3.59399e-05,2.14909e-06
0.0076,4.44235e-09,1.15647e-09,2.29972,1,1.06304e-07,-2.23891e-08,3.26216e-10,8.00529e-07,2.69794e-07,-0.0744125,-0.000214775,-9.12394e-05,0.0648789,-0.000276675,3.94045e-05,2.26608e-06
0.0077,4.52227e-09,1.1834e-09,2.29971,1,1.08271e-07,-2.28043e-08,3.30164e-10,7.97788e-07,2.6865e-07,-0.0753926,-0.000229067,-0.000100356,0.0672705,-0.000291213,4.25762e-05,2.37845e-06
0.0078,4.6019e-09,1.2102e-09,2.2997,1,1.10228e-07,-2.32183e-08,3.34198e-10,7.94846e-07,2.67381e-07,-0.0763728,-0.000241859,-0.000108742,0.0692942,-0.000304149,4.54559e-05,2.48574e-06
0.0079,4.68123e-09,1.23687e-09,2.2997,1,1.12174e-07,-2.36308e-08,3.38322e-10,7.91725e-07,2.65995e-07,-0.0773529,-0.000253155,-0.000116392,0.0709546,-0.00031549,4.8046e-05,2.58755e-06
0.008,4.76024e-09,1.26339e-09,2.29969,1,1.14108e-07,-2.40418e-08,3.4254e-10,7.88444e-07,2.64503e-07,-0.0783329,-0.000262968,-0.000123301,0.0722576,-0.000325248,5.03498e-05,2.68344e-06
0.0081,4.83891e-09,1.28976e-09,2.29968,1,1.1603e-07,-2.44512e-08,3.46856e-10,7.85023e-07,2.62914e-07,-0.079313,-0.000271314,-0.000129467,0.0732106,-0.000333443,5.23717e-05,2.77303e-06
0.0082,4.91724e-09,1.31597e-09,2.29967,1,1.1794e-07,-2.48589e-08,3.51274e-10,7.81482e-07,2.61239e-07,-0.080293,-0.000278214,-0.000134891,0.073822,-0.0003401,5.41172e-05,2.85593e-06
0.0083,4.9952e-09,1.34201e-09,2.29966,1,1.19837e-07,-2.5265e-08,3.55797e-10,7.77839e-07,2.59487e-07,-0.081273,-0.000283697,-0.000139578,0.0741016,-0.00034525,5.55924e-05,2.93176e-06
0.0084,5.0728e-09,1.36786e-09,2.29966,1,1.21722e-07,-2.56692e-08,3.60428e-10,7.74115e-07,2.57668e-07,-0.0822531,-0.000287794,-0.000143534,0.0740603,-0.000348929,5.68047e-05,3.0002e-06
0.0085,5.15002e-09,1.39354e-09,2.29965,1,1.23593e-07,-2.60716e-08,3.6517e-10,7.70326e-07,2.55791e-07,-0.0832331,-0.00029054,-0.000146768,0.0737098,-0.000351177,5.7762e-05,3.0609e-06
0.0086,5.22686e-09,1.41902e-09,2.29964,1,1.25452e-07,-2.64721e-08,3.70025e-10,7.66492e-07,2.53867e-07,-0.0842131,-0.000291978,-0.000149292,0.0730631,-0.000352042,5.84732e-05,3.11358e-06
0.0087,5.30332e-09,1.44431e-09,2.29963,1,1.27296e-07,-2.68707e-08,3.74997e-10,7.6263e-07,2.51904e-07,-0.0851931,-0.000292152,-0.00015112,0.0721338,-0.000351572,5.89475e-05,3.15797e-06
0.0088,5.37939e-09,1.4694e-09,2.29962,1,1.29128e-07,-2.72673e-08,3.80086e-10,7.58758e-07,2.49913e-07,-0.0861732,-0.000291109,-0.000152268,0.0709364,-0.000349823,5.91951e-05,3.19381e-06
0.0089,5.45507e-09,1.49429e-09,2.29961,1,1.30946e-07,-2.7662e-08,3.85295e-10,7.54891e-07,2.47901e-07,-0.0871532,-0.000288902,-0.000152756,0.0694859,-0.000346852,5.92265e-05,3.22089e-06
0.009,5.53037e-09,1.51898e-09,2.2996,1,1.32751e-07,-2.80548e-08,3.90624e-10,7.51045e-07,2.45879e-07,-0.0881333,-0.000285585,-0.000152604,0.067798,-0.000342721,5.90527e-05,3.23901e-06
0.0091,5.60528e-09,1.54346e-09,2.2996,1,1.34543e-07,-2.84456e-08,3.96076e-10,7.47236e-07,2.43855e-07,-0.0891134,-0.000281214,-0.000151834,0.0658891,-0.000337493,5.86851e-05,3.24803e-06
0.0092,5.67982e-09,1.56775e-09,2.29959,1,1.36322e-07,-2.88344e-08,4.0165e-10,7.43478e-07,2.41836e-07,-0.0900935,-0.000275851,-0.000150472,0.0637757,-0.000331237,5.81355e-05,3.24782e-06
0.0093,5.75398e-09,1.59183e-09,2.29958,1,1.38088e-07,-2.92213e-08,4.07347e-10,7.39785e-07,2.39832e-07,-0.0910736,-0.000269555,-0.000148542,0.0614748,-0.000324021,5.74158e-05,3.23828e-06
0.0094,5.82778e-09,1.61572e-09,2.29957,1,1.39842e-07,-2.96062e-08,4.13168e-10,7.36168e-07,2.37849e-07,-0.0920538,-0.000262391,-0.000146073,0.0590035,-0.000315915,5.65382e-05,3.21936e-06
0.0095,5.90122e-09,1.6394e-09,2.29956,1,1.41583e-07,-2.99893e-08,4.1911e-10,7.32641e-07,2.35896e-07,-0.093034,-0.000254422,-0.000143094,0.0563791,-0.000306994,5.5515e-05,3.19104e-06
0.0096,5.97431e-09,1.6629e-09,2.29955,1,1.43313e-07,-3.03705e-08,4.25175e-10,7.29214e-07,2.33979e-07,-0.0940142,-0.000245714,-0.000139634,0.053619,-0.00029733,5.43585e-05,3.15332e-06
0.0097,6.04707e-09,1.6862e-09,2.29954,1,1.45031e-07,-3.07498e-08,4.31361e-10,7.25898e-07,2.32104e-07,-0.0949945,-0.000236333,-0.000135725,0.0507405,-0.000286997,5.30809e-05,3.10626e-06
0.0098,6.1195e-09,1.70932e-09,2.29953,1,1.46737e-07,-3.11273e-08,4.37665e-10,7.22701e-07,2.30278e-07,-0.0959748,-0.000226345,-0.0001314,0.0477609,-0.000276071,5.16946e-05,3.04992e-06
0.0099,6.19161e-09,1.73226e-09,2.29952,1,1.48433e-07,-3.15031e-08,4.44088e-10,7.19633e-07,2.28507e-07,-0.0969552,-0.000215816,-0.00012669,0.0446972,-0.000264625,5.02117e-05,2.98444e-06
0.01,6.26343e-09,1.75503e-09,2.29951,1,1.50118e-07,-3.18772e-08,4.50626e-10,7.167e-07,2.26795e-07,-0.0979356,-0.000204813,-0.000121629,0.0415661,-0.000252736,4.8644e-05,2.90997e-06
0.0101,6.33496e-09,1.77762e-09,2.2995,1,1.51793e-07,-3.22496e-08,4.57277e-10,7.13911e-07,2.25149e-07,-0.098916,-0.000193401,-0.000116251,0.038384,-0.000240475,4.70033e-05,2.82669e-06
0.0102,6.40622e-09,1.80006e-09,2.29949,1,1.53459e-07,-3.26204e-08,4.64038e-10,7.1127e-07,2.23571e-07,-0.0998964,-0.000181644,-0.00011059,0.035167,-0.000227916,4.53008e-05,2.73482e-06
0.0103,6.47722e-09,1.82234e-09,2.29948,1,1.55115e-07,-3.29896e-08,4.70906e-10,7.08782e-07,2.22067e-07,-0.100877,-0.000169606,-0.00010468,0.0319306,-0.000215131,4.35478e-05,2.63463e-06
0.0104,6.54799e-09,1.84448e-09,2.29947,1,1.56763e-07,-3.33574e-08,4.77878e-10,7.06453e-07,2.20639e-07,-0.101858,-0.000157349,-9.85551e-05,0.0286898,-0.000202188,4.17548e-05,2.5264e-06
0.0105,6.61852e-09,1.86647e-09,2.29946,1,1.58403e-07,-3.37236e-08,4.84949e-10,7.04284e-07,2.19291e-07,-0.102838,-0.000144933,-9.22495e-05,0.0254591,-0.000189156,3.99322e-05,2.41045e-06
0.0106,6.68885e-09,1.88834e-09,2.29945,1,1.60035e-07,-3.40886e-08,4.92116e-10,7.02279e-07,2.18026e-07,-0.103819,-0.000132417,-8.57967e-05,0.0222522,-0.0001761,3.80898e-05,2.28714e-06
0.0107,6.75899e-09,1.91008e-09,2.29944,1,1.6166e-07,-3.44521e-08,4.99375e-10,7.00439e-07,2.16845e-07,-0.104799,-0.000119857,-7.92297e-05,0.0190823,-0.000163084,3.62368e-05,2.15684e-06
0.0108,6.82895e-09,1.93171e-09,2.29943,1,1.63278e-07,-3.48144e-08,5.0672e-10,6.98766e-07,2.1575e-07,-0.10578,-0.000107308,-7.25811e-05,0.0159617,-0.000150168,3.43822e-05,2.01997e-06
0.0109,6.89875e-09,1.95324e-09,2.29942,1,1.6489e-07,-3.51756e-08,5.14146e-10,6.97259e-07,2.14743e-07,-0.106761,-9.48217e-05,-6.58826e-05,0.0129022,-0.00013741,3.25342e-05,1.87696e-06
0.011,6.96841e-09,1.97467e-09,2.29941,1,1.66496e-07,-3.55355e-08,5.2165e-10,6.95918e-07,2.13825e-07,-0.107742,-8.24471e-05,-5.91651e-05,0.00991446,-0.000124863,3.07007e-05,1.72828e-06
0.0111,7.03794e-09,1.99601e-09,2.2994,1,1.68097e-07,-3.58944e-08,5.29224e-10,6.94741e-07,2.12995e-07,-0.108723,-7.02311e-05,-5.24586e-05,0.00700864,-0.000112581,2.88889e-05,1.57441e-06
0.0112,7.10736e-09,2.01727e-09,2.29939,1,1.69693e-07,-3.62523e-08,5.36863e-10,6.93728e-07,2.12255e-07,-0.109703,-5.82173e-05,-4.57919e-05,0.00419393,-0.00010061,2.71053e-05,1.41585e-06
0.0113,7.17669e-09,2.03846e-09,2.29938,1,1.71286e-07,-3.66092e-08,5.44563e-10,6.92875e-07,2.11603e-07,-0.110684,-4.64466e-05,-3.91928e-05,0.00147871,-8.89945e-05,2.53561e-05,1.25312e-06
0.0114,7.24595e-09,2.05959e-09,2.29936,1,1.72874e-07,-3.69653e-08,5.52316e-10,6.92181e-07,2.11039e-07,-0.111665,-3.49571e-05,-3.26876e-05,-0.00112952,-7.7776e-05,2.36467e-05,1.08678e-06
0.0115,7.31514e-09,2.08067e-09,2.29935,1,1.74459e-07,-3.73204e-08,5.60116e-10,6.9164e-07,2.10562e-07,-0.112646,-2.37835e-05,-2.63014e-05,-0.00362409,-6.69914e-05,2.1982e-05,9.17365e-07
0.0116,7.38428e-09,2.10171e-09,2.29934,1,1.76041e-07,-3.76748e-08,5.67958e-10,6.91249e-07,2.1017e-07,-0.113627,-1.29576e-05,-2.00579e-05,-0.0059992,-5.6674e-05,2.03665e-05,7.45452e-07
