x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.060598, -0.0937843, 0.967346, 0.05, 0.00151798, -0.0189256, -0.295306, 0.295916, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0942271, -0.0902692, 1.00418, 0.05, 0.0241253, -0.0142459, -0.316393, 0.317631, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.045427, -0.0866969, 1.01446, 0.05, 0.0309384, -0.0016164, -0.288436, 0.290095, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0117971, -0.0902116, 0.977627, 0.05, 0.00833271, -0.0062951, -0.267349, 0.267553, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0269655, -0.0972988, 0.930515, 0.05, -0.0210874, -0.0236036, -0.274217, 0.276038, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0757646, -0.100872, 0.920232, 0.05, -0.0279033, -0.0362343, -0.302174, 0.305615, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.109398, -0.0973575, 0.95706, 0.05, -0.00529952, -0.0315572, -0.323263, 0.324843, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.134582, -0.0860511, 1.04838, 0.05, 0.051254, -0.00863037, -0.341697, 0.345628, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0883466, -0.0806449, 1.07297, 0.05, 0.0669443, 0.00786226, -0.315826, 0.322939, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0357547, -0.0782486, 1.07337, 0.05, 0.0676472, 0.0182185, -0.285254, 0.293731, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0111462, -0.0794111, 1.04948, 0.05, 0.0532014, 0.020066, -0.256985, 0.2632, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0416123, -0.0838662, 1.00678, 0.05, 0.0269164, 0.0129814, -0.237494, 0.239366, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
