x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.981758, -0.493426, 0.0825378, 0.05, -0.865211, -1.3847, -0.524528, 1.71497, 1038.68, 61886.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00105, -0.492404, 0.456794, 0.05, 0.566731, 1.71228, 2.37071, 2.97882, 1076.67, 122665, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.989159, -0.466777, 0.405982, 0.05, 2.14994, 0.902772, 2.88604, 3.71032, 980.146, -31766.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.973407, -0.489898, 0.244301, 0.05, 1.30786, 0.374371, -0.302608, 1.39363, 1035.87, 57394.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.94038, -0.484192, 0.598675, 0.05, -0.780527, 2.65991, 5.44945, 6.11398, 954.962, -72061, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.923896, -0.50475, 0.631202, 0.05, 1.25545, 2.11883, 4.45753, 5.09266, 1021.6, 34553.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.973956, -0.50589, 0.327296, 0.05, -1.7337, 0.610614, 3.85703, 4.27261, 1032.5, 51998.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.976419, -0.449806, 0.489991, 0.05, -1.48479, -2.51962, 4.06503, 5.00775, 1027.48, 43967.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.950552, -0.461568, 0.463013, 0.05, -2.63254, -0.776757, 3.9584, 4.8169, 975.677, -38916.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.981152, -0.489388, 0.567111, 0.05, -0.779008, 0.622869, 4.92997, 5.02986, 1062.88, 100612, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.94738, -0.442018, 0.392123, 0.05, -0.718328, -1.05895, 1.74744, 2.16585, 1005.38, 8610.71, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.985121, -0.481674, 0.542165, 0.05, -2.33953, -1.30768, 5.84704, 6.43205, 1001.1, 1763.86, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.946565, -0.428865, 0.458077, 0.05, -0.64538, 1.85861, 0.677673, 2.08091, 990.8, -14720.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.94525, -0.473283, 0.546865, 0.05, -2.03635, -1.65186, 6.63761, 7.13676, 975.816, -38693.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.919311, -0.409975, 0.512831, 0.05, -0.688559, -0.536222, 1.5939, 1.81719, 961.085, -62263.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.944604, -0.424766, 0.520912, 0.05, -3.96302, -0.955526, -0.00972058, 4.07659, 980.933, -30507.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.90821, -0.406406, 0.54931, 0.05, -1.36925, -1.95557, -0.699139, 2.48755, 1021.67, 34668.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.899757, -0.397145, 0.575252, 0.05, -2.03756, -2.08518, 0.408047, 2.94383, 1037.55, 60085.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.887279, -0.384568, 0.601057, 0.05, -1.57931, -1.42833, 0.114332, 2.13247, 1034.52, 55227, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.875805, -0.373556, 0.635576, 0.05, -1.22655, -1.04832, -0.756644, 1.78211, 1018.07, 28920, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.867564, -0.365761, 0.675607, 0.05, -0.881414, -0.740066, -1.88858, 2.21163, 1014.05, 22479.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.86206, -0.360803, 0.721158, 0.05, -0.577692, -0.435738, -2.3424, 2.45162, 1003.62, 5789.95, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.858297, -0.357484, 0.768917, 0.05, -0.324867, -0.248671, -2.58737, 2.61951, 1002.54, 4068.74, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.855942, -0.355494, 0.81769, 0.05, -0.267672, -0.200879, -2.66599, 2.68692, 1000.42, 665.608, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.854145, -0.353937, 0.867041, 0.05, -0.131232, -0.110561, -2.67882, 2.68431, 999.708, -467.382, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.852986, -0.35299, 0.916585, 0.05, -0.136883, -0.107747, -2.72775, 2.73331, 1000.73, 1170.25, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.852129, -0.352179, 0.966271, 0.05, -0.0753235, -0.0611518, -2.71091, 2.71264, 999.372, -1004.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.851505, -0.351699, 1.01611, 0.05, -0.0704709, -0.0486806, -2.7439, 2.74523, 1000.66, 1060.17, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.851078, -0.351259, 1.06592, 0.05, -0.0663051, -0.044112, -2.72545, 2.72662, 999.084, -1465.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850723, -0.351026, 1.11589, 0.05, -0.0294871, -0.00464725, -2.74338, 2.74354, 1000.23, 374.476, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850475, -0.350734, 1.16575, 0.05, -0.055888, -0.0391438, -2.74557, 2.74642, 999.874, -201.046, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850316, -0.350661, 1.21575, 0.05, -0.016431, -0.00142352, -2.73283, 2.73288, 999.591, -655.034, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850176, -0.35043, 1.26567, 0.05, -0.019609, -0.0228108, -2.74501, 2.74517, 1000.22, 345.717, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850121, -0.350431, 1.31567, 0.05, -0.00109649, -0.00358174, -2.74127, 2.74127, 999.902, -156.326, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
