x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0374776, 0.803594, 1.06808, 0.05, -0.00546027, 0.060342, 0.613567, 0.616551, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0842038, 0.785906, 1.07003, 0.05, -0.00636662, 0.0556509, 0.592733, 0.595374, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0746322, 0.828624, 1.04588, 0.05, -0.00890057, 0.0693511, 0.617966, 0.621909, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.027908, 0.846313, 1.04392, 0.05, -0.0079944, 0.0740427, 0.6388, 0.643126, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00924707, 0.821286, 1.06613, 0.05, -0.00455424, 0.0650344, 0.634403, 0.637744, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.000320051, 0.778568, 1.09028, 0.05, -0.00202006, 0.0513339, 0.609171, 0.611333, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0470427, 0.760875, 1.09224, 0.05, -0.0029259, 0.0466411, 0.588335, 0.590188, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.13093, 0.768219, 1.07198, 0.05, -0.00727297, 0.0509598, 0.571899, 0.574211, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.134334, 0.812072, 1.04469, 0.05, -0.0104793, 0.065328, 0.594589, 0.598259, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.111787, 0.853654, 1.02367, 0.05, -0.0123409, 0.0783602, 0.622364, 0.627399, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0693297, 0.881823, 1.01455, 0.05, -0.0123589, 0.0865648, 0.647782, 0.653657, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0183384, 0.889032, 1.01977, 0.05, -0.0105285, 0.0877434, 0.664033, 0.669887, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0275249, 0.87335, 1.03793, 0.05, -0.00734023, 0.0815803, 0.666762, 0.671774, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0559717, 0.838978, 1.06418, 0.05, -0.00364821, 0.0697267, 0.655238, 0.658948, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0593804, 0.795125, 1.09146, 0.05, -0.00044171, 0.0553587, 0.632549, 0.634967, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0368375, 0.753542, 1.11249, 0.05, 0.00142015, 0.0423258, 0.604775, 0.606256, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0056169, 0.725369, 1.12161, 0.05, 0.00143851, 0.0341202, 0.579356, 0.580361, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0566079, 0.718156, 1.1164, 0.05, -0.000391539, 0.0329402, 0.563103, 0.564066, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.102473, 0.733834, 1.09823, 0.05, -0.00357968, 0.0391021, 0.560371, 0.561745, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.177656, 0.750531, 1.07393, 0.05, -0.00817931, 0.0462687, 0.551065, 0.553064, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.185541, 0.793864, 1.04611, 0.05, -0.0115544, 0.0605703, 0.572388, 0.5757, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.175569, 0.838371, 1.02095, 0.05, -0.0141945, 0.0748443, 0.598677, 0.603505, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.148941, 0.878683, 1.00147, 0.05, -0.0157812, 0.0873693, 0.626763, 0.63302, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.10887, 0.909939, 0.990018, 0.05, -0.0161231, 0.0966346, 0.653257, 0.660562, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0601892, 0.92837, 0.987985, 0.05, -0.0151789, 0.101523, 0.674964, 0.682725, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.00876876, 0.931751, 0.995612, 0.05, -0.0130627, 0.101444, 0.689266, 0.696813, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0391892, 0.919676, 1.01198, 0.05, -0.0100295, 0.0964083, 0.694438, 0.70117, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0779006, 0.8936, 1.03511, 0.05, -0.00644524, 0.0870226, 0.689856, 0.695353, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.102696, 0.856669, 1.06222, 0.05, -0.00274218, 0.074419, 0.676074, 0.680163, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.110586, 0.813337, 1.09004, 0.05, 0.000633046, 0.0601177, 0.654752, 0.657507, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.100618, 0.76883, 1.11521, 0.05, 0.00327338, 0.0458434, 0.628464, 0.630142, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0739951, 0.728515, 1.13469, 0.05, 0.00486036, 0.0333177, 0.600379, 0.601322, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0339273, 0.697256, 1.14614, 0.05, 0.0052026, 0.0240514, 0.573884, 0.574411, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0147524, 0.678822, 1.14818, 0.05, 0.00425881, 0.019162, 0.552175, 0.552524, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.066173, 0.675437, 1.14055, 0.05, 0.00214283, 0.0192393, 0.537871, 0.538219, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.114133, 0.687508, 1.12419, 0.05, -0.000890148, 0.0242739, 0.532696, 0.53325, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.152847, 0.71358, 1.10105, 0.05, -0.00447432, 0.0336585, 0.537275, 0.538347, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.224382, 0.732843, 1.07588, 0.05, -0.00908566, 0.0415776, 0.530231, 0.531936, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.234351, 0.773974, 1.04901, 0.05, -0.0124029, 0.0552096, 0.549867, 0.552771, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.231949, 0.816967, 1.02334, 0.05, -0.0152839, 0.069164, 0.573506, 0.577864, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.21733, 0.859119, 1.00048, 0.05, -0.0175476, 0.0825642, 0.599662, 0.605573, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.19141, 0.897783, 0.981864, 0.05, -0.019052, 0.0945682, 0.626691, 0.634072, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.155818, 0.930529, 0.968667, 0.05, -0.0197023, 0.104422, 0.652896, 0.661487, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.112791, 0.9553, 0.961717, 0.05, -0.0194579, 0.111506, 0.67663, 0.686032, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0650325, 0.970539, 0.961449, 0.05, -0.0183339, 0.115375, 0.696401, 0.706132, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0155425, 0.975289, 0.967882, 0.05, -0.0164012, 0.115787, 0.710968, 0.720521, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0325694, 0.969251, 0.980609, 0.05, -0.013781, 0.112715, 0.719415, 0.728322, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0762802, 0.952805, 0.998833, 0.05, -0.010638, 0.106352, 0.721212, 0.729089, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.112844, 0.926985, 1.02141, 0.05, -0.00716966, 0.097099, 0.716246, 0.722833, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.139962, 0.893411, 1.04691, 0.05, -0.00359395, 0.0855362, 0.704828, 0.710008, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.155933, 0.854195, 1.07375, 0.05, -0.000135509, 0.0723905, 0.687676, 0.691476, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.159751, 0.811799, 1.10023, 0.05, 0.00298838, 0.0584878, 0.665868, 0.668439, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.151177, 0.768888, 1.12469, 0.05, 0.00558144, 0.0447015, 0.640774, 0.642356, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.13075, 0.728157, 1.1456, 0.05, 0.00748075, 0.031898, 0.613971, 0.614844, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0997537, 0.692166, 1.16163, 0.05, 0.00856698, 0.0208816, 0.587142, 0.587575, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0601349, 0.663176, 1.17179, 0.05, 0.00877187, 0.0123445, 0.561973, 0.562177, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0143831, 0.643009, 1.17543, 0.05, 0.00808256, 0.0068231, 0.540046, 0.54015, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0346271, 0.632931, 1.17232, 0.05, 0.00654235, 0.00466428, 0.522739, 0.5228, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0838164, 0.633576, 1.16267, 0.05, 0.00424802, 0.0060037, 0.511138, 0.511191, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.130094, 0.644903, 1.14707, 0.05, 0.00134372, 0.0107572, 0.505972, 0.506088, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.170553, 0.666201, 1.12651, 0.05, -0.00198808, 0.0186261, 0.507567, 0.507913, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.202651, 0.696131, 1.10228, 0.05, -0.00553804, 0.029116, 0.515822, 0.516673, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0282103, 0.773687, 1.01886, 0.05, -0.0197474, 0.0874591, 0.599779, 0.606444, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0749364, 0.755999, 1.02081, 0.05, -0.0206537, 0.082768, 0.578945, 0.585197, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0653648, 0.798717, 0.996658, 0.05, -0.0231877, 0.0964682, 0.604178, 0.61227, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
