x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.98778, -0.486719, 0.445878, 0.05, -0.0138679, 0.0332978, 0.174004, 0.177703, 1024.15, 38636.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.719073, 0.109689, 1.41037, 0.05, 0.0848713, -0.0679573, -0.229089, 0.253581, 997.693, -3690.97, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.899005, -0.400601, 1.38501, 0.05, 0.0626262, 0.0468828, -0.0864598, 0.116599, 1002.41, 3855.25, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.99035, -0.491273, 0.788396, 0.05, 0.0117434, 0.0186539, 0.168411, 0.169847, 1010.05, 16079, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0596074, 0.212316, 1.39296, 0.05, 0.0434883, 0.113424, -0.0453965, 0.129681, 998.711, -2062.37, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.190012, 0.256181, 1.37902, 0.05, 0.0133486, 0.127677, 0.0723236, 0.147344, 999.21, -1263.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.992325, -0.48751, 1.26571, 0.05, -0.0458036, -8.29417e-05, 0.19158, 0.196979, 999.713, -458.638, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0057643, 0.235499, 1.1236, 0.05, -0.0412397, 0.118413, -0.0498913, 0.13495, 1001.46, 2333.83, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.614712, 0.0941562, 1.14047, 0.05, -0.0200896, 0.0374631, -0.152639, 0.158448, 1000.46, 730.914, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0379219, 0.186996, 1.0312, 0.05, 0.098265, 0.172554, -0.20069, 0.282324, 1005.58, 8932.42, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.91177, -0.493656, 1.40228, 0.05, 0.0866057, 0.0988606, -0.0910831, 0.159906, 999.884, -186.125, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.00148114, 0.171412, 1.00814, 0.05, -0.0315085, 0.177725, -0.0134125, 0.180994, 1004.42, 7072.16, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.961882, -0.356953, 1.3602, 0.05, 0.170635, 0.0544131, -0.183813, 0.25664, 1000.64, 1027.48, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.58726, 0.139206, 1.20063, 0.05, 0.0412875, 0.127947, -0.118241, 0.179042, 999.174, -1321.22, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0275211, 0.237297, 1.21021, 0.05, 0.0865049, 0.0858053, -0.17517, 0.213378, 999.146, -1365.95, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.558378, 0.215668, 1.25424, 0.05, 0.0274345, -0.0226471, -0.193481, 0.196724, 1003.3, 5274.31, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.179593, 0.134142, 1.294, 0.05, 0.0934306, 0.0722576, -0.0609222, 0.132898, 997.008, -4786.91, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0530554, 0.196571, 1.22919, 0.05, -0.0009687, 0.063932, -0.0888223, 0.109442, 1000.36, 579.772, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.368298, 0.409385, 1.20842, 0.05, -0.0472815, 0.280315, 0.00280642, 0.284289, 1006.21, 9938.08, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.832526, -0.0354598, 1.30168, 0.05, 0.0361589, 0.0159688, -0.150483, 0.155588, 998.826, -1878.62, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991589, -0.213294, 1.40685, 0.05, 0.0361956, 0.0336928, -0.199203, 0.205249, 1002.86, 4582.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.930041, -0.0713766, 1.37556, 0.05, 0.0453626, 0.0344306, -0.134858, 0.14639, 1003.58, 5727.13, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.939459, -0.550454, 1.58405, 0.05, 0.00198353, -0.000166727, -0.0363718, 0.0364263, 1000, 0.464125, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.586973, 0.307843, 1.40491, 0.05, 0.0861079, 0.00855311, -0.0793583, 0.117412, 1001.18, 1886.87, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.783286, -0.137104, 1.34879, 0.05, 0.140087, 0.00446029, -0.101979, 0.173331, 997.242, -4412.52, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.96537, 0.356987, 1.39923, 0.05, -0.264814, -0.162923, -0.461257, 0.556263, 998.419, -2529.52, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.313945, 0.0858775, 1.38524, 0.05, 0.00287623, 0.104328, -0.0318604, 0.109123, 1003.9, 6244.69, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.04574, -0.0589353, 1.31226, 0.05, 0.0099072, 0.0769516, -0.0805338, 0.111828, 1003.6, 5766.94, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.543493, 0.12293, 1.23585, 0.05, -0.027791, 0.0278654, -0.0914834, 0.0995894, 998.433, -2506.48, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
