x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.98479, -0.486892, 0.509826, 0.05, -0.0948113, 0.104561, -0.148751, 0.205058, 1016.84, 26946.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.686143, 0.121757, 1.40474, 0.05, -0.0440638, 0.00718382, -0.169594, 0.175372, 1008.5, 13607.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.795524, -0.296627, 1.37504, 0.05, 0.101773, 0.254608, -0.314402, 0.417171, 1000.72, 1149.95, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.986656, -0.495402, 0.944861, 0.05, -0.152814, 0.0674134, 0.531906, 0.557513, 1003.02, 4828.25, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0645262, 0.237415, 1.37797, 0.05, 0.0377857, 0.17341, -0.0884962, 0.198319, 1000.4, 643.916, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.206929, 0.282868, 1.3661, 0.05, -0.0380867, 0.11651, -0.141764, 0.187409, 1002.32, 3709.03, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.857542, -0.363118, 1.40516, 0.05, 0.230241, 0.242589, -0.338064, 0.47555, 998.651, -2158.72, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0122487, 0.28552, 1.07644, 0.05, -0.00778201, 0.0238514, -0.204429, 0.205963, 1003.75, 5999.37, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.603848, 0.135975, 1.07988, 0.05, -0.0893549, 0.0661634, -0.162699, 0.197061, 1001.78, 2848.86, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0204802, 0.24456, 0.950018, 0.05, 0.0115468, 0.122398, -0.221223, 0.253089, 1000.37, 587.697, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.8515, -0.447071, 1.40229, 0.05, 0.133811, 0.115544, -0.25784, 0.31263, 1000.45, 715.29, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.00375326, 0.221512, 0.914302, 0.05, -0.0578707, 0.0786976, -0.322841, 0.337296, 1007.49, 11983.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.913847, -0.298772, 1.35092, 0.05, -0.091457, -0.000650286, -0.144635, 0.171126, 997.351, -4238.77, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.58977, 0.180456, 1.13867, 0.05, -0.156048, 0.0187512, -0.107041, 0.190159, 1003.97, 6356.25, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.00991979, 0.271353, 1.17028, 0.05, 0.077463, 0.0443056, -0.0968926, 0.131726, 1000.5, 803.679, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.575661, 0.241077, 1.19696, 0.05, -0.0375317, 0.0801675, -0.23032, 0.246744, 997.545, -3928.65, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.167052, 0.169551, 1.26458, 0.05, 0.0316427, 0.104037, -0.138271, 0.175909, 1000.67, 1075.65, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
