x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.986509, -0.491826, 0.117317, 0.05, 0.0477417, 0.4156, -0.0682863, 0.42387, 1017.74, 28379.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.875375, -0.361166, 2.07457, 0.05, 1.11188, 1.29488, 4.49822, 4.81113, 1002.57, 4116.12, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.994169, -0.486835, 0.880205, 0.05, -0.0790041, -0.0316045, 0.308214, 0.319744, 1006.98, 11165.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991205, -0.488832, 0.30038, 0.05, -0.108986, -0.118526, 0.167861, 0.232602, 1010.38, 16602.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.967377, -0.213412, 2.10215, 0.05, -0.179806, 0.673376, 4.10991, 4.16859, 996.204, -6074.02, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.818067, -0.465849, 2.13695, 0.05, 1.68839, 0.681461, 5.2976, 5.60176, 982.521, -27966.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.997281, -0.486119, 0.616689, 0.05, 0.0965879, -0.0427079, 0.357971, 0.373224, 1002.41, 3854.86, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.88474, -0.377708, 2.05577, 0.05, 0.778666, 0.609709, 4.23542, 4.34935, 1014.45, 23118, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.552671, -0.480563, 1.99275, 0.05, 0.873413, 0.354969, 2.25067, 2.44016, 999.074, -1481.56, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.833941, -0.357066, 2.11573, 0.05, 2.03116, 0.71969, 4.82851, 5.28754, 1023.72, 37954, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.995816, -0.49642, 0.775222, 0.05, -0.175869, -0.314607, 0.0905049, 0.371616, 1001.86, 2979.82, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.800204, -0.445528, 2.17733, 0.05, 0.796776, 0.786222, 4.41738, 4.557, 988.323, -18682.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.992917, -0.445377, 1.08507, 0.05, 0.00314395, -0.255851, 1.12022, 1.14907, 984.888, -24178.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.65872, -0.473501, 2.06246, 0.05, 0.209383, -0.000715424, 4.03409, 4.03952, 1017.65, 28242.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.93805, -0.369846, 1.23348, 0.05, -0.173672, -0.130063, 1.01477, 1.0377, 1010.2, 16327.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.759042, -0.436726, 2.21374, 0.05, 1.21376, 0.677993, 3.97165, 4.20795, 994.452, -8876.19, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.551372, -0.479489, 1.99168, 0.05, 0.136318, -0.160299, 1.49258, 1.50734, 1008.67, 13878, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.689968, -0.464057, 2.09481, 0.05, 0.229185, 0.463141, 4.29026, 4.32127, 972.471, -44045.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
