x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.970273, -0.469464, 0.0542157, 0.05, -0.625205, -0.690756, 2.84862, 2.99711, 1016.64, 26631.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.983987, -0.493236, 0.154734, 0.05, 1.043, 1.04248, 4.36569, 4.60802, 1028.7, 45913.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.96569, -0.455579, 0.10843, 0.05, -0.145342, 0.492766, -0.0898117, 0.521544, 983.717, -26052.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.970537, -0.459436, 0.149004, 0.05, -2.48749, -1.07394, 0.559124, 2.7665, 1029.05, 46481.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.952041, -0.44505, 0.186674, 0.05, -1.71289, -1.6419, 3.0129, 3.83502, 1012.78, 20446.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.947481, -0.435231, 0.205643, 0.05, -2.81447, -1.91515, 2.58583, 4.27499, 991.035, -14344.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.918446, -0.412888, 0.224296, 0.05, -1.52782, -1.44201, 1.03327, 2.34121, 1010.55, 16874.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.905873, -0.400092, 0.249043, 0.05, -1.7733, -1.41519, 0.678475, 2.36806, 1010.5, 16802.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.889519, -0.386184, 0.282443, 0.05, -1.2799, -1.09196, -0.00536901, 1.68242, 1014.52, 23230.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.879282, -0.376591, 0.319971, 0.05, -1.1026, -0.939924, -0.829473, 1.66949, 1007.85, 12563.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.870441, -0.368602, 0.363692, 0.05, -0.716347, -0.613317, -1.39865, 1.68687, 1006.18, 9891.99, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.864995, -0.363431, 0.409649, 0.05, -0.535204, -0.511269, -1.67619, 1.83234, 1000.17, 273.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.860777, -0.359583, 0.457869, 0.05, -0.308007, -0.27405, -1.82193, 1.86799, 1000.76, 1215.54, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.858028, -0.35698, 0.506398, 0.05, -0.297441, -0.275515, -1.89048, 1.93346, 1000.37, 589.922, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.855945, -0.355166, 0.555819, 0.05, -0.182685, -0.154035, -1.88403, 1.89912, 999.15, -1360.37, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.854456, -0.353791, 0.605131, 0.05, -0.151896, -0.130019, -1.93445, 1.94476, 1000.79, 1258.52, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.853362, -0.352873, 0.654894, 0.05, -0.123349, -0.0988713, -1.92379, 1.93028, 999.804, -313.963, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.852567, -0.352138, 0.704539, 0.05, -0.0811366, -0.0637738, -1.94132, 1.94406, 1000.14, 217.227, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.851946, -0.351635, 0.754449, 0.05, -0.074225, -0.0566745, -1.94661, 1.94885, 1000.22, 351.267, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.851498, -0.351233, 0.804248, 0.05, -0.0573902, -0.0370087, -1.95131, 1.9525, 999.859, -226.204, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.851134, -0.350953, 0.854217, 0.05, -0.0459767, -0.0297475, -1.95198, 1.95275, 1000.1, 164.727, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850853, -0.350723, 0.904101, 0.05, -0.0415909, -0.022491, -1.95802, 1.95859, 999.944, -89.6725, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850646, -0.350568, 0.954082, 0.05, -0.0307764, -0.0171739, -1.95372, 1.95404, 999.994, -9.27607, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
