x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.00748761, -0.14133, 0.977829, 0.05, -0.0570892, 0.0564358, -1.14824, 1.15104, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0424381, -0.140358, 0.980375, 0.05, -0.0574299, 0.0575818, -1.14199, 1.14489, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0151475, -0.132143, 1.02146, 0.05, -0.0630416, 0.0888649, -1.15198, 1.15712, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.034777, -0.133115, 1.01891, 0.05, -0.0627013, 0.0877206, -1.15822, 1.16323, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0574135, -0.142301, 0.975288, 0.05, -0.0567492, 0.0552933, -1.15448, 1.1572, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0301269, -0.150516, 0.934205, 0.05, -0.0511372, 0.0240084, -1.1445, 1.14589, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0197978, -0.149545, 0.936744, 0.05, -0.0514769, 0.0251493, -1.13825, 1.1397, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0923638, -0.139386, 0.982921, 0.05, -0.0577705, 0.0587277, -1.13575, 1.13874, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0762977, -0.129599, 1.03114, 0.05, -0.0643557, 0.0952045, -1.14535, 1.1511, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0377827, -0.122956, 1.06508, 0.05, -0.068994, 0.121294, -1.15572, 1.16411, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0128618, -0.121236, 1.07564, 0.05, -0.0704425, 0.130006, -1.16409, 1.17344, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0620663, -0.124899, 1.05999, 0.05, -0.0683133, 0.119005, -1.16821, 1.17624, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0966473, -0.132965, 1.02233, 0.05, -0.0631768, 0.0912408, -1.16698, 1.17224, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.107339, -0.143272, 0.972747, 0.05, -0.0564092, 0.0541507, -1.16073, 1.16336, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0912779, -0.153059, 0.924522, 0.05, -0.0498238, 0.0176729, -1.15113, 1.15234, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0527661, -0.159702, 0.890581, 0.05, -0.0451851, -0.00841896, -1.14076, 1.14168, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0021227, -0.161424, 0.880016, 0.05, -0.0437359, -0.0171341, -1.13239, 1.13337, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0470833, -0.157761, 0.895658, 0.05, -0.0458645, -0.00613734, -1.12827, 1.12922, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0816679, -0.149696, 0.933317, 0.05, -0.0510006, 0.0216249, -1.1295, 1.13086, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.142289, -0.138413, 0.985466, 0.05, -0.0581112, 0.0598737, -1.12951, 1.13259, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.130498, -0.128281, 1.03519, 0.05, -0.0649, 0.0974087, -1.13877, 1.14477, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.102064, -0.119722, 1.07799, 0.05, -0.0707468, 0.130002, -1.14917, 1.15866, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0604178, -0.113769, 1.10871, 0.05, -0.0749463, 0.153723, -1.15946, 1.172, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0105814, -0.111141, 1.12364, 0.05, -0.0769922, 0.16571, -1.1684, 1.1826, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0414342, -0.112153, 1.12099, 0.05, -0.0766376, 0.164518, -1.1749, 1.18884, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0893556, -0.116684, 1.10108, 0.05, -0.0739253, 0.15029, -1.17819, 1.19003, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.127403, -0.124188, 1.0663, 0.05, -0.0691825, 0.124743, -1.17787, 1.18647, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.150988, -0.133759, 1.02084, 0.05, -0.0629811, 0.0909574, -1.17397, 1.17917, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.157265, -0.144243, 0.970206, 0.05, -0.0560692, 0.0530082, -1.16697, 1.16952, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.145479, -0.154376, 0.920486, 0.05, -0.0492802, 0.0154724, -1.15771, 1.15886, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.117049, -0.162935, 0.877682, 0.05, -0.0434331, -0.0171228, -1.14731, 1.14826, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0754054, -0.168889, 0.846956, 0.05, -0.039233, -0.0408464, -1.13702, 1.13843, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0255704, -0.171519, 0.832015, 0.05, -0.0371865, -0.0528369, -1.12808, 1.12993, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0264455, -0.170507, 0.834661, 0.05, -0.0375405, -0.0516483, -1.12158, 1.12339, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0743688, -0.165977, 0.854573, 0.05, -0.0402521, -0.0374239, -1.11829, 1.11964, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.11242, -0.158474, 0.889351, 0.05, -0.0449945, -0.0118793, -1.11861, 1.11958, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.136009, -0.148903, 0.9348, 0.05, -0.0511956, 0.0219046, -1.12251, 1.12389, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.192215, -0.137441, 0.988012, 0.05, -0.0584518, 0.0610197, -1.12327, 1.12644, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.183266, -0.12757, 1.03634, 0.05, -0.0650505, 0.0974666, -1.13193, 1.13798, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.162332, -0.118562, 1.08099, 0.05, -0.0711489, 0.131336, -1.14162, 1.15135, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.130729, -0.110986, 1.11916, 0.05, -0.076364, 0.160499, -1.15173, 1.16536, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0904407, -0.105315, 1.14845, 0.05, -0.080368, 0.183123, -1.16162, 1.17871, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.044, -0.101908, 1.16702, 0.05, -0.0829095, 0.197788, -1.17066, 1.19015, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00567563, -0.100977, 1.17371, 0.05, -0.0838286, 0.203572, -1.1783, 1.19869, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0554651, -0.102582, 1.16808, 0.05, -0.0830677, 0.200112, -1.18405, 1.20371, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.10224, -0.106621, 1.15051, 0.05, -0.0806746, 0.187624, -1.18755, 1.20498, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.143062, -0.112841, 1.12208, 0.05, -0.0767996, 0.166893, -1.18858, 1.20269, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.175366, -0.120851, 1.08459, 0.05, -0.0716863, 0.139223, -1.18707, 1.19736, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.197121, -0.130148, 1.04039, 0.05, -0.0656557, 0.106351, -1.18313, 1.18971, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.206963, -0.140147, 0.992262, 0.05, -0.059087, 0.0703426, -1.17699, 1.18057, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.204271, -0.15022, 0.943227, 0.05, -0.0523927, 0.0334607, -1.16904, 1.1707, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.189215, -0.159735, 0.896365, 0.05, -0.0459935, -0.00197762, -1.15979, 1.16071, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.162741, -0.168094, 0.854622, 0.05, -0.0402915, -0.0337459, -1.14981, 1.15102, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.126513, -0.174771, 0.82062, 0.05, -0.0356449, -0.059848, -1.13974, 1.14187, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0828065, -0.179346, 0.796496, 0.05, -0.0323456, -0.078644, -1.1302, 1.13339, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0343676, -0.181533, 0.783764, 0.05, -0.0306009, -0.088953, -1.12179, 1.12572, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0157602, -0.181195, 0.783226, 0.05, -0.0305205, -0.0901271, -1.11504, 1.11909, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0644273, -0.178351, 0.794915, 0.05, -0.0321095, -0.0820928, -1.11038, 1.11387, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.108576, -0.173181, 0.818096, 0.05, -0.0352679, -0.0653546, -1.1081, 1.11058, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.145432, -0.166011, 0.851313, 0.05, -0.0397973, -0.0409644, -1.10834, 1.10981, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
