x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0220657, -0.159329, 0.664407, 0.05, -0.00944684, -0.0590907, -0.0237088, 0.0643666, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0688644, -0.14431, 0.655227, 0.05, -0.00958359, -0.0664722, -0.0364821, 0.0764287, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0502725, -0.14129, 0.701542, 0.05, 0.00132633, -0.0574457, -0.0326911, 0.0661096, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.00347528, -0.156309, 0.710724, 0.05, 0.00146366, -0.0500641, -0.0199183, 0.0539008, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0247326, -0.174348, 0.673592, 0.05, -0.00930893, -0.0517086, -0.0109358, 0.0536659, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00614466, -0.177369, 0.627276, 0.05, -0.0202194, -0.0607348, -0.0147257, 0.065684, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0406521, -0.162351, 0.618089, 0.05, -0.0203579, -0.0681169, -0.0274982, 0.0762267, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.125023, -0.126286, 0.64421, 0.05, -0.00974769, -0.07533, -0.0518101, 0.0919451, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.118904, -0.117641, 0.695781, 0.05, 0.0030857, -0.0671707, -0.0516553, 0.084792, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0906026, -0.118546, 0.740166, 0.05, 0.0130482, -0.0571605, -0.0450986, 0.0739693, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0466007, -0.128793, 0.767196, 0.05, 0.0178577, -0.0475924, -0.0336421, 0.0609568, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00302152, -0.146035, 0.77068, 0.05, 0.0164123, -0.0406583, -0.0199102, 0.0481548, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
