x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.00700177, -0.072271, 0.199883, 0.05, -0.000770185, 0.0165694, 0.0070799, 0.0180351, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0569577, -0.07251, 0.201969, 0.05, -0.000998351, 0.0140071, 0.0122504, 0.0186352, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0301745, -0.0723824, 0.244189, 0.05, -0.00535729, 0.016287, 0.00947832, 0.019591, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0197801, -0.0721435, 0.242106, 0.05, -0.00512937, 0.0188492, 0.00430794, 0.0200041, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0429543, -0.0720321, 0.197802, 0.05, -0.000542497, 0.0191318, 0.00190936, 0.0192345, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0161751, -0.0721596, 0.15558, 0.05, 0.0038167, 0.0168521, 0.00468104, 0.0179017, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0337797, -0.0723986, 0.157659, 0.05, 0.00358926, 0.0142897, 0.00985145, 0.0177237, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.106914, -0.072749, 0.204056, 0.05, -0.00122652, 0.0114449, 0.0174209, 0.0208801, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0914427, -0.0726756, 0.253452, 0.05, -0.00633033, 0.0132847, 0.0158197, 0.021606, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0533473, -0.0724939, 0.288495, 0.05, -0.0099444, 0.0160046, 0.0118768, 0.0222732, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.00283435, -0.0722524, 0.299797, 0.05, -0.0111004, 0.0188758, 0.00664859, 0.0228849, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.046562, -0.0720159, 0.284328, 0.05, -0.00948856, 0.0211291, 0.00153599, 0.0232127, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0816068, -0.0718478, 0.246234, 0.05, -0.00554079, 0.0221606, -0.00209122, 0.0229383, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0929104, -0.0717931, 0.195721, 0.05, -0.00031481, 0.0216941, -0.00326117, 0.0219401, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0774441, -0.0718664, 0.146323, 0.05, 0.00478916, 0.0198545, -0.0016604, 0.0204913, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.039352, -0.0720482, 0.111276, 0.05, 0.00840359, 0.0171347, 0.00228219, 0.0192205, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0111599, -0.0722896, 0.0999699, 0.05, 0.00956005, 0.0142635, 0.00751024, 0.0187415, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0605577, -0.0725261, 0.115434, 0.05, 0.0079487, 0.01201, 0.012623, 0.019151, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0956061, -0.0726942, 0.153525, 0.05, 0.00400127, 0.0109782, 0.0162506, 0.0200153, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.156869, -0.072988, 0.206142, 0.05, -0.00145468, 0.00888262, 0.0225914, 0.0243185, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.145692, -0.0729351, 0.257021, 0.05, -0.00671295, 0.0105295, 0.0214345, 0.0248067, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.117787, -0.0728022, 0.301009, 0.05, -0.0112545, 0.0129049, 0.0185463, 0.0252421, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0765201, -0.0726053, 0.332801, 0.05, -0.0145315, 0.0157222, 0.0142752, 0.0257319, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0268691, -0.072368, 0.348562, 0.05, -0.0161488, 0.0186417, 0.00913624, 0.0263015, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0251779, -0.072119, 0.346391, 0.05, -0.0159114, 0.0213113, 0.00374929, 0.0268589, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0733439, -0.0718884, 0.32655, 0.05, -0.0138477, 0.0234089, -0.00123597, 0.0272262, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.11182, -0.0717039, 0.291432, 0.05, -0.0102069, 0.0246817, -0.00521827, 0.0272139, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.135964, -0.0715878, 0.245273, 0.05, -0.00542788, 0.024976, -0.00771731, 0.0266987, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.142866, -0.0715541, 0.193639, 0.05, -8.71223e-05, 0.0242565, -0.0084317, 0.0256803, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.131693, -0.0716069, 0.142759, 0.05, 0.00517125, 0.0226098, -0.00727527, 0.0243079, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.103792, -0.0717398, 0.0987678, 0.05, 0.00971304, 0.0202346, -0.00438749, 0.0228699, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0625288, -0.0719367, 0.0669723, 0.05, 0.0129905, 0.0174174, -0.000116665, 0.0217286, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0128794, -0.072174, 0.0512068, 0.05, 0.0146083, 0.0144979, 0.00502213, 0.0211852, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0391679, -0.072423, 0.053373, 0.05, 0.0143713, 0.0118282, 0.0104091, 0.0213258, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0873357, -0.0726537, 0.0732094, 0.05, 0.0123081, 0.00973033, 0.0153945, 0.0219809, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.125815, -0.0728382, 0.108324, 0.05, 0.00866765, 0.00845732, 0.0193772, 0.0228502, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.149964, -0.0729543, 0.154481, 0.05, 0.00388888, 0.00816269, 0.0218767, 0.0236715, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.206825, -0.0732269, 0.208228, 0.05, -0.00168285, 0.00632036, 0.0277619, 0.028522, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.198473, -0.0731876, 0.257659, 0.05, -0.00679205, 0.00778958, 0.0268975, 0.0288146, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.17809, -0.0730907, 0.30346, 0.05, -0.0115229, 0.00981044, 0.0247878, 0.0290424, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.146958, -0.0729423, 0.342753, 0.05, -0.0155781, 0.012256, 0.0215656, 0.029291, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.107033, -0.0727517, 0.37307, 0.05, -0.018703, 0.0149725, 0.0174333, 0.0296293, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0608221, -0.0725309, 0.392506, 0.05, -0.0207012, 0.0177894, 0.0126504, 0.0300838, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0112301, -0.0722938, 0.399839, 0.05, -0.0214471, 0.0205296, 0.00751758, 0.030626, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0386276, -0.0720553, 0.394609, 0.05, -0.0208938, 0.023021, 0.00235723, 0.0311781, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0856184, -0.0718303, 0.377144, 0.05, -0.0190762, 0.025107, -0.00250639, 0.0316314, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.12679, -0.071633, 0.348542, 0.05, -0.0161084, 0.0266567, -0.00676771, 0.0318726, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.159555, -0.0714758, 0.3106, 0.05, -0.012177, 0.0275725, -0.010159, 0.0318077, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.181856, -0.0713685, 0.265701, 0.05, -0.00752879, 0.027797, -0.0124671, 0.0313813, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.19229, -0.071318, 0.216668, 0.05, -0.00245598, 0.0273161, -0.0135471, 0.0305897, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.190204, -0.0713273, 0.166579, 0.05, 0.00272275, 0.02616, -0.0133312, 0.0294869, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
