x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.00629636, -0.142381, 1.00122, 0.05, -0.0510755, 0.0490295, -1.20261, 1.20469, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0436365, -0.141428, 1.00363, 0.05, -0.0514533, 0.0506497, -1.19542, 1.1976, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0164674, -0.133853, 1.04492, 0.05, -0.0579767, 0.0835938, -1.20576, 1.21004, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0334642, -0.134805, 1.04251, 0.05, -0.0575993, 0.0819754, -1.21295, 1.21708, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0562294, -0.143332, 0.998818, 0.05, -0.0506985, 0.0474129, -1.2098, 1.21178, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0290642, -0.150908, 0.957532, 0.05, -0.0441746, 0.0144669, -1.19946, 1.20036, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0208676, -0.149956, 0.959934, 0.05, -0.0445513, 0.0160816, -1.19227, 1.19321, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0935693, -0.140475, 1.00604, 0.05, -0.051831, 0.0522699, -1.18823, 1.19051, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0776456, -0.131433, 1.05446, 0.05, -0.0594805, 0.0908114, -1.19795, 1.20285, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0392311, -0.125325, 1.08861, 0.05, -0.0648779, 0.118158, -1.20891, 1.2164, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0113818, -0.123786, 1.09935, 0.05, -0.0665773, 0.126983, -1.21818, 1.22659, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0606321, -0.12723, 1.08379, 0.05, -0.0641231, 0.114921, -1.22328, 1.23034, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.095324, -0.134732, 1.04612, 0.05, -0.0581731, 0.0852052, -1.22284, 1.22719, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.106162, -0.144284, 0.996413, 0.05, -0.0503214, 0.0457963, -1.21698, 1.21888, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0902434, -0.153326, 0.947996, 0.05, -0.0426717, 0.0072537, -1.20727, 1.20805, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.051832, -0.159435, 0.913841, 0.05, -0.0372737, -0.0200958, -1.19631, 1.19706, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00122016, -0.160975, 0.903098, 0.05, -0.0355737, -0.0289242, -1.18703, 1.18792, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0480316, -0.157532, 0.918646, 0.05, -0.0380271, -0.0168663, -1.18193, 1.18266, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0827271, -0.15003, 0.956319, 0.05, -0.0439766, 0.0128474, -1.18237, 1.18326, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.143502, -0.139522, 1.00845, 0.05, -0.0522088, 0.0538901, -1.18104, 1.18343, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.131857, -0.130155, 1.05836, 0.05, -0.0600931, 0.0935882, -1.19034, 1.19552, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.10355, -0.122263, 1.10137, 0.05, -0.0668898, 0.127912, -1.20111, 1.20975, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0619948, -0.116797, 1.1323, 0.05, -0.0717791, 0.152722, -1.21206, 1.22375, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0122029, -0.114417, 1.14743, 0.05, -0.0741715, 0.165026, -1.22187, 1.23519, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0398202, -0.115409, 1.14492, 0.05, -0.0737783, 0.16334, -1.22936, 1.24236, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0878, -0.119654, 1.12508, 0.05, -0.070647, 0.147867, -1.23362, 1.24446, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.12595, -0.12664, 1.0903, 0.05, -0.0651552, 0.120474, -1.23414, 1.24172, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.149669, -0.135525, 1.04478, 0.05, -0.0579652, 0.0844636, -1.23086, 1.23512, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.156096, -0.145236, 0.994007, 0.05, -0.0499444, 0.0441797, -1.22417, 1.22599, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.144455, -0.154603, 0.944103, 0.05, -0.0420599, 0.00448077, -1.21488, 1.21562, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
