x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.851266, -0.351266, 0.0498521, 0.05, -0.139968, -0.140421, -0.00448405, 0.198316, 1000.43, 691.519, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850933, -0.350934, 0.0987084, 0.05, -0.109717, -0.110223, -0.132179, 0.204103, 1000.21, 328.669, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850468, -0.350468, 0.148373, 0.05, -0.0538955, -0.0543052, -0.162188, 0.179329, 1000.08, 126.386, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850276, -0.350277, 0.198183, 0.05, -0.0349519, -0.0351886, -0.182919, 0.189523, 1000.08, 135.26, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850163, -0.350163, 0.248126, 0.05, -0.0216625, -0.0217573, -0.187165, 0.189666, 999.998, -3.72206, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850105, -0.350104, 0.298089, 0.05, -0.0145353, -0.0145411, -0.192015, 0.193113, 1000.03, 43.1482, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850067, -0.350067, 0.348074, 0.05, -0.011045, -0.0110096, -0.193351, 0.193979, 1000.02, 31.343, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850045, -0.350045, 0.398064, 0.05, -0.00770979, -0.00766346, -0.194076, 0.19438, 1000.01, 8.25573, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85003, -0.35003, 0.448058, 0.05, -0.00583908, -0.00579753, -0.194944, 0.195118, 1000.02, 34.9499, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85002, -0.35002, 0.498055, 0.05, -0.00453953, -0.00450786, -0.195203, 0.195308, 1000.01, 21.6472, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850013, -0.350013, 0.548053, 0.05, -0.00329431, -0.00327257, -0.19535, 0.195405, 1000.01, 21.2242, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850008, -0.350008, 0.598051, 0.05, -0.00242291, -0.00240909, -0.195599, 0.195629, 1000.01, 23.8763, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850005, -0.350005, 0.64805, 0.05, -0.00168232, -0.0016741, -0.195675, 0.19569, 1000.01, 16.6756, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850003, -0.350003, 0.698049, 0.05, -0.00105963, -0.00105501, -0.195816, 0.195822, 1000.01, 14.5439, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850001, -0.350001, 0.748049, 0.05, -0.000658367, -0.000655916, -0.195946, 0.195949, 1000.01, 10.147, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.850001, -0.350001, 0.798048, 0.05, -0.000362614, -0.000361378, -0.196026, 0.196027, 1000, 6.25014, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 0.848048, 0.05, -0.000191893, -0.000191299, -0.196106, 0.196106, 1000, 4.00075, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 0.898048, 0.05, -9.59615e-05, -9.56903e-05, -0.196146, 0.196146, 1000, 2.0232, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 0.948048, 0.05, -4.27073e-05, -4.2589e-05, -0.196173, 0.196173, 1000, 1.08602, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 0.998048, 0.05, -1.98335e-05, -1.97843e-05, -0.196188, 0.196188, 1000, 0.502711, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.04805, 0.05, -7.49218e-06, -7.47256e-06, -0.196194, 0.196194, 1000, 0.217323, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.09805, 0.05, -3.26202e-06, -3.25453e-06, -0.196198, 0.196198, 1000, 0.0975198, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.14805, 0.05, -1.06486e-06, -1.06212e-06, -0.196199, 0.196199, 1000, 0.0337198, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.19805, 0.05, -4.35593e-07, -4.34632e-07, -0.1962, 0.1962, 1000, 0.0150708, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.24805, 0.05, -1.25279e-07, -1.24955e-07, -0.1962, 0.1962, 1000, 0.00420726, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.29805, 0.05, -4.80458e-08, -4.79413e-08, -0.1962, 0.1962, 1000, 0.00189377, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.34805, 0.05, -1.23284e-08, -1.22978e-08, -0.1962, 0.1962, 1000, 0.000433208, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.39805, 0.05, -4.33549e-09, -4.33197e-09, -0.1962, 0.1962, 1000, 0.000195904, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.44805, 0.05, -8.48111e-10, -8.62299e-10, -0.1962, 0.1962, 1000, 3.43383e-05, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.49805, 0.05, 1.69534e-11, -2.58933e-11, -0.1962, 0.1962, 1000, 9.10513e-06, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.54805, 0.05, 6.80113e-10, 5.73598e-10, -0.1962, 0.1962, 1000, -1.62574e-05, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.59805, 0.05, 1.59555e-09, 1.34637e-09, -0.1962, 0.1962, 1000, -4.1042e-05, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.64805, 0.05, 3.44933e-09, 2.89435e-09, -0.1962, 0.1962, 1000, -8.94392e-05, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.69805, 0.05, 7.15666e-09, 5.97998e-09, -0.1962, 0.1962, 1000, -0.000180451, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.74805, 0.05, 1.42425e-08, 1.18707e-08, -0.1962, 0.1962, 1000, -0.000345673, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.79805, 0.05, 2.70408e-08, 2.2504e-08, -0.1962, 0.1962, 1000, -0.000627897, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.85, -0.35, 1.84805, 0.05, 4.88293e-08, 4.06066e-08, -0.1962, 0.1962, 1000, -0.00108076, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
