x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.987971, -0.488569, 0.192277, 0.05, 0.0260179, -0.0041117, 0.00320484, 0.026535, 1023.57, 37708.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.738582, -0.150297, 1.37118, 0.05, 0.0941301, 0.500894, -3.18528, 3.22579, 1053.89, 86222.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991773, -0.491943, 1.10666, 0.05, -0.0693501, -0.03685, 0.0118702, 0.0794246, 1003.95, 6324.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991662, -0.489358, 0.398908, 0.05, 0.00790127, -0.010195, 0.0860886, 0.0870495, 1011.9, 19034.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0133397, -0.0677878, 1.68036, 0.05, 0.437781, -0.348755, -6.11625, 6.14181, 1000.15, 235.405, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.303689, 0.020824, 1.41464, 0.05, -0.23164, 0.0988223, -0.206805, 0.32587, 1000.82, 1314.58, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.986401, -0.492792, 0.792222, 0.05, -0.0778725, -0.023705, 0.0731002, 0.109406, 1007.45, 11923.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0805837, -0.0428197, 1.26977, 0.05, 0.733079, -0.439171, 0.406282, 0.946225, 984.918, -24131.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.633543, -0.05662, 1.31968, 0.05, -0.252031, 0.170545, -0.081206, 0.31496, 1000.46, 740.261, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.10249, -0.0494013, 1.63365, 0.05, -0.0231855, -0.0397349, -6.11793, 6.11811, 999.778, -354.453, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.996313, -0.495206, 1.04462, 0.05, -0.0344041, -0.0359664, 0.0454138, 0.0673768, 1001.35, 2152.44, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.114306, -0.0504044, 1.58977, 0.05, -0.00533708, -0.060305, -6.12068, 6.12098, 999.937, -101.384, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.995107, -0.47582, 1.21437, 0.05, 0.0484041, 0.11344, 0.172596, 0.212135, 1004.05, 6472.27, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.578058, -0.0572079, 1.27485, 0.05, -0.0938995, 0.177004, 0.189181, 0.275567, 996.687, -5300.15, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0549588, 0.101543, 1.29503, 0.05, 0.0779195, -0.0431867, -0.0413179, 0.0982024, 1003.35, 5366.06, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.56305, -0.0283047, 1.32209, 0.05, -0.0882632, 0.0594173, 0.38015, 0.394759, 1000.55, 878.937, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.248345, -0.182438, 1.34408, 0.05, -0.410623, 0.507956, -0.0197964, 0.65347, 1002.21, 3536.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.074164, 0.0378591, 1.2766, 0.05, 0.0339576, 1.46288, 0.998597, 1.77154, 1007.58, 12135.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.407071, 0.00298851, 1.36608, 0.05, -0.403074, -0.120285, 0.352164, 0.548596, 1000.43, 685.992, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.871243, -0.263767, 1.28187, 0.05, 0.507376, -0.0320204, -0.08924, 0.516159, 1005.57, 8908.01, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00962, -0.234006, 2.63335, 0.05, -0.0146086, -0.0131757, -0.603169, 0.60349, 1000.03, 41.2718, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00985, -0.121611, 1.47396, 0.05, -0.0289332, -0.0357622, 0.712362, 0.713845, 1000.54, 871.674, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.88059, -0.549154, 1.52864, 0.05, -0.0238197, -0.171197, -0.119366, 0.210057, 999.737, -421.296, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.711967, -0.145919, 1.43409, 0.05, 1.43749, 3.52021, 2.00831, 4.30018, 1050.22, 80357.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.940138, -0.498367, 1.36711, 0.05, -0.164212, 0.45274, 0.23223, 0.534668, 1003.7, 5923.32, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.999394, 0.441976, 1.47184, 0.05, 0.43616, -0.0172209, -2.72968, 2.76436, 996.714, -5256.82, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.432535, -0.347467, 1.63448, 0.05, 0.265442, -0.408482, -6.26664, 6.28555, 1000.04, 68.5203, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.01872, -0.14379, 1.45223, 0.05, -0.0634527, -0.0275959, -0.0418982, 0.0808903, 1001.17, 1864.19, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.53356, -0.0482015, 1.24792, 0.05, -0.0731833, -0.0504972, 0.340413, 0.351834, 1001.86, 2979.83, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.338714, -0.131354, 1.29746, 0.05, -0.541858, 0.270962, 0.691245, 0.919157, 1002.81, 4498.39, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.118281, -0.0445146, 1.60172, 0.05, -0.0123113, -0.0503009, -6.12837, 6.12858, 999.578, -675.66, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.0073, -0.220625, 1.3867, 0.05, -0.0230854, 0.276436, -0.77671, 0.82476, 1004.48, 7170.45, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.40822, 0.271943, 1.34618, 0.05, 0.423703, 0.166126, 0.38252, 0.594511, 1003.36, 5382.58, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.405803, -0.290515, 1.58646, 0.05, 0.258928, -0.396756, -6.2597, 6.2776, 1000.02, 39.4385, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.107274, -0.0861797, 1.60542, 0.05, -0.0156325, -0.0417761, -6.11451, 6.11467, 1000.2, 326.476, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
