x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.0353044, -0.0776407, 0.748351, 0.05, -0.0408098, 0.223591, -0.113447, 0.254024, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0145529, -0.0749124, 0.750961, 0.05, -0.0409057, 0.230033, -0.11835, 0.261907, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0136356, -0.0472968, 0.781663, 0.05, -0.041796, 0.273202, -0.157995, 0.318353, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0634917, -0.0500235, 0.779055, 0.05, -0.0417002, 0.266762, -0.153094, 0.310385, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.085162, -0.0803659, 0.745745, 0.05, -0.040714, 0.217153, -0.108548, 0.246162, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0569773, -0.107983, 0.71504, 0.05, -0.0398236, 0.173981, -0.0689, 0.191318, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00712084, -0.10526, 0.717645, 0.05, -0.0399193, 0.180417, -0.0737965, 0.198971, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0644101, -0.072184, 0.75357, 0.05, -0.0410016, 0.236476, -0.123254, 0.269803, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.047286, -0.0394526, 0.78983, 0.05, -0.0420593, 0.288315, -0.170549, 0.337612, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.00803312, -0.0169529, 0.814976, 0.05, -0.0427823, 0.322813, -0.202544, 0.383487, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0428313, -0.0107136, 0.822271, 0.05, -0.0429767, 0.330725, -0.210667, 0.39447, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0916791, -0.0224063, 0.80976, 0.05, -0.0425906, 0.309933, -0.192742, 0.367453, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.125422, -0.0488982, 0.780796, 0.05, -0.0417273, 0.266006, -0.153571, 0.309975, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.13502, -0.0830911, 0.743138, 0.05, -0.0406182, 0.210715, -0.103649, 0.238315, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.1179, -0.115824, 0.706878, 0.05, -0.0395604, 0.158874, -0.0563524, 0.173152, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
