x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0327695, 0.85502, 1.14458, 0.05, 0.0157983, 0.100979, -0.359702, 0.373941, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0799854, 0.838654, 1.14291, 0.05, 0.0164201, 0.103237, -0.364251, 0.378954, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0679538, 0.882447, 1.122, 0.05, 0.0126742, 0.103542, -0.361457, 0.376209, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0207397, 0.898815, 1.12367, 0.05, 0.0120522, 0.101284, -0.356908, 0.371197, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0144452, 0.871391, 1.14625, 0.05, 0.0151761, 0.0987213, -0.355153, 0.36893, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00241799, 0.827597, 1.16716, 0.05, 0.0189222, 0.098416, -0.357946, 0.371711, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0447948, 0.811225, 1.16549, 0.05, 0.0195445, 0.100673, -0.362496, 0.376723, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.127201, 0.822287, 1.14124, 0.05, 0.0170419, 0.105494, -0.368801, 0.383971, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.127916, 0.867791, 1.11658, 0.05, 0.0129089, 0.106545, -0.366982, 0.382353, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.103138, 0.909873, 1.09942, 0.05, 0.00955004, 0.106104, -0.363212, 0.378514, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0595058, 0.937258, 1.09436, 0.05, 0.00786532, 0.10429, -0.358503, 0.373447, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.00870994, 0.942609, 1.10276, 0.05, 0.0083061, 0.101589, -0.354114, 0.368492, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0356396, 0.924492, 1.12236, 0.05, 0.0107543, 0.0987244, -0.351223, 0.364993, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.06166, 0.887761, 1.14791, 0.05, 0.0145539, 0.0964637, -0.350603, 0.363923, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0623795, 0.842258, 1.17258, 0.05, 0.018687, 0.0954127, -0.352422, 0.365587, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0376055, 0.800174, 1.18974, 0.05, 0.022046, 0.0958531, -0.356191, 0.369521, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.00602442, 0.772785, 1.1948, 0.05, 0.0237311, 0.0976669, -0.360901, 0.374635, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
