x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.988045, -0.489764, 0.297479, 0.05, 0.0228865, -0.0906226, 0.171854, 0.195627, 1022.94, 36696.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.800662, 0.0932739, 1.44395, 0.05, 0.121208, -0.0423335, -0.495289, 0.511659, 1003.95, 6323.11, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.9831, -0.489426, 1.35722, 0.05, -0.213068, -0.0428736, -0.0306479, 0.219489, 995.858, -6627.85, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.990326, -0.49314, 0.581936, 0.05, -0.0258411, -0.0460622, 0.0854173, 0.100427, 1016.36, 26174.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0806249, 0.11758, 1.37458, 0.05, 0.197092, -0.0253427, 0.395545, 0.442655, 996.889, -4976.95, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.208367, 0.196965, 1.38811, 0.05, 0.13653, -0.00677919, 0.190998, 0.234876, 1001.73, 2762.34, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.989529, -0.490445, 1.01434, 0.05, -0.0281113, -0.0563583, -0.0271544, 0.0685848, 1006.91, 11050.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.00077912, 0.143651, 1.22192, 0.05, -0.0732207, 0.00432059, 0.081334, 0.109522, 1003.7, 5915.16, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.624641, 0.0379683, 1.26723, 0.05, -0.0539765, 0.0864318, -0.19136, 0.216801, 1001.74, 2790.79, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.057716, 0.0735594, 1.15728, 0.05, 0.0908471, 0.0443443, -0.000776028, 0.101095, 1001.23, 1973.51, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.985099, -0.502292, 1.30504, 0.05, 0.27545, 0.0165615, 0.472222, 0.546937, 995.079, -7874.17, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.00689246, 0.0801231, 1.1562, 0.05, 0.126925, 0.0827294, -0.0300787, 0.154463, 999.738, -418.947, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.995007, -0.399182, 1.38925, 0.05, 0.114339, -0.395505, -0.251959, 0.482681, 998.71, -2064.27, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.597942, 0.0836127, 1.3065, 0.05, 0.411133, 0.0835997, -0.191844, 0.461328, 998.731, -2030.15, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0226417, 0.163262, 1.26649, 0.05, 0.0280127, -0.00793283, 0.0694878, 0.0753405, 1000.2, 314.197, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.569715, 0.162432, 1.33133, 0.05, 0.0571095, 0.182355, -0.216362, 0.288664, 1002.11, 3371.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
