x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.989201, -0.488559, 0.13609, 0.05, -0.00111259, 0.0361341, 0.0934473, 0.100196, 1022.56, 36100.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.661439, -0.341123, 2.87682, 0.05, 0.406185, 0.323699, 0.105278, 0.529953, 1001.06, 1693.74, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.985919, -0.493706, 1.01751, 0.05, -0.031699, -0.00446572, -0.0133582, 0.0346873, 1004.26, 6823.14, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.986382, -0.492767, 0.321915, 0.05, -0.0548297, 0.0301944, 0.186234, 0.196472, 1011.81, 18895.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.396466, -0.141633, 3.45664, 0.05, 1.16166, 0.401782, 1.0967, 1.64731, 1001.28, 2040.65, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.519429, -0.327853, 2.84177, 0.05, 0.370506, 0.43187, -0.437487, 0.717761, 1000.32, 505.965, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.987932, -0.493703, 0.720181, 0.05, 0.00983693, 0.00619623, 0.0753643, 0.0762557, 1007.65, 12242.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.320627, -0.0850794, 3.18846, 0.05, 0.973255, 0.203701, 0.478779, 1.10361, 1002.35, 3762.59, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.624139, -0.308635, 2.53042, 0.05, 0.214651, 0.506822, -0.83167, 0.997306, 1000.03, 51.504, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.40502, -0.163347, 3.46947, 0.05, 1.09375, 0.487122, 1.11063, 1.63312, 1002.13, 3415.06, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.99667, -0.495724, 0.960871, 0.05, 0.0318673, 0.0107361, -0.0439201, 0.0553151, 1002.35, 3767.93, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.449756, -0.162402, 3.48942, 0.05, 1.12714, 0.48659, 1.10561, 1.65214, 999.679, -513.369, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.984579, -0.492301, 1.11472, 0.05, -0.00903549, -0.0014056, 0.000863257, 0.00918483, 1003.21, 5141.93, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.619563, -0.296782, 2.53773, 0.05, 0.231778, 0.502788, -0.849213, 1.01375, 1000.88, 1411.91, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.33298, -0.0778932, 3.21665, 0.05, 0.971989, 0.221274, 0.460194, 1.09795, 1002.85, 4555.72, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.591291, -0.273038, 2.61841, 0.05, 0.313422, 0.450474, -0.703697, 0.892385, 1000.2, 318.843, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.514146, -0.311077, 2.74884, 0.05, 0.549129, 0.307128, -0.464941, 0.78233, 999.707, -469.35, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.340941, -0.0798263, 3.20201, 0.05, 0.991518, 0.235077, 0.468363, 1.12149, 1000.21, 343.759, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.507349, -0.328198, 2.78695, 0.05, 0.481857, 0.33789, -0.324165, 0.671892, 1000.65, 1047.25, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.982899, -0.276013, 1.3395, 0.05, 0.0365777, 0.199678, -0.461671, 0.504331, 1002.19, 3497.95, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.989394, -0.157025, 3.05614, 0.05, -0.220035, -0.0153251, 0.777819, 0.808488, 1003.08, 4929.58, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.998885, -0.205761, 1.8474, 0.05, 0.0507212, 0.000495209, -0.896233, 0.897667, 999.446, -886.365, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.862665, -0.53708, 1.62281, 0.05, 0.0427617, 0.0519335, -0.121543, 0.138919, 1000.14, 216.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.868202, -0.259788, 2.95917, 0.05, 0.0113768, 0.31543, 0.237343, 0.394914, 997.929, -3314.16, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00706, -0.495361, 1.42014, 0.05, -0.0530594, -0.0282619, -0.291318, 0.297457, 1000.57, 905.229, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0625677, 0.298395, 3.20121, 0.05, 1.63593, 1.47648, 0.360313, 2.23295, 1005.69, 9109.25, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.637133, -0.0132323, 3.57238, 0.05, 0.19848, -0.321087, 1.48126, 1.5286, 998.982, -1628.34, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.02259, -0.195191, 1.65186, 0.05, 0.0316929, -0.0375169, -0.276189, 0.280521, 999.494, -810.299, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.60611, -0.274796, 2.5871, 0.05, 0.243007, 0.441342, -0.864252, 1.00038, 1000.1, 157.365, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.654106, -0.28853, 2.92213, 0.05, 0.43691, 0.206293, 0.208008, 0.526037, 999.531, -749.973, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.448413, -0.160392, 3.48891, 0.05, 1.07596, 0.441167, 1.12615, 1.61881, 999.612, -621.151, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.956096, -0.237911, 2.9327, 0.05, -0.0873937, -0.0817982, 0.0983383, 0.154916, 998.77, -1968.28, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
