x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.988835, -0.489838, 0.127488, 0.05, 0.0251408, -0.0600664, 0.0497967, 0.081974, 1029.45, 47121.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.647195, -0.288179, 2.77161, 0.05, 0.986479, 0.382477, 2.53985, 2.75141, 997.043, -4731.02, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.984247, -0.494878, 0.936969, 0.05, -0.0388813, 0.0578333, 0.340335, 0.347397, 1009.32, 14912.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.99003, -0.491293, 0.308509, 0.05, -0.0279734, 0.0196841, 0.0508745, 0.061304, 1013.66, 21851.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.988383, -0.0411748, 2.70058, 0.05, -0.267209, 0.953591, 1.819, 2.07111, 999.361, -1022.84, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.580502, -0.38354, 2.92895, 0.05, 1.21492, 0.343639, 2.99623, 3.25139, 994.984, -8026.33, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.992279, -0.491512, 0.675707, 0.05, 0.0691265, -0.0447021, 0.111261, 0.138404, 1011.03, 17648.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.671297, -0.300389, 2.76988, 0.05, 0.849878, 0.393076, 2.56997, 2.73524, 1003.99, 6387.75, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.489234, -0.440246, 2.14095, 0.05, 0.148175, -0.222624, -0.46242, 0.534181, 993.759, -9985.12, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.625437, -0.294944, 2.89843, 0.05, 1.04483, 0.408561, 2.7562, 2.97578, 1000.09, 137.961, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.996861, -0.496451, 0.815327, 0.05, -0.00870061, 0.0701369, 0.0450707, 0.0838228, 1008.01, 12823.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.562306, -0.341219, 2.95979, 0.05, 1.32711, 0.319003, 3.00936, 3.30443, 994.544, -8729.34, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.993481, -0.445438, 1.22847, 0.05, 0.114432, 0.0409423, 0.209636, 0.242319, 1003.32, 5317.93, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.54183, -0.461431, 2.64016, 0.05, 0.754688, 0.0737632, 1.91167, 2.05657, 996.871, -5006.07, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95007, -0.366273, 1.39254, 0.05, -0.00263017, 0.040273, 0.431419, 0.433302, 997.203, -4474.68, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.505921, -0.3697, 2.96451, 0.05, 1.24482, 0.433264, 2.92246, 3.20594, 1001.72, 2747.78, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.488563, -0.438834, 2.14093, 0.05, 0.0809763, -0.267919, -0.434597, 0.516926, 1000.14, 217.755, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.560634, -0.440086, 2.66837, 0.05, 0.743405, 0.139929, 1.98463, 2.12391, 1004.63, 7415.16, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.524492, -0.386622, 3.01426, 0.05, 0.935752, -0.132564, 3.07088, 3.21302, 1002.44, 3910.58, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
