x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.987517, -0.489481, 0.17576, 0.05, 0.00553779, 0.0226512, 0.0535637, 0.0584193, 1022.36, 35783.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.464343, -0.234532, 2.06077, 0.05, 0.483012, 0.201505, -4.04502, 4.07874, 1000.05, 83.4932, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991395, -0.493541, 1.03536, 0.05, 0.0465735, -0.0137257, 0.285183, 0.289286, 1001.26, 2022.22, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.988279, -0.491104, 0.357808, 0.05, -0.00526709, 0.0239213, 0.0980086, 0.101023, 1011.96, 19135.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0365849, 0.00390319, 3.12726, 0.05, -0.372067, 0.0622929, -2.2326, 2.26425, 998.916, -1733.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.343724, -0.166322, 1.81194, 0.05, 0.448271, 0.368567, -4.50727, 4.54448, 999.808, -306.804, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.985053, -0.494793, 0.75109, 0.05, -0.00430824, 0.00127679, 0.164259, 0.164321, 1006.94, 11102.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0347507, -0.03041, 2.50732, 0.05, 0.172188, -0.0412855, -3.72916, 3.73336, 1001, 1598.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.548516, -0.112489, 1.3854, 0.05, 0.238583, 0.624625, -0.974874, 1.18214, 1013.88, 22206, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0474618, -0.0139157, 3.12399, 0.05, -0.161933, -0.228422, -2.4094, 2.42561, 1001.14, 1828.39, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.994886, -0.493406, 0.974592, 0.05, -0.0357356, -0.0368906, 0.190482, 0.197285, 1003.73, 5970.51, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.113483, -0.0260341, 3.14263, 0.05, 0.0288915, 0.0708804, -2.81809, 2.81913, 1002.85, 4561.91, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.993786, -0.492859, 1.1515, 0.05, -0.0351805, -0.0518496, 0.509232, 0.513072, 1002.17, 3468.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.53795, -0.101498, 1.38157, 0.05, -0.21149, 0.50276, -2.19699, 2.26369, 987.977, -19237.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0291992, 0.0148093, 2.53047, 0.05, 0.312479, 0.109153, -4.23557, 4.24848, 1000.6, 961.726, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.483404, -0.0792215, 1.42192, 0.05, 0.943785, 0.466881, -2.80515, 2.99626, 1000.13, 211.014, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.296527, -0.180956, 1.73303, 0.05, 0.490302, 0.328548, -4.46633, 4.50516, 1000.57, 910.757, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0295395, 0.0110261, 2.52414, 0.05, 0.438534, 0.0324925, -4.11524, 4.13866, 999.016, -1574.35, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.314018, -0.177269, 1.7709, 0.05, 0.468984, 0.348202, -4.48817, 4.52602, 1000.69, 1097.45, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.93307, -0.240819, 1.27839, 0.05, 0.111912, -0.0590475, 0.0501215, 0.1361, 1001.75, 2802.37, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
