x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0130461, 0.286863, 1.01833, 0.05, -0.213339, 0.113012, 0.891724, 0.923828, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0550375, 0.26496, 1.03436, 0.05, -0.21962, 0.115187, 0.91115, 0.944296, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0551801, 0.313486, 1.02231, 0.05, -0.210925, 0.109626, 0.888839, 0.920077, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0131909, 0.335391, 1.00628, 0.05, -0.204644, 0.10745, 0.869413, 0.899613, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0289431, 0.30877, 1.00229, 0.05, -0.207057, 0.110837, 0.872297, 0.90336, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0290902, 0.260243, 1.01434, 0.05, -0.215751, 0.116399, 0.894607, 0.927588, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0128967, 0.238334, 1.03037, 0.05, -0.222033, 0.118575, 0.914035, 0.94806, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.097029, 0.243056, 1.05039, 0.05, -0.225901, 0.117362, 0.930575, 0.964767, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.110185, 0.292313, 1.04144, 0.05, -0.217805, 0.111613, 0.910823, 0.94313, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0973142, 0.34011, 1.0263, 0.05, -0.208512, 0.106239, 0.885953, 0.916339, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0618651, 0.37364, 1.00903, 0.05, -0.200513, 0.102679, 0.86263, 0.891559, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0133357, 0.383919, 0.994243, 0.05, -0.19595, 0.101888, 0.847102, 0.875419, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0352712, 0.368194, 0.985911, 0.05, -0.196046, 0.104078, 0.84353, 0.872243, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0709324, 0.330677, 0.986264, 0.05, -0.200775, 0.108662, 0.85287, 0.882896, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0840928, 0.281421, 0.995208, 0.05, -0.208871, 0.114411, 0.872621, 0.904536, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0712265, 0.233623, 1.01035, 0.05, -0.218164, 0.119785, 0.897491, 0.931361, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0357807, 0.20009, 1.02762, 0.05, -0.226164, 0.123345, 0.920815, 0.956172, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
