x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0341663, 0.531617, 0.880831, 0.05, -0.0469375, 0.208694, -0.313886, 0.379843, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0767994, 0.512223, 0.898332, 0.05, -0.0501736, 0.217917, -0.295782, 0.3708, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0774456, 0.555491, 0.873286, 0.05, -0.0453266, 0.203861, -0.31994, 0.382067, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0348149, 0.574886, 0.855784, 0.05, -0.0420905, 0.194638, -0.338043, 0.392338, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00846442, 0.551015, 0.863328, 0.05, -0.043701, 0.19947, -0.331991, 0.389764, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00911522, 0.507746, 0.888374, 0.05, -0.0485479, 0.213526, -0.307834, 0.377773, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0335132, 0.488347, 0.905877, 0.05, -0.0517844, 0.222751, -0.289728, 0.36911, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.119433, 0.492829, 0.915833, 0.05, -0.0534097, 0.22714, -0.277678, 0.362699, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.133369, 0.53679, 0.892327, 0.05, -0.0488142, 0.213763, -0.299972, 0.371565, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.120725, 0.579365, 0.865741, 0.05, -0.0437158, 0.199027, -0.325993, 0.384441, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0848894, 0.609147, 0.843197, 0.05, -0.0394807, 0.186882, -0.348771, 0.397649, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0354634, 0.618156, 0.830737, 0.05, -0.0372434, 0.180581, -0.362201, 0.406431, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0143101, 0.603978, 0.831699, 0.05, -0.0376036, 0.181813, -0.362686, 0.407445, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0510952, 0.570412, 0.845825, 0.05, -0.0404646, 0.190246, -0.350096, 0.400498, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0650358, 0.526452, 0.86933, 0.05, -0.0450599, 0.203623, -0.327804, 0.38852, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0523968, 0.483876, 0.895917, 0.05, -0.0501583, 0.218359, -0.301782, 0.375858, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0165646, 0.454091, 0.918461, 0.05, -0.0543937, 0.230505, -0.279004, 0.36597, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0328601, 0.445078, 0.930923, 0.05, -0.0566313, 0.236807, -0.265571, 0.360295, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
