x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.988623, -0.487386, 0.168097, 0.05, -0.0134296, 0.00337301, -0.00281494, 0.0141299, 1027.13, 43409.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.367578, -0.158262, 3.10428, 0.05, 0.879617, 0.422114, -0.514628, 1.10306, 999.913, -139.733, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.985305, -0.492774, 0.95723, 0.05, -0.0222459, 0.0136091, 0.0328052, 0.0419078, 1010.1, 16160.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.987984, -0.491962, 0.347741, 0.05, 0.00977434, 0.000977712, 0.0733354, 0.0739904, 1014.39, 23017.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.0004, 0.103779, 2.74013, 0.05, -0.0204549, 0.0933555, -0.787264, 0.793043, 998.956, -1669.99, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.186931, -0.253291, 3.39052, 0.05, 1.19742, 0.388355, -0.130452, 1.26556, 1001.41, 2249.17, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.989636, -0.493209, 0.69641, 0.05, -0.00632048, 0.00108031, 0.0812365, 0.0814892, 1010.92, 17471.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.387264, -0.174157, 3.11552, 0.05, 0.8873, 0.417618, -0.507692, 1.10429, 999.665, -536.292, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.426968, -0.481038, 1.57838, 0.05, 0.114111, -0.0048941, -2.91888, 2.92111, 1001.63, 2602.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.469078, -0.428816, 3.38778, 0.05, 0.356853, -0.801371, 0.00866997, 0.877277, 1000.06, 98.3491, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.99655, -0.496112, 0.833293, 0.05, 0.0125286, -0.0253995, 0.0528704, 0.0599781, 1007.63, 12215.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.165327, -0.211142, 3.42845, 0.05, 1.19561, 0.401841, -0.108416, 1.26598, 1000.48, 775.627, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991267, -0.447211, 1.23034, 0.05, 0.0342633, 0.0152802, -0.0524823, 0.0645123, 1003.64, 5816.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.298665, -0.425876, 2.78413, 0.05, 0.776375, 0.107769, -1.108, 1.35721, 999.781, -349.935, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.925904, -0.320116, 1.29799, 0.05, 0.0674865, 0.320736, -0.632176, 0.712091, 1000.04, 69.1484, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.130578, -0.251838, 3.43061, 0.05, 1.17876, 0.364998, -0.0892405, 1.2372, 1000.22, 357.646, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.426654, -0.479998, 1.57608, 0.05, 0.141833, -0.0311397, -3.02482, 3.0283, 996.677, -5316.52, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.319927, -0.40435, 2.808, 0.05, 0.7584, 0.113498, -1.10431, 1.34445, 1000.27, 437.755, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.159293, -0.393721, 3.44675, 0.05, 1.13189, -0.0381318, -0.252053, 1.16024, 1000.55, 880.637, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.998559, -0.324487, 1.32133, 0.05, -0.0206583, 0.13131, -0.342932, 0.367792, 1001.59, 2546.23, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.293167, -0.343692, 2.75737, 0.05, 0.78718, 0.0743472, -1.24867, 1.47796, 1001.12, 1784.63, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.982186, 0.211339, 2.76273, 0.05, -0.0336294, 0.531668, -1.35658, 1.45743, 999.756, -390.832, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.272877, -0.414746, 2.82313, 0.05, 0.751824, 0.0511098, -1.06271, 1.30277, 1000.17, 278.821, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.823591, -0.38221, 1.86453, 0.05, 0.105447, -0.19365, -2.45786, 2.46773, 999.498, -803.723, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.775471, -0.513074, 1.836, 0.05, -0.000848972, 0.00562567, -0.433449, 0.433487, 1000.11, 180.73, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.02978, -0.183432, 1.52622, 0.05, -0.0127674, 0.0668178, -0.110086, 0.129408, 1000.67, 1068.64, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.14396, -0.269391, 3.43649, 0.05, 1.1703, 0.383304, -0.103011, 1.23578, 1000.04, 71.4817, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.983615, 0.209164, 2.77139, 0.05, -0.0357932, 0.541415, -1.33038, 1.43677, 997.556, -3909.98, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.261954, -0.42108, 2.8152, 0.05, 0.730315, 0.0669483, -1.0437, 1.2756, 999.402, -956.146, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.944268, -0.400024, 1.49279, 0.05, 0.410934, 0.37038, -1.77555, 1.85974, 1000.54, 869.985, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.116054, -0.230398, 3.4124, 0.05, 1.21786, 0.405166, -0.122271, 1.2893, 999.866, -213.621, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.935389, -0.467069, 1.44386, 0.05, 0.204236, -0.0459534, -0.926838, 0.950186, 1000.1, 164.993, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.161431, -0.410788, 3.46224, 0.05, 1.12359, -0.0386299, -0.28898, 1.1608, 999.294, -1130.31, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.969697, 0.0768341, 1.49024, 0.05, -0.0361874, -0.665548, -2.26126, 2.35744, 1000.61, 968.166, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.465718, -0.43424, 3.35123, 0.05, 0.591542, -0.843194, 0.151179, 1.04103, 994.991, -8014.09, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.952032, -0.488763, 1.62033, 0.05, -0.0723484, -0.128543, -2.07567, 2.08091, 1000.53, 840.11, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.954969, -0.496356, 1.64722, 0.05, 0.00675404, -0.13125, -1.80534, 1.81012, 1000.48, 766.497, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.493275, -0.11586, 3.05821, 0.05, 0.867379, 0.508023, -0.408415, 1.08501, 999.926, -117.863, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.980273, 0.103067, 1.51875, 0.05, -0.0747895, 0.337404, -2.09797, 2.12624, 999.04, -1535.41, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.490724, -0.131433, 3.14692, 0.05, 0.8751, 0.597161, -0.380002, 1.12552, 999.652, -557.503, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.161434, -0.439138, 3.47553, 0.05, 1.11568, -0.044848, -0.29999, 1.15618, 999.746, -405.996, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.909152, -0.429186, 1.89048, 0.05, 0.115101, 0.0549727, -2.51948, 2.52271, 1000.01, 16.2549, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.172215, -0.226235, 3.40431, 0.05, 1.19921, 0.402278, -0.109106, 1.26958, 1001.3, 2074.67, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.440581, -0.124601, 3.16072, 0.05, 0.858258, 0.589388, -0.37282, 1.10588, 999.772, -364.404, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.479637, -0.144811, 3.17965, 0.05, 0.870486, 0.592088, -0.36324, 1.11367, 999.962, -61.0835, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.925614, -0.525631, 1.95301, 0.05, 0.0157264, 0.00380617, -0.195275, 0.195944, 999.891, -174.929, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.456032, -0.114747, 3.17618, 0.05, 0.865791, 0.589178, -0.380464, 1.11422, 999.787, -341.075, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.367078, -0.204504, 3.10742, 0.05, 0.886742, 0.421359, -0.518597, 1.11031, 999.972, -45.4358, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.886549, 0.169457, 1.48226, 0.05, 1.18401, 1.00971, -0.744329, 1.72494, 1001.78, 2853.63, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.87178, -0.420508, 1.81861, 0.05, 0.258762, -0.123239, -2.44377, 2.46052, 1000.78, 1246.86, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.784763, -0.302081, 1.71599, 0.05, 0.208184, -0.108084, -2.56548, 2.57618, 998.473, -2443.64, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.994698, -0.448295, 0.105745, 0.05, -0.0117521, 0.0554171, -0.0415519, 0.0702547, 1015.8, 25283.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.99381, -0.493697, 0.235718, 0.05, -0.00679074, -0.0112434, 0.0187764, 0.0229147, 1014.41, 23053.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.992954, -0.447125, 0.251884, 0.05, 0.013407, -0.0588607, 0.178368, 0.188307, 1010.85, 17356.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.93799, -0.453163, 0.187007, 0.05, 0.00896717, -0.0247416, 0.12661, 0.129317, 1009.3, 14877.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.999693, -0.439266, 0.31258, 0.05, -0.00863797, 0.00976079, 0.0903997, 0.0913345, 1009.67, 15467.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.992373, -0.494666, 0.405452, 0.05, -0.00866666, 0.0197181, 0.0383609, 0.043994, 1011.68, 18684.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.935007, -0.448344, 0.365146, 0.05, 0.0190594, 0.0259249, 0.00677043, 0.0328816, 1009.49, 15176.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.993179, -0.496849, 0.460202, 0.05, -0.00276635, 0.00470572, 0.0258567, 0.0264266, 1009.29, 14857.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991249, -0.491558, 0.515111, 0.05, -0.0213402, -0.00752555, 0.0528658, 0.0575051, 1012.58, 20134.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.99584, -0.445723, 0.670114, 0.05, -0.0183136, 0.00721554, 0.0278239, 0.0340826, 1010.81, 17303.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.939891, -0.443413, 0.644758, 0.05, -0.0202889, 0.00545988, -0.00424091, 0.0214344, 1005.83, 9330.63, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.999441, -0.432794, 0.616198, 0.05, 0.011965, 0.0114038, 0.00833953, 0.0185137, 1007.63, 12204.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.980892, -0.458091, 0.85284, 0.05, -0.0484035, 0.0883246, -0.0122398, 0.101459, 1001.43, 2283.23, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00189, -0.41757, 0.856576, 0.05, 0.0282785, 0.0464573, 0.00240646, 0.0544403, 1005.94, 9503.51, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.998961, -0.401187, 0.744222, 0.05, -0.0213091, 0.00563713, 0.00246907, 0.02218, 1007.72, 12344.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.99374, -0.364289, 1.06116, 0.05, 0.00763091, -0.0809254, -0.0305347, 0.0868304, 1006.59, 10544.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.998373, -0.430316, 0.970576, 0.05, 0.00490495, -0.0341717, -0.000810518, 0.0345314, 1006.07, 9705.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.992946, -0.372311, 1.2858, 0.05, 0.0168267, 0.120245, -0.214196, 0.246215, 1003.53, 5651.34, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.957014, -0.443378, 0.868338, 0.05, 0.0479995, -0.0768289, -0.0418126, 0.0997744, 1005.1, 8164.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.950004, -0.39562, 0.831872, 0.05, 0.0582475, 0.00480651, -0.0407014, 0.0712213, 1004.53, 7248.34, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.350521, -0.201019, 3.12315, 0.05, 0.879708, 0.425795, -0.521496, 1.10777, 999.817, -293.165, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.996007, -0.444341, 1.04198, 0.05, 0.0376184, -0.00597859, -0.0410992, 0.056036, 1005.21, 8330.84, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
