x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.98953, -0.486625, 0.474811, 0.05, 0.0298164, -0.0295816, 0.306732, 0.309594, 1022.08, 35327.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.693878, 0.085742, 1.41336, 0.05, 0.156371, -0.0917824, -0.36705, 0.409391, 997.954, -3273.85, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.883455, -0.381393, 1.39349, 0.05, 0.479504, 0.0137875, 0.430868, 0.644796, 973.784, -41946.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.988953, -0.492264, 0.825475, 0.05, -0.0981951, 0.108869, 0.118205, 0.188327, 1005.44, 8707.97, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0617822, 0.223292, 1.39719, 0.05, -0.0782926, 0.0433618, 0.0292402, 0.094154, 997.472, -4044.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.187566, 0.265414, 1.38034, 0.05, -0.00161944, 0.103964, 0.101768, 0.145492, 1003.45, 5524.81, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.981132, -0.487748, 1.31462, 0.05, -2.84192, -0.111408, 0.681706, 2.92466, 1094.68, 151486, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0036805, 0.246185, 1.11482, 0.05, 0.0508569, 0.2015, -0.0459523, 0.212839, 1003.47, 5551.02, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.606607, 0.10338, 1.12222, 0.05, 0.111218, 0.0276889, -0.051809, 0.125779, 999.568, -691.787, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0352493, 0.203705, 1.01311, 0.05, 0.0614259, 0.175653, -0.0906389, 0.206984, 1004.61, 7376.55, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.904792, -0.495563, 1.40111, 0.05, 0.54777, -0.176514, 1.32473, 1.44434, 969.743, -48411.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.00195313, 0.18659, 0.98574, 0.05, 0.0967769, 0.275982, -0.115478, 0.314432, 1002.88, 4602.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.937639, -0.340459, 1.35964, 0.05, -0.276265, 0.716123, -0.197265, 0.792507, 1005.57, 8916.14, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.579914, 0.146918, 1.18106, 0.05, 0.00260991, 0.0388532, -0.0864847, 0.0948472, 1000.49, 791.384, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.025551, 0.246624, 1.20446, 0.05, 0.148759, 0.0394618, -0.186492, 0.241797, 1000.98, 1575.94, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.555729, 0.219478, 1.23771, 0.05, -0.110565, 0.109711, -0.0607347, 0.167182, 1007.36, 11780.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.170607, 0.144117, 1.28676, 0.05, 0.087413, 0.0857284, -0.0706537, 0.141359, 1001.12, 1789.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0519296, 0.20958, 1.22239, 0.05, 0.0220452, -0.0334799, -0.0805989, 0.0900171, 998.664, -2138.26, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.367076, 0.418247, 1.19354, 0.05, -0.0567159, 0.0899145, -0.0612774, 0.122704, 995.628, -6994.73, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.814483, -0.0358311, 1.30473, 0.05, -0.0629622, -0.263708, -0.25042, 0.369075, 1001.25, 1992.82, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.976812, -0.210306, 1.3958, 0.05, 0.200683, -0.0612593, 0.326003, 0.387691, 1012, 19192.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.907879, -0.0768919, 1.37216, 0.05, -0.317135, -0.946132, 0.00933373, 0.997912, 996.252, -5997.11, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.939221, -0.550468, 1.57741, 0.05, 0.00059072, -1.63078e-05, -0.0373567, 0.0373614, 1000, 0.100909, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.567, 0.301761, 1.38648, 0.05, -0.00305371, 0.0440921, -0.148604, 0.155037, 998.603, -2234.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.763959, -0.12962, 1.35336, 0.05, 0.0844742, 0.130541, -0.105596, 0.187955, 998.819, -1889.91, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.96671, 0.329212, 1.37055, 0.05, 0.647436, 0.220045, 0.358992, 0.772314, 1022.98, 36767.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.307167, 0.0908642, 1.38897, 0.05, 0.0952128, 0.014438, 0.0964002, 0.136261, 995.97, -6448.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.05178, -0.0477676, 1.30658, 0.05, -0.46652, 0.092273, -0.248684, 0.536656, 1041.81, 66888.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.538413, 0.127992, 1.22967, 0.05, -0.0400415, -0.0939985, 0.0983711, 0.141831, 1000.39, 617.496, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.180321, 0.226707, 1.25247, 0.05, 0.0944651, 0.0393046, -0.0389936, 0.109494, 997.582, -3868.57, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0442412, 0.186782, 1.15531, 0.05, 0.0349519, 0.110079, 0.0158906, 0.116583, 1002.64, 4230.35, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.915324, -0.038093, 1.31501, 0.05, -0.216142, -0.0685746, -0.117915, 0.255585, 997.092, -4652.85, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.309208, 0.347199, 1.04771, 0.05, -0.0308799, 0.201098, -0.131599, 0.242306, 1003.52, 5626.05, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
