x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.989597, -0.489246, 0.284879, 0.05, -0.00426377, -0.0460273, 0.0237486, 0.0519681, 1027.65, 44247.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.824093, 0.102986, 1.45928, 0.05, 0.286314, 0.0838345, 0.183498, 0.35025, 998.929, -1713.57, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.977362, -0.496421, 1.33941, 0.05, 0.07033, -0.746442, 0.309799, 0.811232, 997.917, -3332.94, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991675, -0.492205, 0.550916, 0.05, 0.093473, 0.058825, 0.247025, 0.27059, 1007.79, 12462.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0974066, 0.0968834, 1.34348, 0.05, 0.0845815, 0.274055, -0.000470755, 0.286811, 997.107, -4628.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.224314, 0.179537, 1.36936, 0.05, -0.00213205, 0.121131, -0.0292013, 0.124619, 1004.51, 7210.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.988731, -0.491428, 0.992097, 0.05, -0.155954, 0.00597008, 0.324007, 0.359636, 1013.23, 21161.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.00250321, 0.121711, 1.22191, 0.05, -0.0584005, 0.182021, 0.0425265, 0.195834, 1003.38, 5405.24, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.633191, 0.0273557, 1.28869, 0.05, -0.0233506, 0.231273, 0.00744776, 0.232568, 997.989, -3217.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0665073, 0.0561289, 1.16341, 0.05, 0.0227562, 0.103134, -0.121767, 0.161188, 1001.98, 3166.22, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.996621, -0.498013, 1.28254, 0.05, -0.264519, -0.163217, 0.568342, 0.647783, 1012.24, 19581.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.015219, 0.0643629, 1.16241, 0.05, -0.0469628, 0.145846, -0.0919747, 0.178706, 999.491, -814.574, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.996872, -0.387153, 1.39856, 0.05, -0.123528, 0.111676, -0.244853, 0.296115, 1004.8, 7673, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.608591, 0.0773915, 1.32251, 0.05, -0.198045, 0.186675, -0.0417435, 0.275339, 1008.32, 13308.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0242278, 0.148084, 1.2613, 0.05, 0.0685166, 0.164034, -0.0129562, 0.17824, 997.216, -4454.34, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
