x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.987985, -0.485811, 0.459066, 0.05, 0.00271841, 0.00436922, 0.113601, 0.113717, 1017.1, 27352.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.707996, 0.0981484, 1.41128, 0.05, 0.233925, -0.191207, 0.0989744, 0.317926, 1007.22, 11546, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.891718, -0.393606, 1.37939, 0.05, 0.000645807, 0.044413, -0.0340789, 0.0559848, 994.468, -8850.84, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.989665, -0.491758, 0.809611, 0.05, 0.0434876, 0.0285581, 0.27272, 0.277639, 1008.3, 13284.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0589794, 0.218565, 1.39614, 0.05, 0.152134, 0.180448, 0.123857, 0.266546, 1004.17, 6679.78, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.188326, 0.262111, 1.38285, 0.05, 0.0935066, 0.0156898, 0.0435772, 0.104349, 1004.68, 7495.36, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.993569, -0.487661, 1.28079, 0.05, -0.0712678, 0.00648307, 0.370537, 0.377384, 1005.49, 8790.65, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.00527927, 0.239221, 1.12273, 0.05, -0.147733, 0.0286487, -0.214542, 0.262058, 1011.29, 18065.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.611808, 0.098366, 1.13417, 0.05, -0.00572645, 0.0795739, -0.0247938, 0.0835436, 998.981, -1631.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0371826, 0.194647, 1.02595, 0.05, 0.0626453, 0.0721243, 0.0465063, 0.106251, 1005.47, 8757.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.907692, -0.492707, 1.39693, 0.05, 0.0683328, -0.00555319, -0.0939742, 0.116324, 1002.09, 3337.91, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.00164039, 0.178311, 1.00076, 0.05, -0.125052, 0.0205679, -0.102746, 0.16315, 1005.24, 8387.53, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.952794, -0.350833, 1.35528, 0.05, 0.283673, -0.144989, -0.7984, 0.859613, 988.618, -18211.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.584361, 0.142992, 1.19316, 0.05, 0.0633081, 0.086138, -0.169795, 0.200644, 998.731, -2031.08, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0264839, 0.241564, 1.20978, 0.05, -0.414315, -0.155791, 0.0921576, 0.452129, 996.415, -5736.61, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.557644, 0.218009, 1.24875, 0.05, 0.0565294, 0.0655499, -0.0443158, 0.0972433, 1001.05, 1681.46, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.174479, 0.139445, 1.2919, 0.05, -0.0710487, 0.0104614, 0.0296603, 0.0776987, 999.678, -514.66, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.053318, 0.202724, 1.22786, 0.05, 0.240976, 0.204922, -0.0321737, 0.317958, 1010.44, 16707.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.369085, 0.412009, 1.2019, 0.05, -0.00454621, 0.221385, -0.0433127, 0.225628, 998.217, -2853.09, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
