x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0597668, 0.732258, 0.912907, 0.05, 0.00580705, 0.13042, -0.320392, 0.345969, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.105772, 0.71318, 0.917328, 0.05, 0.00639327, 0.132374, -0.318063, 0.344569, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0988414, 0.756375, 0.89312, 0.05, 0.00429304, 0.126115, -0.328629, 0.352024, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0528382, 0.775454, 0.888698, 0.05, 0.00370673, 0.124161, -0.330959, 0.353502, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0137632, 0.751339, 0.908484, 0.05, 0.00522062, 0.128466, -0.322722, 0.347391, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0206893, 0.708144, 0.932693, 0.05, 0.0073209, 0.134725, -0.312156, 0.340067, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0666908, 0.689061, 0.937117, 0.05, 0.00790741, 0.136679, -0.309825, 0.338726, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.151777, 0.694102, 0.921748, 0.05, 0.0069795, 0.134327, -0.315734, 0.343191, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.158008, 0.738076, 0.895163, 0.05, 0.00473576, 0.127705, -0.327214, 0.351283, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.137916, 0.780492, 0.873332, 0.05, 0.00277904, 0.12181, -0.336866, 0.358224, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0968855, 0.809984, 0.862105, 0.05, 0.00163363, 0.118222, -0.342105, 0.36196, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0459096, 0.81865, 0.864489, 0.05, 0.00160642, 0.117902, -0.341526, 0.361308, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00135349, 0.804169, 0.879846, 0.05, 0.0027047, 0.120937, -0.335284, 0.356439, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
