Time,x,y,z,q0,q1,q2,q3,Vx,Vy,Vz,Fx,Fy,Fz,Tx,Ty,Tz
0.0015,0.5,0.5,2.34999,1,1.85572e-09,3.76851e-10,-1.92133e-11,-9.69205e-08,-1.35482e-08,-0.0144373,-0.000740146,-0.000523425,-0.15503,0.000601077,0.000143113,-1.03036e-05
0.0016,0.5,0.5,2.34999,1,2.01141e-09,4.09176e-10,-2.09785e-11,-9.96722e-08,-1.54924e-08,-0.0154189,-0.00077722,-0.000550767,-0.162736,0.000629088,0.000150407,-1.0814e-05
0.0017,0.5,0.5,2.34999,1,2.17169e-09,4.42593e-10,-2.28222e-11,-1.0257e-07,-1.75437e-08,-0.0164005,-0.00081193,-0.00057661,-0.169963,0.000654962,0.000157255,-1.12899e-05
0.0018,0.5,0.5,2.34998,1,2.33677e-09,4.77159e-10,-2.47485e-11,-1.05604e-07,-1.96963e-08,-0.0173822,-0.00084419,-0.000600895,-0.176693,0.000678623,0.00016364,-1.17298e-05
0.0019,0.5,0.5,2.34998,1,2.50684e-09,5.12924e-10,-2.67609e-11,-1.08766e-07,-2.19444e-08,-0.0183638,-0.000873918,-0.00062357,-0.182907,0.000699999,0.000169547,-1.21328e-05
0.002,0.5,0.5,2.34998,1,2.6821e-09,5.49938e-10,-2.88629e-11,-1.12046e-07,-2.42822e-08,-0.0193455,-0.00090105,-0.000644586,-0.188591,0.000719034,0.000174962,-1.24978e-05
0.0021,0.5,0.5,2.34998,1,2.86269e-09,5.88246e-10,-3.10574e-11,-1.15435e-07,-2.67035e-08,-0.0203272,-0.00092553,-0.000663905,-0.193732,0.000735679,0.000179875,-1.2824e-05
0.0022,0.5,0.5,2.34998,1,3.04878e-09,6.27889e-10,-3.33473e-11,-1.18923e-07,-2.92019e-08,-0.0213089,-0.000947311,-0.00068149,-0.198321,0.000749895,0.000184275,-1.31108e-05
0.0023,0.5,0.5,2.34997,1,3.24047e-09,6.68905e-10,-3.57351e-11,-1.22498e-07,-3.17707e-08,-0.0222907,-0.000966359,-0.000697312,-0.202348,0.000761654,0.000188157,-1.33578e-05
0.0024,0.5,0.5,2.34997,1,3.43789e-09,7.11327e-10,-3.82229e-11,-1.26152e-07,-3.44034e-08,-0.0232725,-0.000982649,-0.00071135,-0.205806,0.000770938,0.000191513,-1.35645e-05
0.0025,0.5,0.5,2.34997,1,3.64112e-09,7.55186e-10,-4.08126e-11,-1.29874e-07,-3.70931e-08,-0.0242542,-0.000996168,-0.000723587,-0.208692,0.00077774,0.000194341,-1.37309e-05
0.0026,0.5,0.5,2.34997,1,3.85024e-09,8.00506e-10,-4.35059e-11,-1.33652e-07,-3.9833e-08,-0.025236,-0.00100691,-0.000734012,-0.211002,0.00078206,0.000196639,-1.38569e-05
0.0027,0.5,0.5,2.34996,1,4.06529e-09,8.47309e-10,-4.63039e-11,-1.37477e-07,-4.26162e-08,-0.0262178,-0.00101489,-0.000742621,-0.212737,0.000783911,0.000198407,-1.39426e-05
0.0028,0.5,0.5,2.34996,1,4.2863e-09,8.95613e-10,-4.92078e-11,-1.41338e-07,-4.54358e-08,-0.0271996,-0.00102011,-0.000749417,-0.213899,0.000783317,0.000199648,-1.39883e-05
0.0029,0.5,0.5,2.34996,1,4.5133e-09,9.45431e-10,-5.2218e-11,-1.45223e-07,-4.82849e-08,-0.0281815,-0.00102262,-0.000754407,-0.214491,0.000780308,0.000200367,-1.39946e-05
0.003,0.5,0.5,2.34996,1,4.74628e-09,9.96774e-10,-5.5335e-11,-1.49124e-07,-5.11565e-08,-0.0291633,-0.00102244,-0.000757604,-0.214519,0.000774925,0.000200569,-1.39619e-05
0.0031,0.5,0.5,2.34995,1,4.98522e-09,1.04965e-09,-5.85588e-11,-1.53029e-07,-5.40437e-08,-0.0301451,-0.00101963,-0.00075903,-0.213991,0.000767221,0.000200262,-1.38909e-05
0.0032,0.5,0.5,2.34995,1,5.23006e-09,1.10405e-09,-6.18892e-11,-1.56929e-07,-5.69398e-08,-0.0311269,-0.00101424,-0.000758708,-0.212917,0.000757254,0.000199455,-1.37826e-05
0.0033,0.5,0.5,2.34995,1,5.48077e-09,1.15998e-09,-6.53256e-11,-1.60813e-07,-5.98381e-08,-0.0321087,-0.00100634,-0.00075667,-0.211309,0.000745093,0.000198161,-1.3638e-05
0.0034,0.5,0.5,2.34994,1,5.73725e-09,1.21743e-09,-6.88672e-11,-1.64671e-07,-6.27319e-08,-0.0330905,-0.000995996,-0.000752951,-0.20918,0.000730814,0.000196392,-1.34581e-05
0.0035,0.5,0.5,2.34994,1,5.99942e-09,1.2764e-09,-7.25129e-11,-1.68495e-07,-6.56147e-08,-0.0340723,-0.000983301,-0.000747592,-0.206544,0.000714501,0.000194163,-1.32441e-05
0.0036,0.5,0.5,2.34994,1,6.26717e-09,1.33687e-09,-7.62614e-11,-1.72275e-07,-6.84802e-08,-0.0350541,-0.000968342,-0.00074064,-0.20342,0.000696246,0.000191489,-1.29975e-05
0.0037,0.5,0.5,2.34993,1,6.54038e-09,1.39881e-09,-8.01109e-11,-1.76002e-07,-7.13223e-08,-0.0360359,-0.000951217,-0.000732144,-0.199824,0.000676146,0.000188387,-1.27197e-05
0.0038,0.5,0.5,2.34993,1,6.81889e-09,1.46222e-09,-8.40597e-11,-1.79668e-07,-7.41348e-08,-0.0370177,-0.00093203,-0.000722159,-0.195777,0.000654308,0.000184878,-1.24121e-05
0.0039,0.5,0.5,2.34993,1,7.10258e-09,1.52707e-09,-8.81056e-11,-1.83264e-07,-7.69121e-08,-0.0379994,-0.000910892,-0.000710743,-0.1913,0.00063084,0.000180979,-1.20765e-05
0.004,0.5,0.5,2.34992,1,7.39125e-09,1.59333e-09,-9.22463e-11,-1.86784e-07,-7.96486e-08,-0.0389812,-0.000887918,-0.000697959,-0.186415,0.000605858,0.000176712,-1.17145e-05
0.0041,0.5,0.5,2.34992,1,7.68474e-09,1.66097e-09,-9.64791e-11,-1.90219e-07,-8.23387e-08,-0.0399629,-0.00086323,-0.000683873,-0.181146,0.000579485,0.0001721,-1.1328e-05
0.0042,0.5,0.5,2.34991,1,7.98286e-09,1.72996e-09,-1.00801e-10,-1.93563e-07,-8.49775e-08,-0.0409446,-0.000836952,-0.000668553,-0.175517,0.00055184,0.000167163,-1.09187e-05
0.0043,0.5,0.5,2.34991,1,8.2854e-09,1.80027e-09,-1.0521e-10,-1.96809e-07,-8.75601e-08,-0.0419263,-0.000809212,-0.000652071,-0.169553,0.000523054,0.000161926,-1.04884e-05
0.0044,0.5,0.5,2.34991,1,8.59215e-09,1.87185e-09,-1.09702e-10,-1.99953e-07,-9.0082e-08,-0.0429079,-0.000780143,-0.0006345,-0.16328,0.000493257,0.000156413,-1.00393e-05
0.0045,0.5,0.5,2.3499,1,8.9029e-09,1.94467e-09,-1.14274e-10,-2.02988e-07,-9.25388e-08,-0.0438896,-0.000749879,-0.000615917,-0.156725,0.00046258,0.000150648,-9.57313e-06
0.0046,0.5,0.5,2.3499,1,9.21741e-09,2.01868e-09,-1.18923e-10,-2.0591e-07,-9.49267e-08,-0.0448712,-0.000718556,-0.000596401,-0.149916,0.000431158,0.000144656,-9.09195e-06
0.0047,0.5,0.5,2.34989,1,9.53545e-09,2.09384e-09,-1.23645e-10,-2.08714e-07,-9.72417e-08,-0.0458528,-0.000686311,-0.000576029,-0.142881,0.000399127,0.000138463,-8.59777e-06
0.0048,0.5,0.5,2.34989,1,9.85679e-09,2.17011e-09,-1.28437e-10,-2.11397e-07,-9.94806e-08,-0.0468343,-0.00065328,-0.000554883,-0.135647,0.000366621,0.000132094,-8.09257e-06
0.0049,0.5,0.5,2.34988,1,1.01812e-08,2.24743e-09,-1.33294e-10,-2.13955e-07,-1.0164e-07,-0.0478159,-0.000619603,-0.000533043,-0.128242,0.000333775,0.000125573,-7.57835e-06
0.005,0.5,0.5,2.34988,1,1.05084e-08,2.32576e-09,-1.38212e-10,-2.16385e-07,-1.03718e-07,-0.0487974,-0.000585414,-0.000510591,-0.120696,0.000300723,0.000118928,-7.0571e-06
0.0051,0.5,0.5,2.34987,1,1.08381e-08,2.40505e-09,-1.43189e-10,-2.18687e-07,-1.05711e-07,-0.0497788,-0.000550851,-0.00048761,-0.113036,0.000267599,0.000112183,-6.53078e-06
0.0052,0.5,0.5,2.34987,1,1.11701e-08,2.48525e-09,-1.4822e-10,-2.20856e-07,-1.07617e-07,-0.0507603,-0.000516045,-0.000464179,-0.105291,0.000234533,0.000105362,-6.00133e-06
0.0053,0.5,0.5,2.34986,1,1.15042e-08,2.56631e-09,-1.533e-10,-2.22894e-07,-1.09435e-07,-0.0517417,-0.000481129,-0.000440381,-0.0974876,0.000201652,9.84917e-05,-5.47066e-06
0.0054,0.5,0.5,2.34986,1,1.18401e-08,2.64817e-09,-1.58426e-10,-2.24798e-07,-1.11162e-07,-0.0527231,-0.000446229,-0.000416295,-0.0896542,0.000169081,9.15949e-05,-4.94061e-06
0.0055,0.5,0.5,2.34985,1,1.21775e-08,2.73078e-09,-1.63594e-10,-2.26569e-07,-1.12798e-07,-0.0537045,-0.00041147,-0.000392001,-0.0818176,0.000136942,8.46957e-05,-4.41299e-06
0.0056,0.5,0.5,2.34985,1,1.25162e-08,2.8141e-09,-1.688e-10,-2.28207e-07,-1.14342e-07,-0.0546858,-0.000376974,-0.000367575,-0.0740041,0.000105352,7.7817e-05,-3.88955e-06
0.0057,0.5,0.5,2.34984,1,1.28559e-08,2.89806e-09,-1.7404e-10,-2.29713e-07,-1.15792e-07,-0.0556671,-0.000342855,-0.000343093,-0.0662395,7.4422e-05,7.09812e-05,-3.37197e-06
0.0058,0.5,0.5,2.34984,1,1.31965e-08,2.98261e-09,-1.79309e-10,-2.31088e-07,-1.17149e-07,-0.0566483,-0.000309225,-0.000318629,-0.0585485,4.42608e-05,6.42097e-05,-2.86186e-06
0.0059,0.5,0.5,2.34983,1,1.35376e-08,3.06771e-09,-1.84604e-10,-2.32333e-07,-1.18413e-07,-0.0576296,-0.000276189,-0.000294255,-0.0509553,1.49699e-05,5.75232e-05,-2.36075e-06
0.006,0.5,0.5,2.34983,1,1.3879e-08,3.1533e-09,-1.89921e-10,-2.33451e-07,-1.19583e-07,-0.0586108,-0.000243849,-0.00027004,-0.0434829,-1.33545e-05,5.09413e-05,-1.87012e-06
0.0061,0.5,0.5,2.34982,1,1.42206e-08,3.23932e-09,-1.95256e-10,-2.34444e-07,-1.20661e-07,-0.059592,-0.000212297,-0.00024605,-0.0361533,-4.06223e-05,4.44826e-05,-1.39132e-06
0.0062,0.5,0.5,2.34981,1,1.45621e-08,3.32574e-09,-2.00605e-10,-2.35316e-07,-1.21647e-07,-0.0605731,-0.000181623,-0.000222349,-0.0289875,-6.67497e-05,3.81648e-05,-9.25651e-07
0.0063,0.5,0.5,2.34981,1,1.49033e-08,3.4125e-09,-2.05965e-10,-2.36068e-07,-1.22541e-07,-0.0615543,-0.000151908,-0.000198997,-0.0220054,-9.16598e-05,3.20044e-05,-4.74296e-07
0.0064,0.5,0.5,2.3498,1,1.52439e-08,3.49954e-09,-2.11332e-10,-2.36705e-07,-1.23346e-07,-0.0625353,-0.000123226,-0.000176053,-0.0152253,-0.000115282,2.60166e-05,-3.83586e-08
0.0065,0.5,0.5,2.34979,1,1.55839e-08,3.58684e-09,-2.16703e-10,-2.37231e-07,-1.24062e-07,-0.0635164,-9.56454e-05,-0.000153569,-0.00866473,-0.000137554,2.02157e-05,3.81158e-07
0.0066,0.5,0.5,2.34979,1,1.5923e-08,3.67433e-09,-2.22074e-10,-2.37649e-07,-1.24692e-07,-0.0644975,-6.92279e-05,-0.000131597,-0.00233959,-0.000158419,1.46146e-05,7.83349e-07
0.0067,0.5,0.5,2.34978,1,1.6261e-08,3.76198e-09,-2.27442e-10,-2.37964e-07,-1.25237e-07,-0.0654785,-4.40273e-05,-0.000110183,0.00373548,-0.000177829,9.22498e-06,1.16741e-06
0.0068,0.5,0.5,2.34977,1,1.65979e-08,3.84974e-09,-2.32805e-10,-2.3818e-07,-1.25698e-07,-0.0664595,-2.00903e-05,-8.93714e-05,0.00954719,-0.000195742,4.05725e-06,1.53262e-06
0.0069,0.5,0.5,2.34977,1,1.69333e-08,3.93757e-09,-2.38158e-10,-2.38303e-07,-1.2608e-07,-0.0674405,2.54332e-06,-6.92013e-05,0.0150837,-0.000212125,-8.79392e-07,1.87838e-06
0.007,0.5,0.5,2.34976,1,1.72673e-08,4.02543e-09,-2.435e-10,-2.38337e-07,-1.26383e-07,-0.0684214,2.38427e-05,-4.97088e-05,0.0203348,-0.000226952,-5.57735e-06,2.2042e-06
0.0071,0.5,0.5,2.34975,1,1.75997e-08,4.11329e-09,-2.48827e-10,-2.38287e-07,-1.2661e-07,-0.0694023,4.37785e-05,-3.0926e-05,0.0252908,-0.000240201,-1.00293e-05,2.50963e-06
0.0072,0.5,0.5,2.34975,1,1.79303e-08,4.2011e-09,-2.54138e-10,-2.38159e-07,-1.26765e-07,-0.0703833,6.23342e-05,-1.28812e-05,0.0299446,-0.000251862,-1.42302e-05,2.79437e-06
0.0073,0.5,0.5,2.34974,1,1.82592e-08,4.28884e-09,-2.59429e-10,-2.37957e-07,-1.26849e-07,-0.0713642,7.94979e-05,4.40104e-06,0.0342898,-0.00026193,-1.81758e-05,3.0582e-06
0.0074,0.5,0.5,2.34973,1,1.8586e-08,4.37647e-09,-2.64699e-10,-2.37686e-07,-1.26865e-07,-0.072345,9.52646e-05,2.09e-05,0.0383216,-0.000270407,-2.18633e-05,3.30099e-06
0.0075,0.5,0.5,2.34973,1,1.89109e-08,4.46396e-09,-2.69946e-10,-2.37353e-07,-1.26818e-07,-0.0733259,0.000109636,3.65986e-05,0.0420368,-0.000277303,-2.52908e-05,3.5227e-06
0.0076,0.5,0.5,2.34972,1,1.92338e-08,4.55129e-09,-2.75168e-10,-2.36962e-07,-1.26708e-07,-0.0743067,0.000122619,5.14834e-05,0.0454331,-0.000282632,-2.84577e-05,3.72337e-06
0.0077,0.5,0.5,2.34971,1,1.95545e-08,4.63842e-09,-2.80363e-10,-2.36519e-07,-1.2654e-07,-0.0752876,0.000134228,6.55447e-05,0.0485099,-0.000286418,-3.13645e-05,3.90314e-06
0.0078,0.5,0.5,2.3497,1,1.98731e-08,4.72534e-09,-2.85529e-10,-2.36029e-07,-1.26317e-07,-0.0762684,0.000144483,7.87761e-05,0.0512679,-0.000288688,-3.40127e-05,4.0622e-06
0.0079,0.5,0.5,2.3497,1,2.01894e-08,4.81202e-09,-2.90666e-10,-2.35498e-07,-1.26042e-07,-0.0772492,0.000153408,9.11748e-05,0.0537087,-0.000289476,-3.64051e-05,4.20085e-06
0.008,0.5,0.5,2.34969,1,2.05036e-08,4.89843e-09,-2.95772e-10,-2.34929e-07,-1.25718e-07,-0.07823,0.000161034,0.000102741,0.0558356,-0.000288822,-3.8545e-05,4.31943e-06
0.0081,0.5,0.5,2.34968,1,2.08156e-08,4.98458e-09,-3.00846e-10,-2.34329e-07,-1.25348e-07,-0.0792108,0.000167395,0.000113479,0.0576526,-0.000286771,-4.04371e-05,4.41836e-06
0.0082,0.5,0.5,2.34967,1,2.11253e-08,5.07042e-09,-3.05886e-10,-2.33702e-07,-1.24935e-07,-0.0801916,0.000172532,0.000123394,0.0591652,-0.000283372,-4.20867e-05,4.49813e-06
0.0083,0.5,0.5,2.34966,1,2.14329e-08,5.15596e-09,-3.10893e-10,-2.33053e-07,-1.24483e-07,-0.0811724,0.000176487,0.000132496,0.0603797,-0.000278679,-4.34999e-05,4.55928e-06
0.0084,0.5,0.5,2.34966,1,2.17383e-08,5.24118e-09,-3.15866e-10,-2.32387e-07,-1.23995e-07,-0.0821531,0.000179307,0.000140797,0.0613035,-0.000272751,-4.46837e-05,4.60238e-06
0.0085,0.5,0.5,2.34965,1,2.20416e-08,5.32607e-09,-3.20804e-10,-2.31708e-07,-1.23473e-07,-0.0831339,0.000181045,0.000148312,0.0619449,-0.00026565,-4.56456e-05,4.62808e-06
0.0086,0.5,0.5,2.34964,1,2.23428e-08,5.41061e-09,-3.25707e-10,-2.3102e-07,-1.22921e-07,-0.0841147,0.000181753,0.000155057,0.062313,-0.000257441,-4.63939e-05,4.63705e-06
0.0087,0.5,0.5,2.34963,1,2.2642e-08,5.49481e-09,-3.30575e-10,-2.30327e-07,-1.22342e-07,-0.0850954,0.000181488,0.000161052,0.0624177,-0.000248192,-4.69373e-05,4.63e-06
0.0088,0.5,0.5,2.34962,1,2.29392e-08,5.57866e-09,-3.35407e-10,-2.29634e-07,-1.21739e-07,-0.0860762,0.000180307,0.000166318,0.0622698,-0.000237974,-4.72851e-05,4.60769e-06
0.0089,0.5,0.5,2.34961,1,2.32346e-08,5.66214e-09,-3.40204e-10,-2.28943e-07,-1.21114e-07,-0.0870569,0.000178272,0.000170877,0.0618805,-0.00022686,-4.74469e-05,4.57088e-06
0.009,0.5,0.5,2.34961,1,2.35281e-08,5.74527e-09,-3.44965e-10,-2.28258e-07,-1.2047e-07,-0.0880377,0.000175443,0.000174754,0.0612617,-0.000214925,-4.74327e-05,4.52036e-06
0.0091,0.5,0.5,2.3496,1,2.38199e-08,5.82803e-09,-3.49692e-10,-2.27583e-07,-1.1981e-07,-0.0890185,0.000171884,0.000177976,0.0604258,-0.000202245,-4.72529e-05,4.45694e-06
0.0092,0.5,0.5,2.34959,1,2.411e-08,5.91043e-09,-3.54384e-10,-2.2692e-07,-1.19137e-07,-0.0899992,0.000167657,0.000180568,0.0593856,-0.000188897,-4.69179e-05,4.38144e-06
0.0093,0.5,0.5,2.34958,1,2.43986e-08,5.99247e-09,-3.59043e-10,-2.26271e-07,-1.18452e-07,-0.09098,0.000162826,0.000182559,0.0581542,-0.000174957,-4.64385e-05,4.29469e-06
0.0094,0.5,0.5,2.34957,1,2.46857e-08,6.07415e-09,-3.63667e-10,-2.2564e-07,-1.17759e-07,-0.0919608,0.000157454,0.000183977,0.056745,-0.000160505,-4.58253e-05,4.19752e-06
0.0095,0.5,0.5,2.34956,1,2.49716e-08,6.15548e-09,-3.6826e-10,-2.25029e-07,-1.17059e-07,-0.0929416,0.000151605,0.000184853,0.0551718,-0.000145616,-4.50893e-05,4.09075e-06
0.0096,0.5,0.5,2.34955,1,2.52561e-08,6.23646e-09,-3.7282e-10,-2.24438e-07,-1.16355e-07,-0.0939224,0.00014534,0.000185217,0.0534482,-0.000130368,-4.42411e-05,3.97521e-06
0.0097,0.5,0.5,2.34954,1,2.55396e-08,6.31709e-09,-3.77348e-10,-2.23871e-07,-1.15648e-07,-0.0949031,0.000138719,0.000185097,0.0515881,-0.000114836,-4.32915e-05,3.85171e-06
0.0098,0.5,0.5,2.34953,1,2.58221e-08,6.39739e-09,-3.81847e-10,-2.23329e-07,-1.14941e-07,-0.0958839,0.000131804,0.000184526,0.0496054,-9.90955e-05,-4.2251e-05,3.72105e-06
0.0099,0.5,0.5,2.34952,1,2.61037e-08,6.47736e-09,-3.86316e-10,-2.22812e-07,-1.14235e-07,-0.0968648,0.000124651,0.000183532,0.0475137,-8.32187e-05,-4.11299e-05,3.58401e-06
0.01,0.5,0.5,2.34951,1,2.63846e-08,6.557e-09,-3.90756e-10,-2.22322e-07,-1.13532e-07,-0.0978456,0.000117317,0.000182146,0.0453268,-6.72768e-05,-3.99386e-05,3.44134e-06
0.0101,0.5,0.5,2.3495,1,2.66648e-08,6.63633e-09,-3.95169e-10,-2.2186e-07,-1.12834e-07,-0.0988264,0.000109855,0.000180397,0.043058,-5.13385e-05,-3.86867e-05,3.29381e-06
0.0102,0.5,0.5,2.34949,1,2.69445e-08,6.71535e-09,-3.99556e-10,-2.21426e-07,-1.12141e-07,-0.0998072,0.000102316,0.000178314,0.0407206,-3.54703e-05,-3.73839e-05,3.14211e-06
0.0103,0.5,0.5,2.34948,1,2.72238e-08,6.79408e-09,-4.03918e-10,-2.21021e-07,-1.11456e-07,-0.100788,9.47489e-05,0.000175927,0.0383275,-1.97358e-05,-3.60393e-05,2.98694e-06
0.0104,0.5,0.5,2.34947,1,2.75028e-08,6.87252e-09,-4.08256e-10,-2.20644e-07,-1.1078e-07,-0.101769,8.71998e-05,0.000173261,0.0358912,-4.19593e-06,-3.46617e-05,2.82896e-06
0.0105,0.5,0.5,2.34946,1,2.77817e-08,6.95069e-09,-4.12571e-10,-2.20297e-07,-1.10113e-07,-0.10275,7.97115e-05,0.000170344,0.0334239,1.10917e-05,-3.32597e-05,2.66879e-06
0.0106,0.5,0.5,2.34945,1,2.80605e-08,7.0286e-09,-4.16864e-10,-2.19978e-07,-1.09457e-07,-0.103731,7.23238e-05,0.000167202,0.0309373,2.60724e-05,-3.1841e-05,2.50704e-06
0.0107,0.5,0.5,2.34944,1,2.83395e-08,7.10624e-09,-4.21137e-10,-2.19687e-07,-1.08812e-07,-0.104712,6.50734e-05,0.000163858,0.0284426,4.06954e-05,-3.04133e-05,2.34427e-06
0.0108,0.5,0.5,2.34943,1,2.86186e-08,7.18365e-09,-4.25391e-10,-2.19425e-07,-1.0818e-07,-0.105692,5.79936e-05,0.000160336,0.0259506,5.49129e-05,-2.89834e-05,2.18101e-06
0.0109,0.5,0.5,2.34942,1,2.8898e-08,7.26082e-09,-4.29627e-10,-2.19189e-07,-1.07561e-07,-0.106673,5.11147e-05,0.000156658,0.0234714,6.86811e-05,-2.7558e-05,2.01775e-06
0.011,0.5,0.5,2.34941,1,2.91779e-08,7.33778e-09,-4.33846e-10,-2.18981e-07,-1.06955e-07,-0.107654,4.44635e-05,0.000152845,0.0210147,8.19599e-05,-2.61431e-05,1.85496e-06
0.0111,0.5,0.5,2.3494,1,2.94583e-08,7.41452e-09,-4.3805e-10,-2.18798e-07,-1.06364e-07,-0.108635,3.80632e-05,0.000148916,0.0185895,9.47126e-05,-2.47441e-05,1.69306e-06
0.0112,0.5,0.5,2.34939,1,2.97393e-08,7.49106e-09,-4.42239e-10,-2.1864e-07,-1.05788e-07,-0.109616,3.19342e-05,0.000144889,0.0162041,0.000106907,-2.33661e-05,1.53245e-06
0.0113,0.5,0.5,2.34938,1,3.0021e-08,7.56741e-09,-4.46416e-10,-2.18507e-07,-1.05227e-07,-0.110597,2.60931e-05,0.00014078,0.0138665,0.000118514,-2.20135e-05,1.37349e-06
0.0114,0.5,0.5,2.34937,1,3.03035e-08,7.64358e-09,-4.50581e-10,-2.18396e-07,-1.04681e-07,-0.111578,2.05536e-05,0.000136604,0.0115837,0.000129508,-2.06904e-05,1.21649e-06
0.0115,0.5,0.5,2.34935,1,3.0587e-08,7.71959e-09,-4.54736e-10,-2.18306e-07,-1.04151e-07,-0.112559,1.5326e-05,0.000132374,0.00936225,0.000139869,-1.94001e-05,1.06177e-06
0.0116,0.5,0.5,2.34934,1,3.08714e-08,7.79544e-09,-4.58881e-10,-2.18238e-07,-1.03637e-07,-0.11354,1.04177e-05,0.000128104,0.007208,0.000149578,-1.81456e-05,9.09576e-07
0.0117,0.5,0.5,2.34933,1,3.11569e-08,7.87114e-09,-4.63018e-10,-2.18188e-07,-1.0314e-07,-0.114521,5.83291e-06,0.000123802,0.00512618,0.000158623,-1.69295e-05,7.60144e-07
0.0118,0.5,0.5,2.34932,1,3.14436e-08,7.9467e-09,-4.67148e-10,-2.18157e-07,-1.02659e-07,-0.115502,1.57322e-06,0.000119479,0.00312135,0.000166992,-1.57538e-05,6.13678e-07
0.0119,0.5,0.5,2.34931,1,3.17314e-08,8.02213e-09,-4.71272e-10,-2.18143e-07,-1.02194e-07,-0.116483,-2.36263e-06,0.000115142,0.00119747,0.00017468,-1.462e-05,4.70355e-07
0.012,0.5,0.5,2.3493,1,3.20205e-08,8.09744e-09,-4.75392e-10,-2.18144e-07,-1.01746e-07,-0.117464,-5.97844e-06,0.000110798,-0.000642141,0.000181681,-1.35293e-05,3.30327e-07
0.0121,0.5,0.5,2.34928,1,3.2311e-08,8.17263e-09,-4.79508e-10,-2.1816e-07,-1.01314e-07,-0.118445,-9.28039e-06,0.000106451,-0.00239478,0.000187997,-1.24825e-05,1.9372e-07
0.0122,0.5,0.5,2.34927,1,3.26028e-08,8.24773e-09,-4.83621e-10,-2.18189e-07,-1.00899e-07,-0.119426,-1.22769e-05,0.000102107,-0.00405832,0.000193631,-1.14799e-05,6.06414e-08
