x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.988165, -0.488693, 0.350579, 0.05, -0.0258391, 0.0879707, 0.143897, 0.170625, 1016.36, 26170.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.764598, 0.0650308, 1.38279, 0.05, 0.0755292, 0.210786, 0.038488, 0.227194, 1005.41, 8655.27, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.91884, -0.460047, 1.39504, 0.05, 0.133095, 0.0736767, -0.159761, 0.220604, 1007.64, 12221, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.991349, -0.490318, 0.660847, 0.05, -0.0479512, -0.0407846, 0.131335, 0.145642, 1007.68, 12293.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0339323, 0.153588, 1.41159, 0.05, 0.0850766, 0.215712, -0.345797, 0.416348, 1002.93, 4694.23, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.172813, 0.225915, 1.39805, 0.05, 0.00252451, 0.191201, -0.279571, 0.33871, 998.494, -2408.81, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.98933, -0.49237, 1.12586, 0.05, 0.0749944, -0.0176686, 0.0925642, 0.120434, 1000.89, 1431.86, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.00359385, 0.180435, 1.19924, 0.05, 0.0408158, 0.0888523, -0.160634, 0.188053, 1002.85, 4552.71, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.581753, 0.0389101, 1.19161, 0.05, -0.0705129, -0.038118, -0.170335, 0.188252, 998.921, -1726.57, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0297667, 0.103159, 1.12725, 0.05, 0.0575745, 0.150621, -0.247767, 0.295618, 1000.94, 1503.77, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.947935, -0.505305, 1.36419, 0.05, -0.0908243, -0.0852014, -0.137227, 0.185309, 1017.72, 28359.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0100349, 0.100048, 1.11784, 0.05, -0.00401463, 0.1165, -0.204976, 0.235804, 1002.16, 3450.23, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
