x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.990639, -0.486253, 0.112215, 0.05, 0.223117, -0.0164338, -0.102517, 0.246092, 1062.16, 99462, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.969875, -0.487537, 1.29477, 0.05, -0.315007, -1.94803, 10.8762, 11.0538, 1077.76, 124412, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.994218, -0.486572, 0.762015, 0.05, -2.25324, -0.234334, 1.1779, 2.55332, 1047.46, 75936.8, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.99246, -0.490909, 0.263809, 0.05, -0.597031, -0.542196, -0.331939, 0.872128, 1039.85, 63760, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.944163, -0.357841, 1.46919, 0.05, -1.13838, 2.79372, 2.86823, 4.16263, 1022.76, 36413, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.951962, -0.475005, 1.45341, 0.05, -0.762475, -0.752149, 6.95064, 7.03267, 933.194, -106889, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.987156, -0.497911, 0.56172, 0.05, -0.516412, 0.788398, 0.346082, 1.004, 1033.64, 53816.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00419, -0.444706, 1.40034, 0.05, 1.3844, 1.77307, 4.33449, 4.88345, 944.296, -89126.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.733982, -0.470059, 1.46198, 0.05, 3.55801, -0.546231, 6.711, 7.61547, 963.32, -58688, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00928, -0.410035, 1.49039, 0.05, 0.0372899, 0.181557, 4.35352, 4.35746, 1015.75, 25206.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.995962, -0.505055, 0.697678, 0.05, -0.343752, -0.400179, 1.8744, 1.94723, 1024.13, 38615.2, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.931637, -0.437961, 1.42272, 0.05, -0.95251, 1.97832, 6.6393, 6.99295, 1014.19, 22709.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00073, -0.437762, 0.849401, 0.05, -0.475851, 0.266198, 2.07609, 2.14649, 1075.02, 120033, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.759631, -0.462381, 1.42577, 0.05, 1.03084, -0.686571, 5.79632, 5.92717, 987.014, -20778, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
