x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.00300781, -0.184787, 1.46454, 0.05, 0.00349261, 0.134371, 0.0259554, 0.1369, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0469917, -0.184715, 1.46433, 0.05, 0.00353047, 0.134275, 0.0346453, 0.138717, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0221756, -0.181307, 1.5076, 0.05, -0.00403359, 0.162252, 0.0281037, 0.164718, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0278225, -0.181379, 1.50782, 0.05, -0.00407185, 0.16235, 0.0194139, 0.163558, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0530073, -0.184859, 1.46477, 0.05, 0.00345395, 0.134471, 0.0172652, 0.135619, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0281952, -0.188267, 1.42149, 0.05, 0.0110184, 0.106492, 0.0238062, 0.109675, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0218029, -0.188196, 1.42127, 0.05, 0.0110575, 0.106391, 0.0324963, 0.111791, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.106991, -0.184628, 1.46407, 0.05, 0.00357589, 0.134159, 0.0450733, 0.141573, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0946073, -0.18058, 1.51508, 0.05, -0.00534101, 0.167155, 0.0402901, 0.172025, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0598625, -0.177496, 1.55451, 0.05, -0.0122344, 0.192641, 0.0322232, 0.1957, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0107156, -0.176082, 1.57334, 0.05, -0.015525, 0.204779, 0.0227205, 0.20662, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0415749, -0.176662, 1.56724, 0.05, -0.0144593, 0.200788, 0.0139588, 0.201792, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0850307, -0.179103, 1.53762, 0.05, -0.00928118, 0.181583, 0.00794525, 0.181994, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.109697, -0.182847, 1.49126, 0.05, -0.00117694, 0.151563, 0.00605736, 0.151689, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.109924, -0.187035, 1.43878, 0.05, 0.00799698, 0.117605, 0.0087276, 0.118199, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0856586, -0.190708, 1.3922, 0.05, 0.0161391, 0.0874872, 0.0153443, 0.0902769, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0424603, -0.193025, 1.36219, 0.05, 0.0213842, 0.0681096, 0.0243917, 0.0754398, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.00977563, -0.193454, 1.35563, 0.05, 0.0225308, 0.063911, 0.0337973, 0.0757265, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0590832, -0.191899, 1.37402, 0.05, 0.0193162, 0.075853, 0.0414065, 0.0885511, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0941672, -0.188714, 1.41315, 0.05, 0.0124769, 0.1012, 0.0454763, 0.111648, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.16699, -0.184541, 1.46381, 0.05, 0.00362132, 0.134043, 0.0555012, 0.145124, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.159649, -0.180567, 1.51379, 0.05, -0.00511556, 0.166377, 0.0516465, 0.174284, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.137856, -0.176967, 1.55939, 0.05, -0.0130876, 0.195868, 0.0455091, 0.20151, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.103548, -0.174062, 1.59657, 0.05, -0.0195865, 0.219894, 0.0376344, 0.223949, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0597715, -0.17211, 1.62202, 0.05, -0.0240349, 0.236322, 0.028722, 0.239271, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0104176, -0.171284, 1.63347, 0.05, -0.0260374, 0.243691, 0.0195638, 0.245858, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0401292, -0.171658, 1.62992, 0.05, -0.0254162, 0.241348, 0.0109735, 0.242931, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0873778, -0.173199, 1.61167, 0.05, -0.0222266, 0.2295, 0.00371435, 0.230604, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.12713, -0.175769, 1.58036, 0.05, -0.0167517, 0.2092, -0.00156873, 0.209875, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.155854, -0.17914, 1.53875, 0.05, -0.00947822, 0.182251, -0.00440632, 0.18255, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.170998, -0.183013, 1.49055, 0.05, -0.00105226, 0.151048, -0.0045463, 0.15112, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.171216, -0.187044, 1.44003, 0.05, 0.00777751, 0.118364, -0.00197623, 0.118635, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.156489, -0.190874, 1.3917, 0.05, 0.0162266, 0.0871015, 0.00307554, 0.0886534, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
