x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.988664, -0.489068, 0.228118, 0.05, -0.0466159, 0.0101833, 0.0576287, 0.0748185, 1017.33, 27723.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.938279, -0.164716, 1.39785, 0.05, 0.100719, -0.258717, 0.0527336, 0.282594, 999.321, -1085.98, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.982434, -0.495366, 1.22372, 0.05, 0.275203, 0.239868, -0.244647, 0.43946, 965.202, -55676.4, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.992236, -0.491918, 0.454096, 0.05, -0.0492746, -0.147518, 0.195903, 0.250136, 1015.37, 24592.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0636793, -0.0397461, 1.37994, 0.05, -0.0844025, -0.0414888, 0.101113, 0.13809, 1006.11, 9780.82, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.22974, 0.0712083, 1.41871, 0.05, 0.0762811, -0.025924, -0.130859, 0.153671, 999.851, -238.933, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.983697, -0.49389, 0.866232, 0.05, -0.0840735, 0.118524, 0.225058, 0.267894, 1013.71, 21934.3, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.0124282, 0.0600535, 1.279, 0.05, -0.204819, -0.0889997, 0.231246, 0.321476, 1004.15, 6642.27, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.619691, -0.0308243, 1.29667, 0.05, 0.292371, -0.119935, -0.332767, 0.458911, 1006.48, 10366.6, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0366278, -0.0256096, 1.2645, 0.05, 0.0341827, -0.0959354, 0.114092, 0.152935, 1000.31, 490.792, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.990499, -0.499535, 1.14256, 0.05, 0.080555, -0.0366607, 0.278614, 0.292333, 997.948, -3283.09, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.0183632, 0.025609, 1.24255, 0.05, -0.0827081, -0.0634622, 0.0660333, 0.123404, 1003.98, 6374.9, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.988314, -0.440301, 1.32636, 0.05, -0.745392, 0.563748, 0.65698, 1.14238, 989.188, -17298.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.56657, -0.0126297, 1.28562, 0.05, 0.303836, -0.111109, -0.180354, 0.370391, 998.329, -2673.5, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.00973922, 0.0882429, 1.34317, 0.05, -0.137187, -0.0421932, 0.0964887, 0.172947, 1000.5, 796.761, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.534737, 0.0508789, 1.31521, 0.05, 0.264512, -0.136909, -0.0525905, 0.302451, 997.539, -3937, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.224571, -0.147916, 1.39487, 0.05, 0.0453354, -0.130984, 0.277001, 0.309744, 998.594, -2249.63, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.020796, 0.0250185, 1.36255, 0.05, -0.0963263, -0.138477, 0.254992, 0.305737, 1003.6, 5759.7, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.357358, 0.244687, 1.38865, 0.05, 0.141189, -0.0401871, -0.0271178, 0.149281, 1003.36, 5376.27, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.791194, -0.201552, 1.25772, 0.05, 0.0551243, -0.311015, 0.0302707, 0.317309, 1004.98, 7974.38, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.01076, -0.243508, 2.29513, 0.05, -0.000121492, 0.0130312, -0.521738, 0.521901, 999.992, -13.0285, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00927, -0.245376, 1.32932, 0.05, 0.0429081, -0.152903, 0.0870277, 0.181092, 1000.02, 29.9216, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.875355, -0.554671, 1.54971, 0.05, -0.0036844, 0.00263428, -0.021797, 0.0222626, 1000.44, 708.712, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.425337, 0.389104, 1.44442, 0.05, 0.490558, -0.512857, 0.687632, 0.988184, 1002.54, 4071.41, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.820119, -0.366398, 1.36234, 0.05, 0.372462, 0.344457, 0.0639536, 0.51134, 991.471, -13646.1, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
0.744821, 0.463558, 1.42455, 0.05, -0.369278, -0.0491675, -1.00111, 1.06818, 996.377, -5797.28, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.262935, -0.28905, 1.40994, 0.05, 0.299789, -0.244519, 0.133996, 0.409412, 1005.05, 8080.23, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-1.00695, -0.159916, 1.33581, 0.05, 0.0611367, -0.125163, 0.0411755, 0.145254, 996.788, -5139.09, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.49413, -0.0136955, 1.27464, 0.05, 0.20923, -0.13727, 0.177296, 0.306682, 1002.43, 3894.45, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
