x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
0.0203092, 0.585459, 0.905666, 0.05, -0.0230856, 0.159987, 0.382416, 0.415176, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0621054, 0.568501, 0.927242, 0.05, -0.0249623, 0.165508, 0.390391, 0.424761, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0639015, 0.608447, 0.897226, 0.05, -0.0226959, 0.159089, 0.381983, 0.41441, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0221077, 0.625406, 0.87565, 0.05, -0.0208193, 0.153567, 0.374008, 0.404844, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0214845, 0.60242, 0.884088, 0.05, -0.0212089, 0.154465, 0.374441, 0.405605, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0232853, 0.562473, 0.914103, 0.05, -0.0234752, 0.160884, 0.382848, 0.415942, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0185062, 0.545511, 0.935681, 0.05, -0.0253519, 0.166406, 0.390824, 0.425532, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.103902, 0.551543, 0.948818, 0.05, -0.0268389, 0.17103, 0.398366, 0.434359, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.118907, 0.592423, 0.920834, 0.05, -0.0248025, 0.165326, 0.391125, 0.425355, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.107494, 0.631436, 0.888786, 0.05, -0.0223062, 0.158191, 0.381551, 0.413646, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0727215, 0.65813, 0.861261, 0.05, -0.0200187, 0.151537, 0.372208, 0.402372, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0239062, 0.665354, 0.845634, 0.05, -0.0185529, 0.147147, 0.3656, 0.394538, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.025873, 0.65117, 0.846091, 0.05, -0.0183016, 0.146198, 0.363498, 0.392224, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0632783, 0.61938, 0.86251, 0.05, -0.0193322, 0.148943, 0.366465, 0.396049, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0782877, 0.578502, 0.890492, 0.05, -0.0213684, 0.154647, 0.373706, 0.405004, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0668797, 0.539487, 0.92254, 0.05, -0.0238647, 0.161781, 0.38328, 0.416709, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0321109, 0.51279, 0.950066, 0.05, -0.0261523, 0.168435, 0.392623, 0.428028, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0167031, 0.505563, 0.965696, 0.05, -0.0276182, 0.172826, 0.399232, 0.43591, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0664833, 0.519743, 0.965242, 0.05, -0.0278697, 0.173776, 0.401334, 0.438228, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.145698, 0.534586, 0.970393, 0.05, -0.0287155, 0.176552, 0.406342, 0.443969, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.165023, 0.574936, 0.943709, 0.05, -0.0268025, 0.171218, 0.399661, 0.435618, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.166894, 0.616556, 0.912436, 0.05, -0.0244412, 0.164529, 0.390901, 0.424819, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.151086, 0.654425, 0.880347, 0.05, -0.0219164, 0.157293, 0.381118, 0.412883, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.119506, 0.683976, 0.851311, 0.05, -0.0195327, 0.150381, 0.371491, 0.40125, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0759611, 0.701645, 0.828831, 0.05, -0.0175775, 0.144628, 0.363182, 0.391315, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0257046, 0.705301, 0.815618, 0.05, -0.0162866, 0.140728, 0.357192, 0.38426, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0252026, 0.694503, 0.813265, 0.05, -0.0158157, 0.13915, 0.354245, 0.380923, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0706208, 0.670554, 0.822056, 0.05, -0.0162216, 0.140085, 0.354696, 0.381702, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.105072, 0.636341, 0.840932, 0.05, -0.0174554, 0.143421, 0.35849, 0.386509, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.124401, 0.595992, 0.867615, 0.05, -0.0193682, 0.148754, 0.365169, 0.39478, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.126278, 0.554372, 0.898887, 0.05, -0.0217294, 0.155442, 0.373929, 0.405534, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.110474, 0.516502, 0.930976, 0.05, -0.0242542, 0.162679, 0.383712, 0.417478, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0788973, 0.486948, 0.960013, 0.05, -0.026638, 0.16959, 0.39334, 0.42917, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0353554, 0.469275, 0.982496, 0.05, -0.0285934, 0.175344, 0.401649, 0.439187, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0149001, 0.465615, 0.995712, 0.05, -0.0298845, 0.179245, 0.407639, 0.446309, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.065808, 0.476409, 0.998067, 0.05, -0.0303556, 0.180824, 0.410587, 0.449667, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.111228, 0.500355, 0.989279, 0.05, -0.0299499, 0.179889, 0.410137, 0.448854, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.187494, 0.517628, 0.991969, 0.05, -0.0305921, 0.182073, 0.414317, 0.453591, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.208308, 0.555904, 0.967172, 0.05, -0.0288308, 0.177177, 0.408237, 0.44596, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.21731, 0.596037, 0.93851, 0.05, -0.0267085, 0.1712, 0.400535, 0.436407, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.213935, 0.635506, 0.907785, 0.05, -0.0243586, 0.164519, 0.391694, 0.42554, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.198394, 0.67183, 0.876926, 0.05, -0.0219287, 0.157553, 0.382271, 0.414047, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.171664, 0.702727, 0.847873, 0.05, -0.0195715, 0.15074, 0.372856, 0.40265, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.135424, 0.726256, 0.822451, 0.05, -0.0174351, 0.144508, 0.364043, 0.392063, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0919518, 0.740939, 0.802258, 0.05, -0.0156538, 0.139248, 0.356383, 0.382942, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
0.0439782, 0.745853, 0.788562, 0.05, -0.0143393, 0.135292, 0.35036, 0.375848, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.00548251, 0.74069, 0.782223, 0.05, -0.0135744, 0.132887, 0.34635, 0.371217, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0533227, 0.725773, 0.78364, 0.05, -0.0134071, 0.132184, 0.344607, 0.369332, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.0965366, 0.70204, 0.792724, 0.05, -0.0138479, 0.133229, 0.345239, 0.370313, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.132409, 0.670983, 0.808905, 0.05, -0.0148691, 0.135955, 0.348207, 0.374103, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.158686, 0.634552, 0.831164, 0.05, -0.0164066, 0.140191, 0.353324, 0.380474, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.173717, 0.595036, 0.858105, 0.05, -0.0183637, 0.14567, 0.36027, 0.389039, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.176557, 0.554919, 0.888034, 0.05, -0.0206174, 0.152049, 0.368606, 0.399268, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.167029, 0.516721, 0.919071, 0.05, -0.0230263, 0.158927, 0.377811, 0.410523, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
-0.145729, 0.482841, 0.949265, 0.05, -0.0254389, 0.165871, 0.387304, 0.422096, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, 1
