x,y,z,absv,wx,wy,wz
6.78369,-94.2226,-47.379,14.0975,-2.1241,15.8613,-7.4447
6.77988,-93.1734,-49.047,13.444,-3.05109,2.88436,8.32158
6.83901,-97.1738,-41.7685,14.8253,1.86469,7.78964,4.02037
8.39632,-96.2416,-49.0196,13.2559,-0.0579006,11.1226,10.0715
8.40649,-95.2528,-47.3078,10.0112,-10.329,-8.70258,4.03096
6.79132,-99.1082,-49.0362,15.2801,6.52265,5.76156,11.504
6.81104,-95.7157,-43.8702,17.1249,5.76146,12.2489,4.0359
6.74999,-97.1973,-49.0603,16.0356,1.71406,-13.2644,-10.6412
8.39441,-96.7382,-44.5455,14.7358,-3.93839,0.180371,-7.99965
6.73473,-95.2509,-49.059,13.2692,-7.5643,-7.70392,8.71303
6.75381,-96.2015,-47.3523,15.0827,-4.03332,2.68658,-7.47078
6.76525,-98.1372,-47.3218,16.0478,-1.10702,13.3161,9.24192
8.34354,-94.2735,-48.9859,15.8475,2.19972,5.78074,-12.2289
8.58199,-97.2075,-47.3103,12.4494,4.95491,-3.57292,4.63673
6.81994,-93.1206,-41.6611,12.8863,1.82215,2.23001,0.660954
6.79196,-99.0484,-42.3637,15.2826,12.8284,4.60821,11.5629
6.78687,-95.4041,-40.954,13.7759,0.427231,4.68302,8.41917
6.82948,-98.9568,-38.446,14.9917,0.919872,-6.01704,20.4736
7.45265,-95.4734,-39.0762,17.6836,-2.51112,-12.4996,-7.83998
8.47961,-97.3461,-40.6996,10.4254,0.761514,-5.86456,10.9851
6.83965,-99.0357,-40.4122,14.8662,-13.9747,-3.69809,6.96729
8.27995,-95.2865,-42.6702,17.0399,3.84228,2.24653,3.43369
8.67865,-99.0452,-39.7051,13.7871,-10.7652,8.53887,4.36574
6.78751,-93.8036,-43.5007,12.123,3.03929,-2.65321,2.81486
6.78242,-93.7934,-39.8119,14.8628,1.34483,6.6747,4.98169
6.82312,-96.4889,-37.4896,14.1878,6.43099,15.526,-8.77826
7.25362,-95.2407,-45.7003,12.0597,2.8772,9.14695,-8.67333
6.80659,-97.1337,-45.6278,13.6555,0.547241,-3.77462,11.0469
6.75635,-97.6068,-43.6826,15.7987,-3.48192,-1.60056,-9.81901
8.17057,-95.9529,-36.1422,17.2135,-1.74346,-5.74077,-4.09375
6.79704,-97.2208,-39.6587,11.4251,7.20574,-0.227658,-8.44678
8.58327,-92.8186,-33.474,13.4168,-3.46797,4.63932,-3.42632
8.55783,-97.5858,-32.1691,13.8119,4.76566,1.60481,-4.13784
6.83901,-97.5509,-33.35,13.9818,4.51248,-2.7578,0.061451
8.29966,-94.4522,-34.5836,12.6013,-6.90127,-2.02943,3.75881
6.81422,-94.5126,-35.8993,14.2837,1.76813,4.39298,-7.00012
8.37533,-99.0185,-33.5274,14.3885,3.75271,9.70247,-2.3983
8.28757,-97.4065,-34.6885,18.9421,-8.04396,6.44154,-7.01567
6.81104,-98.9969,-34.7254,13.2712,4.59803,2.40978,5.99236
9.9498,-99.0134,-32.3364,15.621,1.93068,-0.435398,2.4839
8.51649,-97.3467,-38.7214,9.98305,3.47807,4.97009,7.87042
8.49933,-94.1094,-36.8251,19.6099,0.130405,-2.38218,-1.18248
9.06845,-95.6368,-37.9462,11.5974,-6.0581,6.71841,3.49626
