x,y,z,absv,wx,wy,wz
-82.919,-95.0614,-47.1692,13.8898,4.90548,1.86877,-4.49552
-82.898,-93.6064,-49.0183,15.4069,-0.820825,-4.74767,-0.933969
-82.919,-97.0313,-47.2391,12.0125,-3.55306,-2.9064,2.05359
-81.1042,-96.943,-49.0342,13.9736,-0.0822438,1.73597,7.46122
-79.5615,-95.3183,-49.0336,14.8476,10.6338,-7.17039,-5.97033
-77.5177,-99.021,-49.0298,17.4541,-12.5587,-6.49172,-2.62976
-81.1239,-96.2295,-47.1902,12.7033,-1.00811,-0.848827,-2.28228
-79.51,-99.0668,-49.0476,14.8688,8.97709,0.507962,-0.87535
-80.329,-98.0456,-47.5641,12.7246,-1.44236,1.03559,6.86641
-82.9476,-95.8143,-49.0285,15.0173,-15.345,-19.6365,-0.438731
-82.9133,-97.769,-49.0552,13.6511,6.12521,-2.41686,-3.55698
-81.459,-99.0528,-48.8874,15.6496,-9.13005,6.83639,2.92618
-81.3674,-94.7949,-48.5815,15.9172,-1.98192,2.81188,0.307689
-78.986,-97.2088,-49.0501,15.1758,-0.00638014,2.16477,-0.665102
-81.4991,-93.7126,-46.9733,15.0002,-2.46771,-1.11766,-1.95589
-79.5793,-99.042,-45.6252,13.6638,3.26114,-3.34261,-8.06125
-81.4533,-95.0989,-45.5534,17.0619,-3.39008,4.03497,0.70254
-82.8993,-97.5502,-43.6114,12.814,0.410517,4.45965,11.1931
-79.6868,-95.5027,-44.7928,12.9269,-2.40676,-5.50108,3.61772
-80.2031,-97.1763,-45.7219,13.2579,2.21542,-4.57639,6.14177
-82.9222,-99.0191,-44.9556,14.449,3.15419,7.7175,4.81037
-78.0379,-95.5955,-45.8783,12.0917,2.52629,1.6498,-5.14567
-81.0571,-99.0319,-44.2962,13.3228,-6.54493,-6.26382,-6.22201
-79.9011,-94.7638,-46.7234,15.3941,-6.15984,0.281068,-2.6342
-78.5701,-93.7222,-45.7162,14.9978,-1.54211,-9.02677,0.21158
-82.9298,-95.7399,-44.4164,13.8846,7.50625,-1.89788,-0.366101
-79.1507,-96.4813,-47.2487,12.9279,7.16873,0.368489,-0.489189
-82.919,-99.0204,-47.5431,11.9854,6.25418,-2.07422,8.13573
-81.4406,-99.0122,-46.2471,12.2704,-2.42882,-2.84705,6.6152
-81.1729,-96.4622,-43.8962,12.5705,-1.82813,-4.03501,-0.461107
-82.1687,-97.2539,-45.4306,12.3272,3.95656,-0.753109,0.787898
-78.5377,-93.1499,-41.3628,14.7416,-4.66196,2.79505,1.45397
-80.0696,-96.4889,-41.4233,16.635,2.24615,-7.32469,2.34858
-81.4609,-97.6405,-42.2486,11.2375,-3.96866,1.96556,-2.10504
-79.5208,-94.4801,-42.5481,14.6287,-4.5005,2.37305,-12.2821
-82.8999,-94.3644,-42.9895,16.1636,-2.91038,-6.61899,2.51177
-80.0804,-98.9937,-41.7189,16.9044,6.03782,4.81483,7.28428
-78.7145,-96.2581,-42.861,13.5301,-6.89045,2.48701,-9.1658
-82.8878,-99.023,-42.2703,14.9521,-8.61914,-3.92693,-4.32012
-78.366,-98.0405,-42.0343,11.9043,-7.70003,-5.00859,0.230662
-78.4976,-97.1363,-44.7115,13.6477,-7.796,-5.71686,3.99305
-81.0902,-94.2315,-43.8021,16.6127,1.18967,1.44417,3.48239
-78.1263,-94.6239,-43.9732,12.34,0.112732,1.26125,1.40025
-79.8298,-97.8059,-43.3685,14.3521,8.88157,-1.13298,3.11442
-82.8955,-96.2753,-42.0935,12.6861,-1.94328,1.47864,0.291935
-77.1343,-93.1677,-43.081,16.3561,-0.796657,4.22014,1.32578
-81.3299,-95.0677,-42.0045,13.9422,11.0737,-8.44934,6.15959
-82.9025,-91.6167,-49.0463,15.4321,4.3072,-9.0117,1.17781
-78.9752,-93.4424,-49.0495,13.3136,1.28774,7.47071,2.1722
-82.9483,-89.5412,-49.0311,16.5543,8.28087,3.48006,-6.65147
-82.9355,-90.5968,-47.3561,12.144,-3.18358,-1.78596,-7.45923
-81.0336,-92.8993,-49.0158,13.6639,3.49276,-6.88312,10.1528
-80.6101,-87.3753,-47.3269,10.5092,-3.30738,8.60459,-19.341
-82.9851,-92.561,-47.3192,12.2489,-1.89119,3.94599,4.48659
-80.2273,-89.3161,-47.1972,13.3651,4.24599,-5.50453,-10.343
-81.5684,-90.1898,-46.0188,14.321,-3.13356,4.19296,5.0179
-79.5723,-91.5633,-49.0228,9.07459,-3.58289,-2.26508,0.882189
-81.2612,-90.5205,-49.0425,11.1013,3.91023,-0.605484,-1.2751
-81.2651,-88.5479,-49.0457,16.2029,-5.01592,-3.94084,-4.96049
-78.7412,-90.5828,-47.5348,14.6931,2.13236,-0.282851,-7.01239
-82.9158,-87.554,-48.6419,13.682,7.78606,3.90866,-3.03296
-79.7624,-92.8936,-47.3377,14.3655,5.314,-0.916224,0.631113
-79.5634,-89.5781,-49.0476,14.3449,5.89507,6.05793,4.41588
-81.2752,-91.6632,-47.4776,13.9169,-3.11207,-3.47116,-0.0349436
-79.9398,-91.2689,-46.1231,14.8646,-5.62479,-1.67803,5.34527
-82.9508,-90.6165,-44.6879,13.4509,-7.50308,0.738151,6.26527
-79.0897,-88.0087,-45.6666,9.47836,-3.8711,-1.49296,-6.79856
-82.1394,-88.7953,-47.3053,15.6522,-0.41903,1.51859,3.11789
-80.446,-93.2141,-45.3893,15.9016,2.69151,0.435885,8.44087
-82.0243,-92.0657,-45.6602,13.1966,0.0838243,-1.44551,-7.22229
-80.3856,-89.2258,-44.7884,15.0251,8.90976,-2.23658,3.49074
-82.9158,-89.5711,-42.435,15.6994,1.33354,-5.24919,9.18801
