x,y,z,absv,wx,wy,wz
-98.9765,-95.1256,-47.0986,7.03369,-0.147809,-2.11524,3.9496
-99.0134,-93.492,-49.0228,6.34883,-0.326323,14.4364,-0.891829
-99.0109,-96.9989,-47.7796,3.2944,-1.19333,-4.02415,-3.96693
-97.4886,-97.2533,-49.0387,4.59501,12.4961,-1.62123,-3.156
-95.2229,-95.3005,-49.0177,6.07364,6.32195,2.45788,3.70328
-93.4087,-99.0128,-49.04,9.77505,-0.617951,-3.20592,-10.1841
-97.1267,-96.0756,-47.5005,7.56363,-14.5995,-0.616582,1.16596
-95.5548,-99.023,-49.0362,5.04075,-7.65246,0.161563,-8.60961
-96.0305,-97.8078,-47.456,4.8767,-10.3215,-9.08499,-6.00696
-99.0141,-95.4753,-49.0393,5.31811,3.43466,2.03824,-6.50909
-99.0382,-98.5073,-49.0533,3.54607,0.182649,1.09712,3.19882
-97.3544,-99.0465,-48.2031,4.67497,-3.91078,-2.82513,-0.788274
-97.1623,-94.7555,-49.0114,7.64331,-6.08474,-3.11477,1.20082
-94.7199,-97.2259,-49.0183,13.9906,6.247,1.90558,-4.02826
-97.5375,-93.6872,-47.3612,5.68266,7.61519,2.52983,3.97976
-95.4009,-99.0204,-45.6424,5.06504,-1.53582,-3.68426,0.0690591
-97.3029,-94.9736,-45.8726,7.73047,5.29686,4.13158,-1.62715
-99.0153,-97.3118,-44.1093,7.07494,-5.38738,4.08829,-0.362303
-95.537,-95.2362,-45.0027,7.20941,-4.95967,-3.16047,-3.45861
-96.4069,-96.8285,-45.7912,7.56746,7.53654,9.97998,1.14697
-99.0052,-99.0166,-45.1515,4.31092,3.76836,-3.63314,-4.62423
-93.7241,-95.6375,-45.7295,6.26572,8.5426,-2.04885,1.01424
-97.2024,-98.0806,-44.4641,5.06541,4.46132,-3.92543,-0.475522
-95.8174,-94.6086,-47.2315,5.64562,-3.11124,2.78378,-1.83915
-94.4929,-93.8207,-45.9095,10.4992,2.95209,3.39757,2.7725
-99.0293,-95.647,-45.189,7.8095,4.36761,2.70791,0.973148
-94.8013,-96.2791,-47.2658,7.48038,0.308674,0.233885,3.80892
-99.028,-98.9835,-47.138,4.96224,0.00129291,-1.41408,11.2343
-97.2902,-99.0166,-46.2128,5.74314,-2.38245,3.44653,-3.43745
-97.3716,-96.1112,-44.2027,4.72069,-2.97066,-1.38597,4.10899
-98.3184,-97.3328,-45.9673,8.70964,-1.18534,-0.273666,8.67812
-94.2608,-93.1778,-42.2378,6.9005,2.0505,-5.90351,0.954347
-95.0048,-96.1983,-41.8518,9.77038,8.01253,0.040445,-4.2259
-97.5331,-97.3493,-42.6461,7.51831,-4.99973,3.93846,-4.1951
-95.2464,-94.683,-43.1249,3.5393,-3.84697,3.4556,-3.04021
-99.0166,-94.353,-43.6838,7.58662,0.87991,7.07893,-2.53283
