x,y,z,absv,wx,wy,wz
53.6597,-95.8499,-31.7374,8.28963,-19.9853,-77.3389,7.14959
53.5236,-96.1494,-49.052,16.3078,-25.3796,19.2451,13.2727
53.6635,-98.4271,-38.0918,18.5608,26.3412,13.5115,3.5887
53.5033,-96.3223,-42.3415,20.1367,-22.9754,29.1856,-30.2683
53.6133,-94.6493,-43.2947,13.0529,-5.12679,5.76061,30.5672
53.668,-99.0605,-49.0228,12.3482,20.8151,-11.5915,-9.01575
53.6101,-96.1258,-40.3747,20.2817,-24.131,5.37726,-11.0055
53.6527,-99.056,-45.5782,7.13969,-24.6935,3.88693,13.5167
53.6623,-97.0186,-33.6355,16.207,-16.6647,-41.1477,10.1654
53.5917,-97.7054,-44.0972,14.8705,-5.84533,-2.18783,-6.4659
53.6756,-97.8733,-41.1683,21.1869,8.47502,-19.279,14.5123
53.6292,-99.0446,-36.1994,15.7364,-13.4053,-25.3175,-7.92679
53.5917,-93.9346,-39.9499,13.3813,-17.3726,-6.10412,-11.9028
53.6534,-97.3359,-47.3886,14.9746,9.12828,6.77425,-8.39103
53.5472,-92.065,-40.409,20.2817,15.6011,11.72,-10.8883
55.184,-97.4173,-28.9776,13.0089,-11.8945,7.14691,19.9823
53.6807,-94.6569,-27.742,14.8594,-4.55409,-22.7983,9.52434
53.6629,-99.0389,-19.6719,17.101,1.22744,-6.08916,1.90734
54.8062,-96.2231,-27.2143,14.5696,-11.7366,4.66095,25.1862
53.6324,-96.288,-28.8288,19.7585,1.6247,11.1071,-21.0395
53.6597,-99.0834,-26.0875,17.4341,-7.56482,-13.4216,-3.79543
53.6228,-96.7757,-37.0884,24.7168,-28.3697,4.89532,4.34024
53.6953,-98.9778,-22.8463,14.2966,18.0667,21.4207,9.41844
53.5821,-94.1527,-36.6363,18.9225,-0.871324,9.09221,-1.13747
53.6852,-94.8356,-33.4174,18.2053,29.0735,35.5637,22.4411
53.6457,-95.9942,-25.6538,15.3649,-1.89565,-31.5742,9.55256
53.5504,-96.0686,-45.8472,11.5598,-34.5728,-17.6983,-10.3587
53.6852,-99.0153,-29.2676,15.6734,20.2053,7.3498,2.30164
55.0364,-99.0433,-27.8228,18.3434,3.98281,-1.42677,-10.0781
53.6305,-97.7404,-27.5157,12.7322,12.0546,-39.3448,16.1692
53.7297,-97.4059,-30.4624,16.0693,9.50754,-19.0701,-10.8149
53.7354,-97.0078,-15.7142,17.4373,1.77094,10.1494,4.26869
53.7742,-99.0033,-17.6861,12.2621,-9.45033,-4.83331,-7.04951
53.6966,-99.0013,-15.697,18.0401,8.55132,7.23399,-0.933428
54.0362,-94.4738,-18.7811,10.8664,6.19249,-1.80107,-0.379122
53.7011,-97.4504,-24.155,15.3837,-4.35866,18.9996,19.7841
54.852,-99.0567,-21.2286,8.29783,7.32718,11.419,-16.2005
53.6985,-95.7042,-17.2428,23.009,-13.5369,1.28933,-18.7781
53.7017,-95.0588,-15.3212,16.7253,-6.84583,2.50788,1.6065
55.4809,-95.6922,-19.4055,15.589,4.95138,-4.54329,-5.90926
54.798,-97.5649,-25.7892,18.4382,-7.87192,-3.90797,1.28293
53.7004,-95.8549,-22.9773,17.1633,21.7653,-12.359,8.61954
55.0447,-95.7081,-21.523,14.5075,-17.1374,2.03248,-3.67816
53.619,-97.5776,-21.0315,14.9747,10.4814,-6.01081,31.5838
53.7246,-93.0748,-15.4999,21.3665,-9.11328,12.2478,1.34709
55.3601,-93.9536,-20.442,18.8784,5.8767,0.935565,-4.70628
53.6922,-97.2685,-18.7976,19.5159,8.58533,-7.12634,-7.41299
53.5599,-90.4944,-49.0037,15.9143,-18.0721,-18.1411,-3.64282
53.5058,-93.1435,-44.9188,13.6243,10.3488,2.32383,-27.5054
53.6114,-83.6446,-49.0978,18.8145,23.4816,23.2686,14.7485
53.6432,-86.8138,-41.4137,11.5206,-3.37679,44.9875,-22.6808
53.516,-93.3006,-48.5656,18.0131,-12.7219,9.035,20.6953
53.619,-86.6059,-34.8748,20.7375,-11.1026,25.5819,1.99979
53.565,-91.7312,-47.5552,21.4818,9.42008,11.4897,12.1362
53.5637,-88.8487,-37.4031,20.1103,-10.3596,19.503,-1.48591
53.6336,-90.3513,-31.6661,11.0674,-5.42736,-13.1289,2.34794
54.185,-90.076,-46.8709,26.2702,-4.35094,3.45934,5.40236
53.5186,-87.3881,-49.1353,14.932,12.8239,18.2068,9.97609
54.8844,-83.2872,-47.6906,18.9244,10.4716,9.68168,-9.46394
53.6483,-90.1675,-34.5067,15.4045,11.8319,28.1192,-11.8989
53.5955,-81.8157,-47.4541,16.4726,5.68199,3.49036,-9.89962
53.5593,-91.7134,-43.5274,22.3931,3.90946,-19.4695,1.53985
53.6438,-86.5709,-47.346,15.1711,30.7736,4.35419,18.2293
53.6133,-87.7003,-45.7435,26.9126,-4.17613,9.54775,-27.6191
53.6273,-92.4046,-33.2031,18.7292,-0.658388,-9.73937,30.4456
53.6712,-92.1019,-25.168,17.2584,25.2058,3.41763,-9.26299
53.8168,-88.4443,-31.4379,4.07604,4.47026,-16.3428,-21.9897
53.5472,-84.6073,-47.3955,19.2517,-16.6919,4.54181,-5.09143
53.6464,-91.0489,-38.1535,24.1724,-11.8142,8.02636,8.58469
53.5561,-88.7927,-41.2554,17.8253,-25.4508,8.10856,43.1813
53.6349,-91.1843,-28.1884,24.9137,-14.7483,15.0265,-19.0522
53.682,-91.1017,-23.4104,17.9407,2.92683,-1.60685,15.6341
54.2479,-92.554,-22.1774,19.7488,1.85205,23.4889,0.741962
53.5885,-93.7234,-31.7628,17.2511,-10.0238,-10.9433,2.66408
53.6788,-94.3269,-21.5453,19.9559,32.6851,-2.50535,-6.09031
53.6775,-94.0248,-25.5813,15.7703,7.0488,1.65092,1.45876
53.6705,-93.0132,-38.2139,24.116,-9.23018,-5.5172,7.65024
54.8164,-91.4031,-26.6051,22.1317,8.87862,-5.84782,7.56611
55.1369,-92.5801,-23.954,23.4657,-0.506861,4.95181,-12.9728
53.6832,-89.8184,-26.7284,15.1171,3.1217,-14.9055,11.4098
54.9048,-89.4916,-19.141,14.6601,-1.68431,-0.410976,-4.57255
53.6394,-88.9956,-20.5635,14.9229,3.11577,0.222629,10.389
53.6661,-93.0176,-20.0617,14.0072,15.2472,10.1892,0.708387
53.6769,-88.1111,-18.4568,15.2512,-5.5167,10.7992,10.0189
54.7248,-94.0204,-16.9637,17.4679,3.79224,-0.968166,7.67594
53.6349,-92.8192,-27.1214,21.9705,-3.94535,4.37308,-9.37428
53.689,-91.0457,-19.2904,14.0234,-1.02619,-5.73784,4.22968
55.589,-87.7855,-18.1007,13.8935,-0.186808,-7.37736,2.52072
55.2622,-89.8629,-21.2019,14.8271,-11.1401,-9.66107,-0.120939
53.6902,-86.7293,-21.2006,20.1412,-6.51319,13.3989,4.27807
53.6763,-95.8403,-20.1444,15.5985,6.32185,8.93889,7.10759
53.6991,-90.956,-15.5488,20.9031,8.38051,-4.15598,-7.30746
53.6502,-90.9357,-21.2757,17.4787,-6.61692,3.65289,4.97328
53.6979,-89.9208,-17.6244,17.8197,0.206405,4.17692,10.0072
55.5121,-91.1455,-22.6651,19.5712,-0.492996,-11.0888,-13.2805
53.6922,-92.638,-18.1051,15.3935,3.6424,0.165527,-4.32954
53.6947,-85.5815,-22.9258,15.9205,6.02106,-17.2816,23.8486
53.633,-93.7762,-23.6018,19.1739,19.4343,3.55333,10.0594
55.0625,-80.5058,-34.7032,15.2818,32.1338,6.52095,19.0641
54.6969,-81.9429,-33.3811,15.5582,13.3046,-16.8608,-5.73437
53.6203,-81.3204,-37.1024,17.9202,-37.1564,14.2684,-36.7506
53.5414,-80.0168,-44.26,13.8551,24.6485,3.21455,-9.87018
53.6686,-85.6076,-39.8812,20.5281,26.1576,-9.43713,17.088
54.1214,-82.5966,-38.5058,22.75,19.0694,11.5114,6.3153
54.2969,-78.7889,-34.2854,29.449,-1.58097,22.6878,-20.567
55.1693,-80.7532,-47.3002,18.8857,-14.2216,7.91378,10.1961
53.5713,-81.6053,-43.1745,19.4144,12.0617,13.8418,-14.6899
53.6165,-80.3805,-33.4301,9.87165,1.51771,-4.8275,9.63176
53.5809,-83.2408,-46.1282,17.3087,7.58742,2.88488,-8.37375
53.5949,-84.2461,-31.2216,16.2173,11.4023,-20.92,25.9991
53.5961,-83.6248,-40.0561,19.6127,14.5382,-21.7611,-62.8668
53.6197,-83.373,-34.1976,17.0155,22.6015,35.0909,12.0389
53.633,-80.2673,-49.0069,27.8842,17.3283,7.98294,16.5454
53.6413,-83.1269,-36.3825,19.3956,39.5903,30.3125,-28.1345
53.5961,-81.6237,-35.1356,12.5194,0.169289,-15.7208,-11.7121
53.6133,-85.1071,-36.1078,22.794,20.2264,11.3287,42.1482
53.6127,-84.3529,-37.8966,23.4527,8.00993,-20.6015,0.885775
53.6305,-81.5245,-40.362,16.7871,-8.933,13.782,-13.7286
53.6127,-87.6793,-29.6669,15.8817,-10.6956,-13.3121,-28.3898
53.7704,-86.4895,-27.9608,16.3127,3.20348,-6.08471,-18.7458
53.6941,-84.3549,-28.3964,9.80838,6.80797,17.8646,-9.19631
55.0313,-83.2401,-27.4394,9.47492,-0.966016,-5.37706,1.43061
55.2393,-85.1853,-27.489,19.0377,7.34425,18.1056,-5.44538
54.7986,-83.7368,-32.6365,26.1374,-0.215784,2.37652,4.81179
53.7405,-85.1866,-33.439,24.9137,14.0839,14.31,12.8447
55.1483,-82.7511,-35.1883,19.0761,6.23418,-6.69647,-8.94695
53.6998,-82.3219,-31.7196,24.1377,-25.8816,10.6382,-8.52437
53.6998,-85.7246,-29.7966,19.0331,3.67171,13.5934,16.9531
53.612,-82.9495,-29.8042,17.9422,8.34117,-3.01418,-45.151
53.5847,-81.024,-29.96,23.7331,-15.3892,26.836,23.4126
54.9983,-84.248,-29.871,11.5133,1.73938,3.89387,8.7579
53.6216,-89.2792,-28.6139,20.0209,21.9772,-1.99371,15.6525
53.6813,-81.1353,-25.905,12.2624,11.2327,1.44669,1.69294
54.9493,-86.6765,-26.2401,18.488,-4.52649,-26.5616,10.6943
53.7398,-81.5207,-16.5904,17.7356,-0.125256,4.72557,10.115
53.6534,-84.9577,-20.3543,18.4852,19.3215,5.17032,-1.71216
53.6807,-81.5817,-20.6544,19.6301,-9.99959,1.92184,-3.04035
54.9773,-84.6575,-21.7469,20.7851,16.5899,-5.04906,0.999428
53.6731,-79.7116,-20.1063,18.4453,-1.1291,-0.255775,2.67757
