x,y,z,absv,wx,wy,wz
-8.09363,-94.1037,-47.3358,14.9297,0.844202,5.86438,-4.25506
-8.16612,-92.9629,-48.9821,13.5403,-3.39328,-4.66037,0.394162
-8.10444,-97.3989,-43.013,13.2941,7.05786,6.8964,-2.37926
-6.66478,-95.998,-49.0501,18.8201,-5.256,4.48631,9.83407
-6.12173,-94.9622,-47.4649,15.9723,-0.83049,0.134481,0.224008
-6.95411,-99.0776,-49.0832,19.1722,-6.45821,-8.4088,14.3641
-8.12098,-96.4864,-44.7273,15.0798,-6.44326,-14.4791,6.50606
-8.05166,-97.4428,-49.0253,14.4008,6.7231,4.34196,-4.64986
-6.4613,-97.3194,-45.3334,15.3281,4.84501,-4.84254,0.0479044
-8.17248,-94.8935,-49.087,14.5224,0.914248,6.47514,-0.773581
-8.02241,-96.1169,-47.5672,21.4005,-1.25765,-1.27972,-4.89562
-8.1534,-99.0757,-47.6073,13.4255,8.69844,10.677,1.36896
-6.47084,-93.9288,-49.0718,16.3078,7.1192,4.46629,-5.65396
-6.33666,-97.1089,-47.2874,14.9875,-3.60698,4.01364,-1.23401
-8.04848,-92.8866,-43.2985,17.8402,-1.68369,-1.4216,2.22179
-7.07938,-99.049,-42.8718,13.9435,3.51386,-2.72765,2.31519
-8.07519,-95.4734,-42.5361,13.4935,6.14136,4.46559,7.04205
-8.0612,-99.0261,-39.2339,12.5019,7.59221,-6.09625,0.68069
-6.89243,-95.2604,-40.9781,12.6638,4.0449,-7.07789,-8.04833
-6.3958,-96.9945,-42.1463,13.7145,-12.3594,-2.22862,-7.95235
-8.09236,-98.857,-41.1982,12.6248,-4.66723,-3.26643,13.9082
-6.52297,-95.9236,-43.7729,16.4679,-1.84195,1.70692,-1.29243
-6.14017,-99.0408,-41.1142,14.4024,2.11349,2.25939,-2.10734
-8.10062,-94.5628,-44.2975,11.9056,-4.49503,-6.89015,1.01832
-8.06183,-93.6986,-41.483,13.6823,-3.88375,11.0142,2.97981
-8.09173,-96.3637,-39.2224,13.6711,6.41544,5.43605,-0.126823
-7.30258,-95.235,-45.9553,18.5962,-2.41149,-3.43739,-3.54388
-8.08536,-97.6348,-46.3215,11.296,-14.3733,7.01471,33.1554
-8.03576,-99.009,-44.8494,14.9722,-2.22595,-5.45216,0.729012
-6.62854,-95.778,-38.039,13.5973,4.33313,15.0726,8.45821
-8.06183,-96.8749,-41.1206,15.5674,-4.45064,6.08172,0.35932
-5.36692,-92.1897,-35.3301,18.9932,-3.96852,-5.19704,-2.48193
-6.33539,-97.1897,-34.3146,12.4836,-13.1648,-1.86113,5.27792
-8.06883,-97.4485,-35.243,10.1584,4.78154,12.9266,-0.132214
-6.36528,-94.1495,-36.5975,12.4155,-4.67286,6.16214,4.49454
-8.05166,-94.3059,-37.6683,15.4684,9.16907,2.12213,-0.688326
-6.47465,-98.9784,-35.2106,17.499,5.72065,-4.00729,9.03054
-6.42124,-97.1859,-36.2986,9.87497,1.95632,5.13849,-11.2046
-8.06183,-99.0115,-36.5021,13.261,-5.03647,10.1901,-1.92807
-4.81815,-98.4742,-34.2231,13.841,1.88331,-6.80648,1.51693
-6.40343,-97.3417,-40.1527,20.305,8.099,0.685686,-1.99858
-6.31377,-94.0121,-38.8295,15.5265,-5.96692,-2.51943,1.60842
-5.49092,-95.6686,-39.6428,13.8274,-6.60725,-9.97439,-2.58165
-7.48508,-97.6914,-37.896,18.5891,-9.843,10.7992,-10.6211
-8.07074,-96.157,-36.7564,14.1776,-13.5537,-8.06009,-6.58374
-4.01184,-92.3245,-36.7876,12.7096,1.26237,3.37853,-9.04685
-6.90133,-95.5586,-35.2863,10.644,-0.640567,7.21311,-4.90738
-8.09363,-90.6941,-49.0527,16.1817,15.668,6.13952,15.2953
-6.56304,-93.319,-46.4169,16.8257,-13.7077,-12.3567,-1.1011
-8.11398,-89.1139,-47.833,20.4749,-12.2313,11.4776,-8.18473
-8.11715,-90.3984,-46.3845,15.5141,4.24752,-10.1839,-1.23193
-6.57894,-91.9442,-49.0349,14.685,-16.7244,-6.05204,-14.5887
-6.40661,-86.6466,-46.7158,12.87,-1.1843,11.0523,15.0667
-7.99888,-92.1687,-47.1622,17.7789,1.45757,6.99215,2.59462
-6.73027,-88.9778,-46.4258,16.751,18.9801,-15.6726,6.5602
-7.61799,-89.2945,-43.0842,13.2864,2.38597,-6.28773,4.31269
-6.42378,-90.6546,-45.4688,11.9638,-14.6241,11.6561,-5.98024
-6.69339,-90.4829,-47.7262,13.5202,6.38852,3.82979,-4.09792
-8.05357,-87.5693,-49.0349,11.4792,-5.12354,11.6792,-2.55469
-5.99201,-89.1991,-44.1887,16.2745,11.7915,4.62641,-10.6951
-8.07837,-85.5878,-49.0546,18.8956,1.66321,-11.2434,-22.9855
-8.06438,-92.7823,-45.2838,14.1601,-5.63004,-5.02628,-15.9515
-6.619,-89.0185,-49.054,19.9686,1.87493,5.14826,-5.6511
-8.09935,-90.9777,-44.5003,12.4989,-1.83398,1.99388,5.76142
-6.7449,-92.2768,-41.9027,17.4514,15.3742,-0.856564,-4.28555
-8.0771,-89.69,-41.1956,14.6313,-5.11002,-3.31937,11.3069
-7.84945,-86.9824,-39.6726,12.5459,-5.1736,8.42624,4.27623
-8.10826,-87.6214,-46.5498,13.9397,-22.0664,31.8689,-20.0363
-8.09808,-91.6021,-40.6405,17.0315,-10.876,-0.0893704,-15.1193
-8.13942,-91.0947,-42.5481,13.8755,-1.52248,-3.50063,3.43099
-8.08155,-88.9218,-39.0686,15.3228,-4.13965,9.34302,5.6094
-8.05102,-90.1357,-33.3487,16.0311,6.03118,3.57742,-1.52388
-8.0542,-90.7386,-38.2533,17.3476,8.1533,2.52016,-1.25219
-6.44476,-92.3722,-39.9404,18.3473,9.02274,-1.22592,4.1031
-6.70675,-91.1385,-36.345,17.1475,10.3829,-1.29336,-5.19029
-6.02444,-92.4898,-37.6206,18.39,4.1879,-3.31142,5.86845
-8.07392,-94.4337,-39.644,14.996,-4.05295,3.01237,-1.96116
-6.74236,-88.4583,-40.4274,14.8203,-4.6023,3.45047,2.56515
-6.85746,-90.331,-39.7998,12.5489,3.97803,4.17922,2.4487
-8.08727,-89.0687,-44.9741,13.2259,-1.78642,12.0677,-16.1557
-6.47656,-89.0363,-35.1419,8.89332,2.33152,0.234644,2.64026
-3.01921,-86.1258,-34.19,14.6432,2.93653,-4.26747,4.4134
-8.08346,-90.1561,-35.3454,14.0732,-9.26455,-1.10779,-2.64228
-8.04594,-85.5586,-33.2381,8.73919,-0.89415,-7.1833,-0.603212
-6.35765,-93.7527,-34.6332,14.0851,-6.11923,-2.49061,-6.71895
-8.07074,-92.6189,-38.86,16.8151,-1.86188,-5.06838,-3.69332
-6.48928,-90.867,-34.349,12.8941,-1.87636,4.97377,-3.47078
-6.3214,-87.1572,-34.5162,15.4991,5.82552,-1.74687,-5.53382
-8.0771,-88.1409,-35.9113,12.8745,-2.20971,2.4099,-2.56634
-6.05305,-88.6649,-33.2304,13.2855,6.06425,2.26952,3.69204
-8.07328,-93.9981,-35.5788,14.2399,5.95665,-16.1722,2.49482
-5.23657,-94.1934,-33.0371,6.40038,-1.50621,-5.52738,-4.68472
-7.94229,-92.1312,-34.9041,11.2539,4.50779,-3.79649,9.06393
-4.47096,-87.3346,-33.5719,15.4066,-0.420283,11.6948,-2.70359
-4.59813,-89.0783,-34.5251,12.3155,0.482748,-1.2773,-1.36078
-8.04721,-96.1061,-33.7391,13.8034,-3.04442,3.88143,0.567313
-8.04912,-88.0939,-33.9375,15.5423,10.8084,-3.73868,-4.72646
-8.06438,-92.4561,-36.8843,12.9934,0.886127,2.75747,3.76652
-8.07837,-79.159,-46.478,13.7779,6.3417,0.128958,-4.03779
-6.85491,-80.914,-44.6771,16.1625,-3.42263,0.00281296,2.8642
-7.4412,-82.1299,-49.0266,12.5584,-3.5258,-5.21644,-18.9028
-8.09299,-82.1858,-46.7247,13.3087,-4.43541,-6.72255,9.02963
-6.37672,-86.5309,-49.0451,12.8071,-5.52079,0.8857,-6.81304
-7.39542,-83.9848,-46.4379,13.718,1.74908,0.51533,-12.6927
-6.62027,-79.0407,-45.1572,10.0798,4.77691,-0.686055,0.563654
-5.2938,-81.7515,-49.0368,16.9265,0.580497,-8.54173,-4.60157
-8.09745,-83.8118,-48.2654,17.5373,-1.79011,6.59475,18.3737
-8.13751,-79.6143,-44.0457,14.2348,-17.3002,11.2552,-0.576777
-5.59394,-84.1037,-45.6742,13.5865,-4.90347,-20.4369,-2.34259
-8.06247,-82.8974,-42.861,14.0995,-9.97841,10.1514,7.28995
-6.44794,-84.9965,-47.8114,10.9349,2.62864,11.4723,10.4563
-6.32012,-85.708,-44.8577,14.3673,-1.13991,-2.90013,9.55549
