x,y,z,absv,wx,wy,wz
-99.0325,-95.0499,-47.1367,10.4837,0.250058,7.85175,-0.119328
-99.009,-93.4716,-49.0272,6.63315,-5.66371,1.99176,2.80841
-98.9905,-96.9341,-47.7567,8.70819,9.64904,15.0438,-6.63956
-96.936,-97.32,-49.0298,7.12987,-9.31602,11.7099,-11.5032
-95.3087,-95.3647,-49.0412,8.82235,32.714,15.0624,-8.25162
-93.5689,-98.8258,-49.059,2.96365,5.79,-3.70888,8.41356
-97.2584,-95.9732,-47.5024,4.56968,7.23407,12.3203,18.1251
-95.6228,-99.0433,-49.0425,4.59481,-5.16157,-4.13467,2.66863
-96.1316,-97.8885,-47.2913,7.75931,-21.916,-13.7653,-5.8063
-99.0274,-95.4639,-49.0578,6.49088,2.59838,-9.16834,-6.82773
-99.0484,-98.4195,-49.059,8.1111,4.31514,-13.7533,-6.65943
-97.404,-99.0541,-48.212,8.55281,-9.84078,7.94688,5.85
-97.1999,-94.7199,-49.0317,8.41466,-18.5029,13.1778,18.9671
-94.7936,-97.266,-49.0272,2.24067,7.78945,30.1307,6.84938
-97.5941,-93.7005,-47.3453,5.63567,8.67553,7.04413,3.61829
-95.4473,-98.8799,-45.629,16.2626,3.49781,-9.88598,-0.191106
-97.2692,-94.9208,-45.8281,7.05139,-8.38001,3.47541,-0.453439
-99.0064,-97.1312,-43.8905,20.632,22.8638,-1.58638,17.6858
-95.5332,-95.3914,-44.9779,6.30671,18.0081,19.9948,7.54253
-96.7077,-97.0218,-45.6278,10.7597,4.47632,5.88566,3.42987
-98.8379,-99.0389,-44.7312,10.6876,-3.77021,-8.48256,5.26213
-93.801,-95.841,-45.823,6.58227,-5.42572,4.56083,10.0669
-96.8241,-98.4557,-44.2046,3.16652,14.3424,-6.61614,5.36169
-95.8435,-94.5571,-47.3212,7.75699,-11.4331,4.29973,0.635291
-94.5361,-93.9714,-45.9495,6.37757,4.95135,-3.90787,0.657141
-99.0312,-95.6693,-45.264,7.15797,-8.54574,-0.573607,4.76578
-94.966,-96.3211,-47.3192,11.3745,2.08616,-3.02554,5.79507
-99.0535,-98.96,-47.1565,11.0571,5.66909,6.06447,-5.20585
-97.3251,-99.0255,-46.223,13.2628,-2.5761,7.04487,3.47472
-97.4167,-95.9662,-44.1525,4.03947,17.6722,-3.22034,-6.6883
-98.6039,-97.4905,-45.912,6.656,-4.71586,-14.8241,-16.7573
-94.5876,-93.8493,-40.3378,23.9053,-13.9199,5.50421,-3.31134
-95.5408,-96.8482,-40.9584,29.4487,-1.33571,-0.351956,-17.9262
-97.9191,-98.5168,-41.1606,19.4773,-10.6649,0.073088,-19.464
-95.3214,-94.4064,-42.6156,4.48528,16.3344,-8.15864,9.67221
-98.9212,-94.9087,-43.4187,14.2496,7.21802,12.34,10.0936
-96.0114,-98.8831,-41.9765,25.4171,17.8067,1.07384,4.98785
-94.4223,-96.1576,-42.9647,17.9517,-3.72275,-13.0521,-5.09355
-98.9441,-98.9537,-42.7879,17.3538,-17.5505,24.5412,28.6849
-94.1883,-98.0717,-42.51,13.4296,-13.1581,-19.2627,-5.27051
-95.0124,-97.2615,-44.5741,13.1147,-8.04682,-0.534433,-2.99454
-96.7414,-94.1241,-43.9878,11.5018,-2.03077,0.529175,-16.1133
-93.7654,-94.7371,-44.1926,16.6166,-1.81949,-2.02107,-7.33697
-96.3738,-96.95,-42.7853,10.3295,-13.8342,14.7121,-4.68857
-98.9276,-96.2657,-41.9873,26.5142,-0.946766,-45.9309,4.001
-92.9833,-93.3025,-43.0861,17.3198,25.8907,17.4406,-5.60515
-97.2024,-94.9895,-41.8239,34.8819,40.1465,11.5503,-1.86984
-98.6898,-91.44,-49.04,4.85898,-11.0585,-24.9226,0.292681
-94.7688,-93.4697,-49.0342,7.71819,6.17966,12.2762,-17.6664
-99.0427,-89.4827,-49.0552,4.70937,15.7535,13.2249,-0.469136
-99.0331,-90.4244,-47.3332,17.6245,-22.8092,-5.67039,-32.6294
-97.1617,-92.7505,-49.0323,8.40605,36.96,-7.51042,5.53779
-96.4724,-87.2164,-47.3917,5.72675,1.61496,-14.0454,-1.4575
-99.0478,-92.397,-47.3695,9.72235,9.61682,-12.733,-0.518742
-95.8683,-89.1043,-47.2073,17.1856,8.58521,1.97595,14.2424
-97.4638,-89.8311,-46.3177,13.4491,1.55451,-6.48156,2.63351
-95.6712,-91.4711,-49.0495,14.5749,-8.40504,-8.97713,15.7023
-97.1693,-90.1389,-49.0552,6.90598,-7.0657,3.44946,1.48751
-97.1236,-88.1486,-49.019,7.05848,-0.36444,-0.171811,6.10809
-94.1037,-90.8308,-48.0632,4.38334,-23.1802,13.1024,12.0153
-99.0134,-87.4771,-49.0489,10.4331,-8.98265,-0.55623,0.696923
-95.5389,-92.5954,-47.4343,10.3315,14.1715,-4.09318,-20.6284
-95.2903,-89.5177,-49.0431,5.89665,-3.72552,-0.340667,-8.37076
-97.3169,-91.4291,-47.5825,6.30052,-10.903,22.0928,-32.0195
-95.813,-90.9173,-46.4245,8.17213,15.4403,7.99389,6.21901
-99.0459,-90.453,-45.3334,7.45224,-3.50639,1.69655,5.08679
-94.6881,-87.7779,-45.8478,22.9986,-4.51874,-10.387,-4.7294
-98.3896,-88.497,-47.482,15.6865,4.71571,12.8338,-14.0024
-96.323,-93.1562,-45.7028,6.3637,-7.50554,-1.78563,-3.79774
-97.9407,-92.0192,-45.7931,10.8154,10.6851,-8.68419,-14.0954
-96.0724,-89.0267,-45.1973,13.4456,0.2682,17.4589,-0.412168
-99.0376,-89.5812,-43.5599,11.2756,-0.663613,5.35964,-9.26008
-97.348,-90.2642,-44.3166,14.1753,-2.97366,-1.57854,-2.41856
-94.1705,-91.7242,-45.7098,8.99415,-3.13582,-24.4095,-6.59943
-93.801,-91.6409,-43.7792,15.5376,2.50242,0.251211,-4.68305
-95.0029,-93.1709,-44.183,12.6032,-5.60782,-7.63374,1.67084
-98.8029,-93.7094,-45.1903,9.55237,-8.52726,-7.8542,-9.33449
-94.1317,-89.854,-46.3317,11.1487,-1.60889,4.03011,2.56992
-95.4384,-90.7742,-44.4883,14.4512,-16.5343,13.0911,-0.0586363
-99.0255,-88.5098,-45.6227,6.41511,-29.0803,-13.4133,-22.0852
-95.6985,-89.222,-43.2451,8.78017,10.0622,-15.4815,-21.2766
-92.8841,-87.4453,-40.1305,35.0786,7.75082,9.13098,-21.7927
-97.8408,-89.9869,-41.6484,17.0049,3.71821,-23.0234,-1.02242
-96.0502,-86.7064,-40.3448,28.2066,21.9956,-14.6978,-15.4416
-94.9615,-92.451,-42.3205,10.9254,5.31194,-3.12206,-26.2846
-98.8417,-91.9512,-44.0317,6.13651,12.4765,6.20526,-5.72066
-96.2791,-90.9478,-42.4496,9.41653,10.2733,2.56192,15.0452
-96.1773,-86.9665,-42.311,10.1402,4.8664,-10.7365,4.02725
-97.542,-88.2987,-43.9541,22.9922,-3.06169,1.51592,8.44732
-97.7531,-87.9928,-41.6477,16.0941,2.5516,-7.00983,-1.42202
-98.057,-93.2294,-42.7567,17.8248,9.67834,-7.23893,-6.1859
-96.3535,-93.1416,-41.0144,22.8109,-5.0406,26.7719,7.85301
-98.9187,-88.3883,-39.6771,23.5424,-9.58212,24.0848,3.2095
-95.8282,-89.3072,-41.2522,17.2761,-14.0021,2.85848,-2.08196
-93.7343,-89.9888,-42.662,10.661,-0.594784,2.65037,-7.14721
-99.0236,-92.7861,-41.0398,13.5279,29.3353,-6.72307,-18.1497
-99.0134,-86.6275,-42.3758,11.9237,15.6561,2.39139,8.45848
-96.7961,-92.142,-43.9942,12.9663,2.9147,23.9674,-5.76101
-97.4466,-80.5287,-48.4174,7.50403,-11.1906,-3.47193,4.84383
-94.3733,-81.0126,-48.5262,6.09906,-4.08518,5.42672,2.83793
-96.0769,-81.8195,-49.0457,10.6031,-15.2447,-13.6046,3.22914
-99.0274,-83.5123,-49.0431,9.61298,-5.09663,1.02844,-7.04429
-95.2521,-87.3772,-49.019,12.1123,4.62305,5.06035,8.04963
