x,y,z,absv,wx,wy,wz
-72.6792,-95.1491,-47.103,12.7209,-12.5664,-3.04144,-5.34238
-72.704,-93.7044,-49.0272,12.7871,-2.15902,7.86863,-12.0297
-72.6875,-97.1344,-47.1189,13.3225,1.82751,9.11913,0.912954
-70.9731,-96.6555,-49.0253,13.1162,1.03504,-2.11162,0.498374
-69.433,-95.3971,-49.0362,13.3719,-3.47241,3.19141,-10.7266
-67.5133,-99.021,-49.0145,12.8601,6.41578,6.65995,3.61053
-70.9986,-96.1856,-47.0954,14.8719,5.41749,3.05726,2.0199
-69.4508,-99.0713,-49.047,12.8831,2.0853,-1.51992,-2.19486
-70.294,-97.9381,-47.683,14.4689,0.884446,2.34183,-2.90041
-72.697,-95.6788,-49.0222,13.2237,-2.5655,7.29858,8.06318
-72.7079,-97.6335,-49.0406,14.4604,-6.83219,6.03666,-5.01834
-71.3814,-99.0446,-49.0139,14.2309,10.4624,-3.54881,-3.33849
-71.1353,-94.711,-48.3882,8.44923,0.744022,-1.64247,9.27477
-68.6572,-97.2946,-49.0489,14.169,1.5361,3.23079,0.249465
-71.342,-93.7724,-46.6535,13.0335,3.24666,-6.92083,2.78593
-69.3637,-99.0503,-45.4879,12.8607,-4.94414,0.614292,-2.57286
-71.3432,-95.3005,-45.3772,13.9983,-3.36519,-0.00147984,2.5199
-72.3085,-97.8179,-43.516,8.64749,-2.10218,7.35396,-9.77432
-69.571,-95.5618,-44.5563,14.7957,-0.851909,4.33285,-0.148401
-69.8514,-97.1464,-45.7232,15.481,0.241458,10.2684,-4.22857
-72.6958,-99.0236,-45.0459,13.4115,5.57426,2.57387,0.4284
-68.0112,-95.6476,-45.9057,13.6426,3.50909,-0.035574,-1.00202
-70.8962,-99.0261,-44.2434,13.2061,-5.77484,-6.49892,-7.60299
-69.7516,-94.8356,-46.4188,15.8646,2.39746,1.42622,3.94806
-68.4207,-93.7616,-45.4783,15.0574,1.70133,1.63517,3.91954
-72.6843,-95.972,-44.1175,13.8585,0.630407,-0.0658551,2.68917
-69.0845,-96.3859,-47.3701,13.0146,1.03866,-2.16035,-3.02059
-72.6818,-99.0484,-47.5348,14.2098,1.25501,2.48626,-2.3918
-71.1607,-99.0153,-46.2745,12.9962,-4.6624,2.17622,-1.66292
-70.9216,-96.295,-43.3004,14.6115,3.10268,-11.1051,3.70798
-71.7985,-97.2838,-45.3601,14.657,-0.242803,-8.03884,-4.1335
